Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,no trade,yes
2,1,97,10000,10,10970,buy,yes
3,1,100,9903,11,11003,buy,yes
4,1,100,9803,12,11003,no trade,yes
5,1,100,9803,12,11003,no trade,yes
6,1,97,9803,12,10967,buy,yes
7,1,102,9706,13,11032,sell,yes
8,1,97,9808,12,10972,no trade,yes
9,1,97,9808,12,10972,no trade,yes
10,1,97,9808,12,10972,buy,yes
11,1,102,9711,13,11037,sell,yes
12,1,102,9813,12,11037,sell,yes
13,1,99,9915,11,11004,no trade,yes
14,1,102,9915,11,11037,sell,yes
15,1,97,10017,10,10987,buy,yes
16,1,102,9920,11,11042,sell,yes
17,1,97,10022,10,10992,buy,yes
18,1,102,9925,11,11047,sell,yes
19,1,97,10027,10,10997,no trade,no
20,1,100,10027,10,11027,no trade,yes
21,2,100,10027,10,11027,no trade,yes
22,2,97,10027,10,10997,buy,yes
23,2,107,9930,11,11107,sell,yes
24,2,102,10037,10,11057,sell,yes
25,2,97,10139,9,11012,buy,yes
26,2,107,10042,10,11112,sell,no
27,2,102,10149,9,11067,sell,yes
28,2,102,10251,8,11067,sell,yes
29,2,99,10353,7,11046,buy,yes
30,2,109,10254,8,11126,sell,yes
31,2,104,10363,7,11091,sell,yes
32,2,104,10467,6,11091,sell,yes
33,2,101,10571,5,11076,sell,yes
34,2,101,10672,4,11076,buy,yes
35,2,108,10571,5,11111,sell,yes
36,2,103,10679,4,11091,no trade,yes
37,2,110,10679,4,11119,sell,yes
38,2,105,10789,3,11104,sell,yes
39,2,102,10894,2,11098,buy,yes
40,2,113,10792,3,11131,sell,yes
41,2,108,10905,2,11121,sell,yes
42,2,108,11013,1,11121,sell,yes
43,2,105,11121,0,11121,buy,yes
44,2,112,11016,1,11128,sell,yes
45,2,107,11128,0,11128,buy,yes
46,2,107,11021,1,11128,buy,yes
47,2,114,10914,2,11142,sell,yes
48,2,109,11028,1,11137,buy,yes
49,2,116,10919,2,11151,sell,yes
50,2,111,11035,1,11146,sell,yes
51,2,108,11146,0,11146,buy,yes
52,2,119,11038,1,11157,sell,yes
53,2,114,11157,0,11157,buy,yes
54,2,121,11043,1,11164,buy,yes
55,2,121,10922,2,11164,buy,yes
56,2,121,10801,3,11164,sell,yes
57,2,115,10922,2,11152,buy,yes
58,2,127,10807,3,11188,sell,yes
59,2,121,10934,2,11176,sell,yes
60,2,118,11055,1,11173,buy,yes
61,3,130,10937,2,11197,buy,yes
62,3,130,10807,3,11197,sell,yes
63,3,117,10937,2,11171,sell,yes
64,3,110,11054,1,11164,buy,yes
65,3,116,10944,2,11176,sell,yes
66,3,105,11060,1,11165,sell,yes
67,3,105,11165,0,11165,buy,yes
68,3,109,11060,1,11169,sell,yes
69,3,99,11169,0,11169,buy,yes
70,3,104,11070,1,11174,sell,yes
71,3,98,11174,0,11174,buy,yes
72,3,101,11076,1,11177,sell,yes
73,3,95,11177,0,11177,buy,yes
74,3,98,11082,1,11180,sell,yes
75,3,93,11180,0,11180,buy,yes
76,3,98,11087,1,11185,sell,yes
77,3,89,11185,0,11185,buy,yes
78,3,94,11096,1,11190,sell,yes
79,3,85,11190,0,11190,buy,yes
80,3,90,11105,1,11195,sell,yes
81,3,81,11195,0,11195,buy,no
82,3,86,11114,1,11200,sell,yes
83,3,78,11200,0,11200,buy,yes
84,3,82,11122,1,11204,sell,yes
85,3,74,11204,0,11204,buy,yes
86,3,77,11130,1,11207,sell,yes
87,3,73,11207,0,11207,buy,yes
88,3,76,11134,1,11210,sell,yes
89,3,69,11210,0,11210,buy,yes
90,3,72,11141,1,11213,sell,yes
91,3,68,11213,0,11213,buy,yes
92,3,71,11145,1,11216,sell,yes
93,3,64,11216,0,11216,buy,yes
94,3,66,11152,1,11218,sell,yes
95,3,66,11218,0,11218,buy,yes
96,3,66,11152,1,11218,sell,yes
97,3,63,11218,0,11218,buy,yes
98,3,67,11155,1,11222,sell,yes
99,3,61,11222,0,11222,buy,yes
100,3,63,11161,1,11224,sell,yes
101,3,57,11224,0,11224,,
