Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,97,10100,9,10973,sell,yes
3,1,95,10197,8,10957,sell,yes
4,1,93,10292,7,10943,sell,yes
5,1,91,10385,6,10931,sell,yes
6,1,89,10476,5,10921,buy,yes
7,1,92,10387,6,10939,buy,yes
8,1,92,10295,7,10939,buy,yes
9,1,92,10203,8,10939,buy,yes
10,1,92,10111,9,10939,buy,yes
11,1,92,10019,10,10939,buy,yes
12,1,92,9927,11,10939,no trade,yes
13,1,90,9927,11,10917,no trade,yes
14,1,90,9927,11,10917,no trade,yes
15,1,88,9927,11,10895,buy,yes
16,1,88,9839,12,10895,buy,yes
17,1,88,9751,13,10895,no trade,yes
18,1,86,9751,13,10869,no trade,yes
19,1,86,9751,13,10869,no trade,yes
20,1,86,9751,13,10869,no trade,yes
21,2,86,9751,13,10869,sell,yes
22,2,86,9837,12,10869,sell,yes
23,2,82,9923,11,10825,buy,yes
24,2,87,9841,12,10885,sell,yes
25,2,85,9928,11,10863,buy,yes
26,2,91,9843,12,10935,sell,no
27,2,89,9934,11,10913,sell,no
28,2,87,10023,10,10893,sell,yes
29,2,87,10110,9,10893,sell,no
30,2,85,10197,8,10877,sell,yes
31,2,83,10282,7,10863,sell,yes
32,2,81,10365,6,10851,sell,yes
33,2,79,10446,5,10841,sell,yes
34,2,76,10525,4,10829,sell,yes
35,2,74,10601,3,10823,sell,yes
36,2,72,10675,2,10819,sell,no
37,2,70,10747,1,10817,no trade,yes
38,2,70,10747,1,10817,buy,yes
39,2,75,10677,2,10827,buy,yes
40,2,83,10602,3,10851,sell,yes
41,2,79,10685,2,10843,buy,yes
42,2,84,10606,3,10858,sell,yes
43,2,82,10690,2,10854,buy,yes
44,2,87,10608,3,10869,sell,yes
45,2,85,10695,2,10865,buy,yes
46,2,91,10610,3,10883,sell,yes
47,2,91,10701,2,10883,sell,yes
48,2,87,10792,1,10879,buy,yes
49,2,93,10705,2,10891,no trade,yes
50,2,93,10705,2,10891,buy,yes
51,2,99,10612,3,10909,buy,yes
52,2,105,10513,4,10933,buy,yes
53,2,116,10408,5,10988,no trade,yes
54,2,123,10408,5,11023,sell,yes
55,2,120,10531,4,11011,sell,yes
56,2,114,10651,3,10993,sell,yes
57,2,109,10765,2,10983,buy,yes
58,2,116,10656,3,11004,buy,yes
59,2,123,10540,4,11032,buy,yes
60,2,131,10417,5,11072,buy,yes
61,3,139,10286,6,11120,buy,yes
62,3,146,10147,7,11169,sell,yes
63,3,146,10293,6,11169,sell,yes
64,3,132,10439,5,11099,sell,yes
65,3,119,10571,4,11047,sell,yes
66,3,112,10690,3,11026,sell,yes
67,3,106,10802,2,11014,sell,yes
68,3,100,10908,1,11008,no trade,no
69,3,100,10908,1,11008,no trade,no
70,3,100,10908,1,11008,no trade,no
71,3,100,10908,1,11008,no trade,no
72,3,103,10908,1,11011,sell,no
73,3,97,11011,0,11011,no trade,yes
74,3,100,11011,0,11011,no trade,yes
75,3,103,11011,0,11011,no trade,no
76,3,107,11011,0,11011,no trade,no
77,3,111,11011,0,11011,no trade,no
78,3,115,11011,0,11011,no trade,no
79,3,119,11011,0,11011,no trade,no
80,3,123,11011,0,11011,no trade,no
81,3,127,11011,0,11011,no trade,no
82,3,120,11011,0,11011,no trade,yes
83,3,113,11011,0,11011,no trade,yes
84,3,107,11011,0,11011,no trade,no
85,3,101,11011,0,11011,no trade,no
86,3,105,11011,0,11011,no trade,yes
87,3,109,11011,0,11011,buy,no
88,3,115,10902,1,11017,sell,yes
89,3,115,11017,0,11017,no trade,yes
90,3,109,11017,0,11017,no trade,no
91,3,103,11017,0,11017,no trade,no
92,3,97,11017,0,11017,no trade,no
93,3,92,11017,0,11017,no trade,no
94,3,87,11017,0,11017,no trade,no
95,3,82,11017,0,11017,no trade,yes
96,3,78,11017,0,11017,no trade,no
97,3,74,11017,0,11017,no trade,yes
98,3,70,11017,0,11017,no trade,yes
99,3,73,11017,0,11017,no trade,no
100,3,69,11017,0,11017,no trade,no
101,3,69,11017,0,11017,,
