Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,sell,no
3,1,91,10195,8,10923,sell,no
4,1,87,10286,7,10895,sell,no
5,1,85,10373,6,10883,sell,yes
6,1,83,10458,5,10873,sell,yes
7,1,83,10541,4,10873,sell,yes
8,1,83,10624,3,10873,no trade,yes
9,1,86,10624,3,10882,sell,yes
10,1,82,10710,2,10874,no trade,no
11,1,80,10710,2,10870,sell,yes
12,1,80,10790,1,10870,no trade,yes
13,1,78,10790,1,10868,no trade,no
14,1,76,10790,1,10866,sell,yes
15,1,73,10866,0,10866,no trade,yes
16,1,76,10866,0,10866,no trade,yes
17,1,74,10866,0,10866,no trade,yes
18,1,74,10866,0,10866,no trade,yes
19,1,72,10866,0,10866,no trade,no
20,1,75,10866,0,10866,no trade,no
21,2,78,10866,0,10866,buy,yes
22,2,78,10788,1,10866,sell,yes
23,2,75,10866,0,10866,buy,no
24,2,80,10791,1,10871,buy,yes
25,2,80,10711,2,10871,sell,yes
26,2,76,10791,1,10867,sell,yes
27,2,76,10867,0,10867,no trade,yes
28,2,74,10867,0,10867,no trade,yes
29,2,74,10867,0,10867,no trade,yes
30,2,79,10867,0,10867,no trade,yes
31,2,77,10867,0,10867,no trade,yes
32,2,75,10867,0,10867,no trade,yes
33,2,80,10867,0,10867,buy,yes
34,2,88,10787,1,10875,sell,yes
35,2,84,10875,0,10875,no trade,yes
36,2,82,10875,0,10875,buy,yes
37,2,82,10793,1,10875,buy,yes
38,2,82,10711,2,10875,buy,yes
39,2,87,10629,3,10890,buy,yes
40,2,96,10542,4,10926,buy,yes
41,2,96,10446,5,10926,buy,yes
42,2,102,10350,6,10962,buy,yes
43,2,109,10248,7,11011,buy,yes
44,2,120,10139,8,11099,no trade,yes
45,2,128,10139,8,11163,sell,yes
46,2,122,10267,7,11121,sell,yes
47,2,116,10389,6,11085,buy,yes
48,2,123,10273,7,11134,no trade,yes
49,2,123,10273,7,11134,buy,yes
50,2,131,10150,8,11198,buy,yes
51,2,139,10019,9,11270,buy,yes
52,2,148,9880,10,11360,buy,yes
53,2,157,9732,11,11459,sell,yes
54,2,153,9889,10,11419,sell,yes
55,2,149,10042,9,11383,sell,yes
56,2,145,10191,8,11351,sell,yes
57,2,141,10336,7,11323,sell,no
58,2,137,10477,6,11299,sell,no
59,2,133,10614,5,11279,sell,no
60,2,130,10747,4,11267,sell,no
61,3,127,10877,3,11258,sell,yes
62,3,120,11004,2,11244,buy,yes
63,3,124,10884,3,11256,buy,yes
64,3,131,10760,4,11284,buy,yes
65,3,138,10629,5,11319,sell,yes
66,3,138,10767,4,11319,buy,yes
67,3,138,10629,5,11319,sell,yes
68,3,125,10767,4,11267,sell,yes
69,3,113,10892,3,11231,buy,yes
70,3,117,10779,4,11247,buy,yes
71,3,123,10662,5,11277,sell,yes
72,3,123,10785,4,11277,sell,yes
73,3,111,10908,3,11241,no trade,yes
74,3,111,10908,3,11241,sell,yes
75,3,105,11019,2,11229,buy,yes
76,3,109,10914,3,11241,sell,yes
77,3,103,11023,2,11229,sell,yes
78,3,97,11126,1,11223,buy,yes
79,3,102,11029,2,11233,buy,yes
80,3,108,10927,3,11251,buy,yes
81,3,114,10819,4,11275,buy,yes
82,3,114,10705,5,11275,no trade,yes
83,3,108,10705,5,11245,no trade,yes
84,3,102,10705,5,11215,sell,yes
85,3,92,10807,4,11175,sell,yes
86,3,92,10899,3,11175,buy,yes
87,3,95,10807,4,11187,buy,yes
88,3,100,10712,5,11212,buy,yes
89,3,105,10612,6,11242,buy,yes
90,3,111,10507,7,11284,buy,yes
91,3,115,10396,8,11316,sell,yes
92,3,109,10511,7,11274,sell,yes
93,3,99,10620,6,11214,sell,yes
94,3,90,10719,5,11169,sell,yes
95,3,85,10809,4,11149,buy,yes
96,3,88,10724,5,11164,buy,yes
97,3,91,10636,6,11182,buy,yes
98,3,91,10545,7,11182,sell,yes
99,3,91,10636,6,11182,sell,yes
100,3,86,10727,5,11157,sell,yes
101,3,81,10813,4,11137,,
