Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,103,10000,10,11030,no trade,yes
3,1,103,10000,10,11030,no trade,yes
4,1,100,10000,10,11000,no trade,yes
5,1,97,10000,10,10970,no trade,yes
6,1,95,10000,10,10950,no trade,yes
7,1,93,10000,10,10930,no trade,no
8,1,93,10000,10,10930,buy,no
9,1,98,9907,11,10985,no trade,yes
10,1,96,9907,11,10963,no trade,yes
11,1,94,9907,11,10941,buy,yes
12,1,94,9813,12,10941,buy,yes
13,1,99,9719,13,11006,no trade,yes
14,1,97,9719,13,10980,buy,yes
15,1,97,9622,14,10980,buy,yes
16,1,97,9525,15,10980,sell,yes
17,1,95,9622,14,10952,buy,yes
18,1,98,9527,15,10997,sell,yes
19,1,98,9625,14,10997,no trade,yes
20,1,96,9625,14,10969,no trade,yes
21,2,96,9625,14,10969,sell,yes
22,2,96,9721,13,10969,sell,yes
23,2,96,9817,12,10969,buy,yes
24,2,102,9721,13,11047,no trade,yes
25,2,109,9721,13,11138,sell,yes
26,2,104,9830,12,11078,sell,yes
27,2,99,9934,11,11023,no trade,yes
28,2,105,9934,11,11089,sell,yes
29,2,100,10039,10,11039,no trade,yes
30,2,97,10039,10,11009,no trade,yes
31,2,97,10039,10,11009,sell,yes
32,2,97,10136,9,11009,sell,yes
33,2,93,10233,8,10977,buy,yes
34,2,99,10140,9,11031,buy,yes
35,2,99,10041,10,11031,no trade,yes
36,2,99,10041,10,11031,buy,yes
37,2,109,9942,11,11141,no trade,yes
38,2,106,9942,11,11108,sell,yes
39,2,101,10048,10,11058,sell,yes
40,2,98,10149,9,11031,sell,yes
41,2,98,10247,8,11031,no trade,yes
42,2,104,10247,8,11079,sell,yes
43,2,99,10351,7,11044,no trade,yes
44,2,99,10351,7,11044,sell,yes
45,2,97,10450,6,11032,buy,yes
46,2,103,10353,7,11074,buy,yes
47,2,110,10250,8,11130,no trade,yes
48,2,107,10250,8,11106,no trade,yes
49,2,107,10250,8,11106,no trade,yes
50,2,107,10250,8,11106,buy,yes
51,2,118,10143,9,11205,sell,yes
52,2,115,10261,8,11181,sell,yes
53,2,112,10376,7,11160,buy,yes
54,2,112,10264,8,11160,sell,yes
55,2,109,10376,7,11139,sell,yes
56,2,106,10485,6,11121,buy,yes
57,2,113,10379,7,11170,no trade,yes
58,2,113,10379,7,11170,buy,yes
59,2,113,10266,8,11170,buy,yes
60,2,125,10153,9,11278,sell,yes
61,3,122,10278,8,11254,sell,yes
62,3,115,10400,7,11205,sell,no
63,3,115,10515,6,11205,sell,yes
64,3,104,10630,5,11150,sell,yes
65,3,104,10734,4,11150,sell,yes
66,3,98,10838,3,11132,buy,yes
67,3,98,10740,4,11132,no trade,yes
68,3,101,10740,4,11144,sell,yes
69,3,95,10841,3,11126,buy,yes
70,3,100,10746,4,11146,sell,yes
71,3,90,10846,3,11116,buy,yes
72,3,93,10756,4,11128,buy,yes
73,3,96,10663,5,11143,sell,yes
74,3,87,10759,4,11107,no trade,yes
75,3,90,10759,4,11119,no trade,yes
76,3,90,10759,4,11119,sell,yes
77,3,85,10849,3,11104,no trade,yes
78,3,88,10849,3,11113,buy,yes
79,3,88,10761,4,11113,sell,yes
80,3,80,10849,3,11089,no trade,yes
81,3,83,10849,3,11098,buy,yes
82,3,88,10766,4,11118,no trade,yes
83,3,83,10766,4,11098,sell,yes
84,3,75,10849,3,11074,sell,yes
85,3,75,10924,2,11074,sell,yes
86,3,71,10999,1,11070,sell,yes
87,3,71,11070,0,11070,no trade,yes
88,3,74,11070,0,11070,no trade,yes
89,3,70,11070,0,11070,no trade,yes
90,3,73,11070,0,11070,buy,yes
91,3,77,10997,1,11074,no trade,yes
92,3,80,10997,1,11077,no trade,yes
93,3,83,10997,1,11080,buy,yes
94,3,83,10914,2,11080,sell,yes
95,3,75,10997,1,11072,no trade,yes
96,3,78,10997,1,11075,buy,yes
97,3,82,10919,2,11083,sell,yes
98,3,74,11001,1,11075,sell,yes
99,3,74,11075,0,11075,buy,yes
100,3,78,11001,1,11079,buy,yes
101,3,82,10923,2,11087,,
