Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,yes
3,1,105,9795,12,11055,buy,yes
4,1,109,9690,13,11107,buy,yes
5,1,109,9581,14,11107,buy,yes
6,1,113,9472,15,11167,buy,yes
7,1,113,9359,16,11167,buy,yes
8,1,117,9246,17,11235,sell,yes
9,1,112,9363,16,11155,sell,yes
10,1,112,9475,15,11155,sell,no
11,1,109,9587,14,11113,sell,yes
12,1,109,9696,13,11113,sell,yes
13,1,104,9805,12,11053,sell,yes
14,1,104,9909,11,11053,sell,yes
15,1,101,10013,10,11023,no trade,yes
16,1,101,10013,10,11023,sell,yes
17,1,98,10114,9,10996,sell,yes
18,1,94,10212,8,10964,buy,yes
19,1,94,10118,9,10964,buy,yes
20,1,94,10024,10,10964,sell,yes
21,2,90,10118,9,10928,buy,yes
22,2,100,10028,10,11028,buy,yes
23,2,100,9928,11,11028,buy,yes
24,2,100,9828,12,11028,buy,yes
25,2,106,9728,13,11106,buy,yes
26,2,106,9622,14,11106,buy,yes
27,2,113,9516,15,11211,buy,yes
28,2,113,9403,16,11211,sell,yes
29,2,110,9516,15,11166,sell,yes
30,2,110,9626,14,11166,sell,yes
31,2,107,9736,13,11127,sell,yes
32,2,107,9843,12,11127,sell,yes
33,2,104,9950,11,11094,sell,yes
34,2,99,10054,10,11044,buy,yes
35,2,109,9955,11,11154,buy,yes
36,2,109,9846,12,11154,buy,yes
37,2,109,9737,13,11154,buy,yes
38,2,116,9628,14,11252,sell,yes
39,2,111,9744,13,11187,sell,yes
40,2,108,9855,12,11151,buy,yes
41,2,115,9747,13,11242,sell,yes
42,2,110,9862,12,11182,sell,yes
43,2,107,9972,11,11149,sell,yes
44,2,104,10079,10,11119,sell,yes
45,2,101,10183,9,11092,buy,yes
46,2,108,10082,10,11162,sell,yes
47,2,105,10190,9,11135,sell,yes
48,2,102,10295,8,11111,sell,yes
49,2,99,10397,7,11090,buy,no
50,2,109,10298,8,11170,sell,yes
51,2,104,10407,7,11135,sell,yes
52,2,101,10511,6,11117,sell,yes
53,2,98,10612,5,11102,sell,yes
54,2,98,10710,4,11102,buy,yes
55,2,104,10612,5,11132,sell,yes
56,2,99,10716,4,11112,sell,yes
57,2,99,10815,3,11112,buy,yes
58,2,105,10716,4,11136,sell,no
59,2,100,10821,3,11121,sell,yes
60,2,97,10921,2,11115,sell,yes
61,3,97,11018,1,11115,buy,yes
62,3,100,10921,2,11121,sell,yes
63,3,94,11021,1,11115,buy,yes
64,3,99,10927,2,11125,buy,yes
65,3,102,10828,3,11134,sell,yes
66,3,96,10930,2,11122,sell,no
67,3,91,11026,1,11117,buy,yes
68,3,96,10935,2,11127,buy,yes
69,3,99,10839,3,11136,buy,yes
70,3,102,10740,4,11148,buy,yes
71,3,102,10638,5,11148,buy,yes
72,3,106,10536,6,11172,sell,yes
73,3,96,10642,5,11122,sell,yes
74,3,96,10738,4,11122,buy,yes
75,3,99,10642,5,11137,buy,yes
76,3,102,10543,6,11155,sell,yes
77,3,92,10645,5,11105,buy,yes
78,3,97,10553,6,11135,buy,yes
79,3,100,10456,7,11156,sell,yes
80,3,90,10556,6,11096,buy,yes
81,3,93,10466,7,11117,buy,yes
82,3,98,10373,8,11157,sell,yes
83,3,89,10471,7,11094,buy,yes
84,3,94,10382,8,11134,sell,yes
85,3,89,10476,7,11099,buy,yes
86,3,94,10387,8,11139,sell,yes
87,3,85,10481,7,11076,no trade,yes
88,3,88,10481,7,11097,no trade,yes
89,3,83,10481,7,11062,no trade,yes
90,3,83,10481,7,11062,no trade,yes
91,3,83,10481,7,11062,no trade,yes
92,3,83,10481,7,11062,no trade,yes
93,3,83,10481,7,11062,buy,yes
94,3,88,10398,8,11102,buy,yes
95,3,88,10310,9,11102,buy,yes
96,3,91,10222,10,11132,buy,yes
97,3,91,10131,11,11132,sell,yes
98,3,86,10222,10,11082,buy,yes
99,3,89,10136,11,11115,sell,yes
100,3,84,10225,10,11065,sell,yes
101,3,79,10309,9,11020,,
