Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,no trade,no
3,1,103,9900,11,11033,sell,no
4,1,100,10003,10,11003,sell,no
5,1,97,10103,9,10976,sell,no
6,1,95,10200,8,10960,sell,no
7,1,93,10295,7,10946,no trade,no
8,1,93,10295,7,10946,buy,no
9,1,98,10202,8,10986,sell,no
10,1,96,10300,7,10972,sell,no
11,1,94,10396,6,10960,sell,no
12,1,94,10490,5,10960,buy,no
13,1,99,10396,6,10990,sell,no
14,1,97,10495,5,10980,sell,no
15,1,97,10592,4,10980,sell,no
16,1,97,10689,3,10980,no trade,no
17,1,95,10689,3,10974,no trade,no
18,1,98,10689,3,10983,buy,no
19,1,98,10591,4,10983,sell,no
20,1,96,10689,3,10977,no trade,no
21,2,96,10689,3,10977,buy,no
22,2,96,10593,4,10977,buy,no
23,2,96,10497,5,10977,no trade,no
24,2,102,10497,5,11007,buy,no
25,2,109,10395,6,11049,sell,no
26,2,104,10504,5,11024,sell,no
27,2,99,10608,4,11004,buy,no
28,2,105,10509,5,11034,sell,no
29,2,100,10614,4,11014,sell,no
30,2,97,10714,3,11005,no trade,no
31,2,97,10714,3,11005,buy,no
32,2,97,10617,4,11005,sell,no
33,2,93,10714,3,10993,no trade,no
34,2,99,10714,3,11011,sell,no
35,2,99,10813,2,11011,no trade,no
36,2,99,10813,2,11011,buy,no
37,2,109,10714,3,11041,sell,no
38,2,106,10823,2,11035,sell,no
39,2,101,10929,1,11030,no trade,no
40,2,98,10929,1,11027,buy,no
41,2,98,10831,2,11027,buy,no
42,2,104,10733,3,11045,sell,no
43,2,99,10837,2,11035,no trade,no
44,2,99,10837,2,11035,no trade,no
45,2,97,10837,2,11031,no trade,no
46,2,103,10837,2,11043,no trade,no
47,2,110,10837,2,11057,sell,no
48,2,107,10947,1,11054,no trade,no
49,2,107,10947,1,11054,no trade,no
50,2,107,10947,1,11054,buy,no
51,2,118,10840,2,11076,no trade,no
52,2,115,10840,2,11070,no trade,no
53,2,112,10840,2,11064,sell,no
54,2,112,10952,1,11064,no trade,no
55,2,109,10952,1,11061,no trade,no
56,2,106,10952,1,11058,no trade,no
57,2,113,10952,1,11065,no trade,no
58,2,113,10952,1,11065,sell,no
59,2,113,11065,0,11065,buy,no
60,2,125,10952,1,11077,no trade,no
61,3,122,10952,1,11074,no trade,no
62,3,115,10952,1,11067,buy,no
63,3,115,10837,2,11067,sell,no
64,3,104,10952,1,11056,buy,no
65,3,104,10848,2,11056,no trade,no
66,3,98,10848,2,11044,sell,no
67,3,98,10946,1,11044,buy,no
68,3,101,10848,2,11050,no trade,no
69,3,95,10848,2,11038,buy,no
70,3,100,10753,3,11053,sell,no
71,3,90,10853,2,11033,no trade,no
72,3,93,10853,2,11039,no trade,no
73,3,96,10853,2,11045,sell,no
74,3,87,10949,1,11036,buy,no
75,3,90,10862,2,11042,no trade,no
76,3,90,10862,2,11042,no trade,no
77,3,85,10862,2,11032,buy,no
78,3,88,10777,3,11041,sell,no
79,3,88,10865,2,11041,sell,no
80,3,80,10953,1,11033,buy,no
81,3,83,10873,2,11039,buy,no
82,3,88,10790,3,11054,sell,no
83,3,83,10878,2,11044,sell,no
84,3,75,10961,1,11036,buy,no
85,3,75,10886,2,11036,no trade,no
86,3,71,10886,2,11028,buy,no
87,3,71,10815,3,11028,buy,no
88,3,74,10744,4,11040,sell,no
89,3,70,10818,3,11028,buy,no
90,3,73,10748,4,11040,buy,no
91,3,77,10675,5,11060,buy,no
92,3,80,10598,6,11078,buy,no
93,3,83,10518,7,11099,sell,no
94,3,83,10601,6,11099,sell,no
95,3,75,10684,5,11059,buy,no
96,3,78,10609,6,11077,buy,no
97,3,82,10531,7,11105,sell,no
98,3,74,10613,6,11057,buy,no
99,3,74,10539,7,11057,buy,no
100,3,78,10465,8,11089,buy,no
101,3,82,10387,9,11125,,
