Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,yes
3,1,109,9795,12,11103,buy,yes
4,1,109,9686,13,11103,sell,yes
5,1,104,9795,12,11043,sell,yes
6,1,101,9899,11,11010,no trade,yes
7,1,101,9899,11,11010,buy,yes
8,1,101,9798,12,11010,no trade,yes
9,1,98,9798,12,10974,sell,yes
10,1,98,9896,11,10974,sell,yes
11,1,96,9994,10,10954,no trade,yes
12,1,99,9994,10,10984,no trade,yes
13,1,97,9994,10,10964,sell,yes
14,1,97,10091,9,10964,sell,yes
15,1,93,10188,8,10932,buy,yes
16,1,93,10095,9,10932,no trade,yes
17,1,96,10095,9,10959,buy,yes
18,1,96,9999,10,10959,sell,yes
19,1,92,10095,9,10923,sell,yes
20,1,88,10187,8,10891,no trade,yes
21,2,91,10187,8,10915,no trade,yes
22,2,91,10187,8,10915,buy,yes
23,2,91,10096,9,10915,buy,yes
24,2,91,10005,10,10915,sell,yes
25,2,91,10096,9,10915,sell,yes
26,2,87,10187,8,10883,no trade,yes
27,2,93,10187,8,10931,sell,yes
28,2,89,10280,7,10903,buy,yes
29,2,89,10191,8,10903,buy,yes
30,2,89,10102,9,10903,sell,yes
31,2,87,10191,8,10887,sell,yes
32,2,87,10278,7,10887,no trade,yes
33,2,85,10278,7,10873,sell,yes
34,2,81,10363,6,10849,no trade,yes
35,2,86,10363,6,10879,sell,yes
36,2,84,10449,5,10869,no trade,yes
37,2,90,10449,5,10899,buy,yes
38,2,90,10359,6,10899,sell,yes
39,2,86,10449,5,10879,sell,yes
40,2,86,10535,4,10879,no trade,yes
41,2,84,10535,4,10871,buy,yes
42,2,93,10451,5,10916,sell,yes
43,2,91,10544,4,10908,sell,yes
44,2,91,10635,3,10908,no trade,yes
45,2,91,10635,3,10908,no trade,yes
46,2,89,10635,3,10902,buy,yes
47,2,89,10546,4,10902,buy,yes
48,2,98,10457,5,10947,sell,yes
49,2,98,10555,4,10947,sell,yes
50,2,94,10653,3,10935,sell,yes
51,2,94,10747,2,10935,sell,yes
52,2,92,10841,1,10933,no trade,yes
53,2,90,10841,1,10931,no trade,yes
54,2,90,10841,1,10931,buy,yes
55,2,90,10751,2,10931,buy,yes
56,2,100,10661,3,10961,sell,yes
57,2,97,10761,2,10955,sell,yes
58,2,97,10858,1,10955,buy,yes
59,2,97,10761,2,10955,sell,yes
60,2,93,10858,1,10951,no trade,yes
61,3,99,10858,1,10957,no trade,no
62,3,94,10858,1,10952,no trade,yes
63,3,97,10858,1,10955,buy,yes
64,3,100,10761,2,10961,sell,yes
65,3,90,10861,1,10951,no trade,yes
66,3,93,10861,1,10954,buy,yes
67,3,98,10768,2,10964,sell,yes
68,3,89,10866,1,10955,no trade,yes
69,3,84,10866,1,10950,buy,yes
70,3,89,10782,2,10960,no trade,yes
71,3,89,10782,2,10960,no trade,yes
72,3,92,10782,2,10966,buy,yes
73,3,92,10690,3,10966,sell,yes
74,3,83,10782,2,10948,no trade,yes
75,3,79,10782,2,10940,no trade,yes
76,3,79,10782,2,10940,buy,yes
77,3,83,10703,3,10952,no trade,yes
78,3,86,10703,3,10961,sell,no
79,3,78,10789,2,10945,no trade,yes
80,3,81,10789,2,10951,no trade,yes
81,3,81,10789,2,10951,buy,yes
82,3,86,10708,3,10966,buy,yes
83,3,86,10622,4,10966,buy,yes
84,3,89,10536,5,10981,no trade,yes
85,3,84,10536,5,10956,sell,yes
86,3,84,10620,4,10956,no trade,yes
87,3,87,10620,4,10968,sell,yes
88,3,79,10707,3,10944,no trade,yes
89,3,82,10707,3,10953,buy,yes
90,3,82,10625,4,10953,sell,yes
91,3,74,10707,3,10929,no trade,yes
92,3,77,10707,3,10938,sell,yes
93,3,77,10784,2,10938,no trade,yes
94,3,73,10784,2,10930,no trade,no
95,3,76,10784,2,10936,buy,no
96,3,76,10708,3,10936,sell,no
97,3,72,10784,2,10928,no trade,yes
98,3,75,10784,2,10934,no trade,yes
99,3,78,10784,2,10940,sell,yes
100,3,71,10862,1,10933,no trade,no
101,3,67,10862,1,10929,,
