Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,100,9900,11,11000,no trade,no
3,1,97,9900,11,10967,sell,no
4,1,93,9997,10,10927,no trade,no
5,1,96,9997,10,10957,sell,no
6,1,94,10093,9,10939,buy,no
7,1,97,9999,10,10969,no trade,no
8,1,95,9999,10,10949,no trade,no
9,1,95,9999,10,10949,no trade,no
10,1,95,9999,10,10949,no trade,yes
11,1,95,9999,10,10949,no trade,no
12,1,93,9999,10,10929,no trade,no
13,1,93,9999,10,10929,no trade,yes
14,1,91,9999,10,10909,no trade,no
15,1,89,9999,10,10889,no trade,no
16,1,87,9999,10,10869,sell,no
17,1,83,10086,9,10833,sell,yes
18,1,79,10169,8,10801,sell,no
19,1,76,10248,7,10780,sell,yes
20,1,74,10324,6,10768,sell,yes
21,2,72,10398,5,10758,sell,yes
22,2,70,10470,4,10750,buy,yes
23,2,75,10400,5,10775,no trade,yes
24,2,75,10400,5,10775,no trade,no
25,2,75,10400,5,10775,no trade,no
26,2,75,10400,5,10775,sell,no
27,2,73,10475,4,10767,no trade,yes
28,2,73,10475,4,10767,no trade,yes
29,2,73,10475,4,10767,buy,no
30,2,78,10402,5,10792,sell,no
31,2,76,10480,4,10784,sell,yes
32,2,74,10556,3,10778,no trade,yes
33,2,74,10556,3,10778,sell,no
34,2,72,10630,2,10774,buy,no
35,2,77,10558,3,10789,sell,no
36,2,75,10635,2,10785,no trade,yes
37,2,75,10635,2,10785,sell,no
38,2,73,10710,1,10783,sell,no
39,2,71,10783,0,10783,buy,no
40,2,76,10712,1,10788,sell,no
41,2,74,10788,0,10788,no trade,no
42,2,74,10788,0,10788,buy,no
43,2,82,10714,1,10796,sell,no
44,2,78,10796,0,10796,buy,no
45,2,86,10718,1,10804,sell,no
46,2,82,10804,0,10804,buy,no
47,2,91,10722,1,10813,sell,no
48,2,87,10813,0,10813,no trade,yes
49,2,93,10813,0,10813,no trade,yes
50,2,91,10813,0,10813,no trade,yes
51,2,97,10813,0,10813,no trade,no
52,2,95,10813,0,10813,no trade,yes
53,2,101,10813,0,10813,no trade,yes
54,2,98,10813,0,10813,no trade,yes
55,2,104,10813,0,10813,no trade,yes
56,2,101,10813,0,10813,buy,yes
57,2,112,10712,1,10824,sell,yes
58,2,107,10824,0,10824,buy,yes
59,2,118,10717,1,10835,no trade,yes
60,2,115,10717,1,10832,no trade,yes
61,3,122,10717,1,10839,no trade,no
62,3,115,10717,1,10832,no trade,no
63,3,119,10717,1,10836,no trade,yes
64,3,123,10717,1,10840,no trade,no
65,3,116,10717,1,10833,no trade,yes
66,3,110,10717,1,10827,no trade,yes
67,3,114,10717,1,10831,no trade,yes
68,3,108,10717,1,10825,buy,no
69,3,114,10609,2,10837,sell,yes
70,3,103,10723,1,10826,no trade,no
71,3,107,10723,1,10830,no trade,yes
72,3,101,10723,1,10824,no trade,yes
73,3,105,10723,1,10828,no trade,yes
74,3,99,10723,1,10822,buy,yes
75,3,104,10624,2,10832,sell,no
76,3,94,10728,1,10822,buy,yes
77,3,99,10634,2,10832,no trade,yes
78,3,94,10634,2,10822,no trade,yes
79,3,97,10634,2,10828,no trade,yes
80,3,92,10634,2,10818,no trade,yes
81,3,95,10634,2,10824,sell,yes
82,3,86,10729,1,10815,no trade,no
83,3,89,10729,1,10818,no trade,yes
84,3,84,10729,1,10813,no trade,no
85,3,87,10729,1,10816,no trade,no
86,3,82,10729,1,10811,no trade,yes
87,3,85,10729,1,10814,no trade,yes
88,3,80,10729,1,10809,no trade,yes
89,3,83,10729,1,10812,no trade,yes
90,3,79,10729,1,10808,no trade,yes
91,3,79,10729,1,10808,no trade,yes
92,3,82,10729,1,10811,no trade,yes
93,3,78,10729,1,10807,no trade,no
94,3,78,10729,1,10807,no trade,yes
95,3,78,10729,1,10807,sell,yes
96,3,74,10807,0,10807,no trade,yes
97,3,74,10807,0,10807,no trade,yes
98,3,74,10807,0,10807,no trade,yes
99,3,74,10807,0,10807,no trade,no
100,3,74,10807,0,10807,no trade,no
101,3,74,10807,0,10807,,
