Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,97,10000,10,10970,buy,yes
3,1,97,9903,11,10970,buy,yes
4,1,97,9806,12,10970,sell,yes
5,1,93,9903,11,10926,buy,yes
6,1,93,9810,12,10926,buy,no
7,1,93,9717,13,10926,no trade,yes
8,1,91,9717,13,10900,buy,yes
9,1,94,9626,14,10942,no trade,no
10,1,92,9626,14,10914,sell,no
11,1,90,9718,13,10888,buy,no
12,1,93,9628,14,10930,buy,no
13,1,93,9535,15,10930,buy,no
14,1,96,9442,16,10978,buy,no
15,1,96,9346,17,10978,buy,no
16,1,101,9250,18,11068,no trade,no
17,1,105,9250,18,11140,buy,no
18,1,105,9145,19,11140,no trade,no
19,1,102,9145,19,11083,no trade,no
20,1,102,9145,19,11083,buy,no
21,2,108,9043,20,11203,buy,no
22,2,108,8935,21,11203,buy,no
23,2,115,8827,22,11357,buy,no
24,2,127,8712,23,11633,no trade,no
25,2,127,8712,23,11633,buy,no
26,2,135,8585,24,11825,buy,no
27,2,144,8450,25,12050,buy,yes
28,2,153,8306,26,12284,buy,yes
29,2,163,8153,27,12554,buy,yes
30,2,180,7990,28,13030,buy,yes
31,2,199,7810,29,13581,no trade,yes
32,2,194,7810,29,13436,no trade,yes
33,2,189,7810,29,13291,no trade,yes
34,2,189,7810,29,13291,buy,yes
35,2,189,7621,30,13291,buy,yes
36,2,208,7432,31,13880,buy,yes
37,2,208,7224,32,13880,buy,yes
38,2,229,7016,33,14573,no trade,yes
39,2,223,7016,33,14375,sell,yes
40,2,223,7239,32,14375,no trade,yes
41,2,217,7239,32,14183,sell,yes
42,2,217,7456,31,14183,no trade,yes
43,2,211,7456,31,13997,buy,no
44,2,233,7245,32,14701,buy,yes
45,2,233,7012,33,14701,buy,yes
46,2,257,6779,34,15517,no trade,yes
47,2,250,6779,34,15279,no trade,yes
48,2,265,6779,34,15789,buy,yes
49,2,265,6514,35,15789,buy,yes
50,2,292,6249,36,16761,no trade,yes
51,2,284,6249,36,16473,buy,yes
52,2,313,5965,37,17546,no trade,yes
53,2,304,5965,37,17213,buy,yes
54,2,335,5661,38,18391,no trade,yes
55,2,325,5661,38,18011,buy,yes
56,2,358,5336,39,19298,no trade,yes
57,2,348,5336,39,18908,sell,yes
58,2,348,5684,38,18908,buy,no
59,2,348,5336,39,18908,buy,yes
60,2,383,4988,40,20308,no trade,yes
61,3,372,4988,40,19868,no trade,yes
62,3,384,4988,40,20348,buy,yes
63,3,384,4604,41,20348,buy,yes
64,3,404,4220,42,21188,no trade,yes
65,3,380,4220,42,20180,buy,yes
66,3,399,3840,43,20997,no trade,yes
67,3,376,3840,43,20008,buy,yes
68,3,395,3464,44,20844,no trade,yes
69,3,372,3464,44,19832,buy,yes
70,3,391,3092,45,20687,buy,yes
71,3,391,2701,46,20687,buy,no
72,3,411,2310,47,21627,buy,yes
73,3,411,1899,48,21627,buy,yes
74,3,432,1488,49,22656,buy,no
75,3,432,1056,50,22656,buy,yes
76,3,454,624,51,23778,sell,yes
77,3,409,1078,50,21528,no trade,no
78,3,422,1078,50,22178,sell,no
79,3,380,1500,49,20120,sell,no
80,3,358,1880,48,19064,no trade,yes
81,3,358,1880,48,19064,no trade,no
82,3,358,1880,48,19064,no trade,yes
83,3,369,1880,48,19592,sell,yes
84,3,333,2249,47,17900,no trade,yes
85,3,333,2249,47,17900,sell,yes
86,3,314,2582,46,17026,no trade,yes
87,3,314,2582,46,17026,no trade,yes
88,3,324,2582,46,17486,sell,yes
89,3,292,2906,45,16046,sell,yes
90,3,275,3198,44,15298,no trade,yes
91,3,275,3198,44,15298,buy,no
92,3,289,2923,45,15928,sell,yes
93,3,261,3212,44,14696,no trade,no
94,3,261,3212,44,14696,buy,yes
95,3,269,2951,45,15056,sell,yes
96,3,253,3220,44,14352,no trade,no
97,3,261,3220,44,14704,buy,yes
98,3,261,2959,45,14704,buy,yes
99,3,269,2698,46,15072,sell,yes
100,3,253,2967,45,14352,no trade,yes
101,3,261,2967,45,14712,,
