Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,no
3,1,105,9795,12,11055,sell,no
4,1,102,9900,11,11022,buy,yes
5,1,108,9798,12,11094,sell,yes
6,1,103,9906,11,11039,sell,no
7,1,103,10009,10,11039,buy,yes
8,1,110,9906,11,11116,buy,yes
9,1,110,9796,12,11116,buy,no
10,1,116,9686,13,11194,buy,no
11,1,116,9570,14,11194,no trade,yes
12,1,116,9570,14,11194,buy,yes
13,1,116,9454,15,11194,no trade,yes
14,1,116,9454,15,11194,no trade,yes
15,1,116,9454,15,11194,no trade,yes
16,1,113,9454,15,11149,buy,no
17,1,120,9341,16,11261,no trade,no
18,1,117,9341,16,11213,buy,no
19,1,123,9224,17,11315,buy,yes
20,1,123,9101,18,11315,buy,no
21,2,131,8978,19,11467,sell,no
22,2,125,9109,18,11359,sell,no
23,2,122,9234,17,11308,sell,no
24,2,119,9356,16,11260,sell,no
25,2,116,9475,15,11215,sell,yes
26,2,113,9591,14,11173,sell,yes
27,2,110,9704,13,11134,sell,no
28,2,107,9814,12,11098,sell,yes
29,2,107,9921,11,11098,sell,no
30,2,102,10028,10,11048,sell,yes
31,2,97,10130,9,11003,sell,no
32,2,95,10227,8,10987,sell,yes
33,2,91,10322,7,10959,buy,yes
34,2,97,10231,8,11007,sell,no
35,2,93,10328,7,10979,buy,no
36,2,99,10235,8,11027,sell,no
37,2,95,10334,7,10999,sell,no
38,2,93,10429,6,10987,buy,no
39,2,93,10336,7,10987,no trade,yes
40,2,93,10336,7,10987,no trade,yes
41,2,93,10336,7,10987,no trade,yes
42,2,93,10336,7,10987,sell,yes
43,2,91,10429,6,10975,buy,yes
44,2,97,10338,7,11017,sell,no
45,2,93,10435,6,10993,sell,yes
46,2,91,10528,5,10983,buy,no
47,2,97,10437,6,11019,sell,yes
48,2,95,10534,5,11009,sell,no
49,2,95,10629,4,11009,sell,yes
50,2,93,10724,3,11003,buy,no
51,2,99,10631,4,11027,sell,yes
52,2,95,10730,3,11015,sell,yes
53,2,93,10825,2,11011,sell,yes
54,2,91,10918,1,11009,buy,yes
55,2,97,10827,2,11021,sell,no
56,2,95,10924,1,11019,no trade,no
57,2,95,10924,1,11019,no trade,yes
58,2,95,10924,1,11019,sell,yes
59,2,93,11019,0,11019,buy,no
60,2,99,10926,1,11025,sell,yes
61,3,97,11025,0,11025,no trade,no
62,3,97,11025,0,11025,buy,yes
63,3,100,10928,1,11028,sell,yes
64,3,95,11028,0,11028,buy,yes
65,3,98,10933,1,11031,buy,yes
66,3,101,10835,2,11037,sell,no
67,3,96,10936,1,11032,sell,yes
68,3,96,11032,0,11032,buy,no
69,3,99,10936,1,11035,sell,yes
70,3,90,11035,0,11035,buy,yes
71,3,95,10945,1,11040,sell,yes
72,3,86,11040,0,11040,buy,yes
73,3,89,10954,1,11043,buy,no
74,3,92,10865,2,11049,buy,yes
75,3,95,10773,3,11058,buy,yes
76,3,98,10678,4,11070,buy,yes
77,3,101,10580,5,11085,sell,yes
78,3,96,10681,4,11065,sell,yes
79,3,92,10777,3,11053,sell,yes
80,3,88,10869,2,11045,buy,yes
81,3,91,10781,3,11054,sell,yes
82,3,87,10872,2,11046,buy,no
83,3,90,10785,3,11055,buy,yes
84,3,93,10695,4,11067,sell,yes
85,3,89,10788,3,11055,buy,no
86,3,92,10699,4,11067,sell,yes
87,3,88,10791,3,11055,buy,yes
88,3,91,10703,4,11067,sell,yes
89,3,87,10794,3,11055,sell,yes
90,3,83,10881,2,11047,buy,no
91,3,86,10798,3,11056,sell,yes
92,3,82,10884,2,11048,sell,no
93,3,78,10966,1,11044,sell,yes
94,3,75,11044,0,11044,buy,yes
95,3,78,10969,1,11047,sell,yes
96,3,75,11047,0,11047,buy,no
97,3,78,10972,1,11050,buy,yes
98,3,81,10894,2,11056,sell,yes
99,3,77,10975,1,11052,buy,yes
100,3,80,10898,2,11058,sell,yes
101,3,76,10978,1,11054,,
