Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,no trade,no
3,1,102,9900,11,11022,no trade,yes
4,1,106,9900,11,11066,sell,yes
5,1,106,10006,10,11066,buy,yes
6,1,110,9900,11,11110,sell,no
7,1,105,10010,10,11060,buy,yes
8,1,105,9905,11,11060,sell,yes
9,1,100,10010,10,11010,no trade,yes
10,1,97,10010,10,10980,buy,no
11,1,97,9913,11,10980,sell,yes
12,1,97,10010,10,10980,sell,yes
13,1,97,10107,9,10980,buy,yes
14,1,102,10010,10,11030,sell,yes
15,1,97,10112,9,10985,buy,yes
16,1,102,10015,10,11035,sell,yes
17,1,97,10117,9,10990,buy,yes
18,1,97,10020,10,10990,no trade,yes
19,1,95,10020,10,10970,buy,yes
20,1,95,9925,11,10970,no trade,yes
21,2,93,9925,11,10948,buy,yes
22,2,103,9832,12,11068,sell,yes
23,2,98,9935,11,11013,sell,yes
24,2,94,10033,10,10973,sell,yes
25,2,94,10127,9,10973,no trade,yes
26,2,100,10127,9,11027,no trade,yes
27,2,97,10127,9,11000,no trade,yes
28,2,95,10127,9,10982,sell,yes
29,2,95,10222,8,10982,no trade,yes
30,2,93,10222,8,10966,buy,yes
31,2,93,10129,9,10966,buy,yes
32,2,103,10036,10,11066,sell,yes
33,2,98,10139,9,11021,no trade,yes
34,2,96,10139,9,11003,buy,yes
35,2,96,10043,10,11003,sell,yes
36,2,96,10139,9,11003,no trade,yes
37,2,94,10139,9,10985,buy,yes
38,2,104,10045,10,11085,no trade,yes
39,2,101,10045,10,11055,sell,yes
40,2,98,10146,9,11028,sell,yes
41,2,96,10244,8,11012,no trade,yes
42,2,96,10244,8,11012,no trade,yes
43,2,96,10244,8,11012,sell,yes
44,2,94,10340,7,10998,buy,yes
45,2,104,10246,8,11078,sell,yes
46,2,99,10350,7,11043,sell,yes
47,2,97,10449,6,11031,buy,yes
48,2,107,10352,7,11101,sell,yes
49,2,102,10459,6,11071,sell,yes
50,2,99,10561,5,11056,sell,yes
51,2,97,10660,4,11048,buy,yes
52,2,103,10563,5,11078,sell,yes
53,2,100,10666,4,11066,sell,yes
54,2,97,10766,3,11057,buy,yes
55,2,103,10669,4,11081,sell,yes
56,2,98,10772,3,11066,no trade,yes
57,2,104,10772,3,11084,sell,yes
58,2,99,10876,2,11074,no trade,yes
59,2,99,10876,2,11074,no trade,yes
60,2,99,10876,2,11074,buy,yes
61,3,105,10777,3,11092,sell,no
62,3,99,10882,2,11080,sell,no
63,3,99,10981,1,11080,no trade,yes
64,3,102,10981,1,11083,sell,yes
65,3,92,11083,0,11083,buy,yes
66,3,97,10991,1,11088,sell,yes
67,3,97,11088,0,11088,buy,yes
68,3,100,10991,1,11091,no trade,yes
69,3,94,10991,1,11085,buy,yes
70,3,99,10897,2,11095,sell,yes
71,3,90,10996,1,11086,buy,yes
72,3,95,10906,2,11096,no trade,yes
73,3,95,10906,2,11096,no trade,yes
74,3,95,10906,2,11096,no trade,yes
75,3,95,10906,2,11096,no trade,yes
76,3,95,10906,2,11096,sell,yes
77,3,86,11001,1,11087,buy,yes
78,3,91,10915,2,11097,no trade,yes
79,3,86,10915,2,11087,buy,yes
80,3,91,10829,3,11102,sell,yes
81,3,91,10920,2,11102,buy,yes
82,3,91,10829,3,11102,no trade,yes
83,3,86,10829,3,11087,buy,yes
84,3,86,10743,4,11087,sell,yes
85,3,86,10829,3,11087,sell,yes
86,3,86,10915,2,11087,buy,yes
87,3,91,10829,3,11102,sell,yes
88,3,82,10920,2,11084,buy,yes
89,3,87,10838,3,11099,sell,yes
90,3,79,10925,2,11083,no trade,yes
91,3,82,10925,2,11089,sell,yes
92,3,82,11007,1,11089,no trade,yes
93,3,78,11007,1,11085,buy,yes
94,3,82,10929,2,11093,sell,yes
95,3,74,11011,1,11085,buy,yes
96,3,78,10937,2,11093,sell,yes
97,3,71,11015,1,11086,buy,yes
98,3,75,10944,2,11094,sell,yes
99,3,68,11019,1,11087,buy,yes
100,3,72,10951,2,11095,sell,yes
101,3,65,11023,1,11088,,
