Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,no trade,yes
3,1,93,10100,9,10937,sell,yes
4,1,93,10193,8,10937,no trade,yes
5,1,96,10193,8,10961,sell,yes
6,1,92,10289,7,10933,buy,yes
7,1,92,10197,8,10933,buy,yes
8,1,97,10105,9,10978,sell,yes
9,1,93,10202,8,10946,no trade,yes
10,1,96,10202,8,10970,sell,yes
11,1,92,10298,7,10942,no trade,yes
12,1,90,10298,7,10928,buy,yes
13,1,90,10208,8,10928,no trade,yes
14,1,88,10208,8,10912,no trade,yes
15,1,86,10208,8,10896,no trade,yes
16,1,89,10208,8,10920,no trade,yes
17,1,89,10208,8,10920,buy,yes
18,1,95,10119,9,10974,sell,yes
19,1,91,10214,8,10942,sell,yes
20,1,91,10305,7,10942,sell,yes
21,2,91,10396,6,10942,sell,yes
22,2,91,10487,5,10942,sell,yes
23,2,91,10578,4,10942,sell,yes
24,2,89,10669,3,10936,no trade,yes
25,2,89,10669,3,10936,buy,yes
26,2,95,10580,4,10960,sell,yes
27,2,91,10675,3,10948,sell,yes
28,2,89,10766,2,10944,buy,yes
29,2,95,10677,3,10962,sell,yes
30,2,91,10772,2,10954,sell,yes
31,2,89,10863,1,10952,buy,yes
32,2,98,10774,2,10970,sell,yes
33,2,94,10872,1,10966,sell,yes
34,2,92,10966,0,10966,buy,yes
35,2,98,10874,1,10972,sell,yes
36,2,94,10972,0,10972,no trade,yes
37,2,94,10972,0,10972,buy,yes
38,2,100,10878,1,10978,sell,yes
39,2,95,10978,0,10978,buy,yes
40,2,101,10883,1,10984,sell,yes
41,2,96,10984,0,10984,buy,yes
42,2,102,10888,1,10990,sell,yes
43,2,97,10990,0,10990,buy,yes
44,2,107,10893,1,11000,sell,yes
45,2,102,11000,0,11000,no trade,yes
46,2,99,11000,0,11000,no trade,yes
47,2,105,11000,0,11000,no trade,yes
48,2,102,11000,0,11000,no trade,yes
49,2,102,11000,0,11000,no trade,yes
50,2,99,11000,0,11000,no trade,yes
51,2,105,11000,0,11000,no trade,yes
52,2,102,11000,0,11000,no trade,yes
53,2,102,11000,0,11000,no trade,yes
54,2,109,11000,0,11000,no trade,yes
55,2,106,11000,0,11000,no trade,yes
56,2,106,11000,0,11000,buy,yes
57,2,117,10894,1,11011,sell,yes
58,2,112,11011,0,11011,no trade,yes
59,2,112,11011,0,11011,no trade,yes
60,2,119,11011,0,11011,no trade,yes
61,3,116,11011,0,11011,no trade,yes
62,3,116,11011,0,11011,no trade,yes
63,3,120,11011,0,11011,no trade,yes
64,3,120,11011,0,11011,buy,yes
65,3,126,10891,1,11017,sell,yes
66,3,114,11017,0,11017,no trade,yes
67,3,109,11017,0,11017,no trade,yes
68,3,113,11017,0,11017,buy,yes
69,3,119,10904,1,11023,no trade,yes
70,3,119,10904,1,11023,buy,yes
71,3,125,10785,2,11035,sell,yes
72,3,113,10910,1,11023,buy,yes
73,3,117,10797,2,11031,sell,yes
74,3,112,10914,1,11026,no trade,yes
75,3,116,10914,1,11030,buy,yes
76,3,120,10798,2,11038,sell,yes
77,3,120,10918,1,11038,no trade,yes
78,3,114,10918,1,11032,no trade,yes
79,3,114,10918,1,11032,no trade,yes
80,3,118,10918,1,11036,no trade,yes
81,3,122,10918,1,11040,sell,yes
82,3,116,11040,0,11040,buy,yes
83,3,120,10924,1,11044,no trade,yes
84,3,114,10924,1,11038,buy,no
85,3,120,10810,2,11050,no trade,yes
86,3,114,10810,2,11038,buy,yes
87,3,120,10696,3,11056,no trade,yes
88,3,114,10696,3,11038,buy,yes
89,3,120,10582,4,11062,sell,yes
90,3,108,10702,3,11026,no trade,yes
91,3,112,10702,3,11038,no trade,yes
92,3,107,10702,3,11023,buy,yes
93,3,111,10595,4,11039,sell,yes
94,3,106,10706,3,11024,no trade,yes
95,3,110,10706,3,11036,buy,yes
96,3,116,10596,4,11060,sell,yes
97,3,105,10712,3,11027,buy,yes
98,3,111,10607,4,11051,sell,yes
99,3,111,10718,3,11051,sell,yes
100,3,111,10829,2,11051,buy,yes
101,3,115,10718,3,11063,,
