Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,no trade,no
3,1,103,10100,9,11027,buy,no
4,1,109,9997,10,11087,sell,no
5,1,109,10106,9,11087,no trade,no
6,1,113,10106,9,11123,sell,no
7,1,108,10219,8,11083,no trade,no
8,1,112,10219,8,11115,no trade,no
9,1,116,10219,8,11147,sell,no
10,1,116,10335,7,11147,sell,no
11,1,111,10451,6,11117,no trade,no
12,1,111,10451,6,11117,buy,no
13,1,115,10340,7,11145,sell,no
14,1,110,10455,6,11115,sell,no
15,1,105,10565,5,11090,no trade,no
16,1,105,10565,5,11090,no trade,no
17,1,105,10565,5,11090,no trade,no
18,1,102,10565,5,11075,no trade,no
19,1,102,10565,5,11075,no trade,no
20,1,102,10565,5,11075,no trade,no
21,2,106,10565,5,11095,sell,no
22,2,106,10671,4,11095,buy,no
23,2,106,10565,5,11095,sell,no
24,2,101,10671,4,11075,buy,no
25,2,101,10570,5,11075,no trade,no
26,2,98,10570,5,11060,no trade,yes
27,2,96,10570,5,11050,sell,no
28,2,94,10666,4,11042,no trade,yes
29,2,94,10666,4,11042,no trade,yes
30,2,94,10666,4,11042,sell,yes
31,2,90,10760,3,11030,buy,yes
32,2,90,10670,4,11030,sell,yes
33,2,86,10760,3,11018,buy,yes
34,2,86,10674,4,11018,no trade,yes
35,2,84,10674,4,11010,no trade,yes
36,2,90,10674,4,11034,sell,yes
37,2,86,10764,3,11022,no trade,yes
38,2,86,10764,3,11022,no trade,yes
39,2,92,10764,3,11040,sell,yes
40,2,88,10856,2,11032,buy,yes
41,2,88,10768,3,11032,sell,yes
42,2,84,10856,2,11024,buy,yes
43,2,93,10772,3,11051,sell,yes
44,2,89,10865,2,11043,no trade,yes
45,2,95,10865,2,11055,no trade,yes
46,2,93,10865,2,11051,sell,yes
47,2,91,10958,1,11049,no trade,yes
48,2,89,10958,1,11047,buy,yes
49,2,95,10869,2,11059,buy,yes
50,2,95,10774,3,11059,sell,yes
51,2,93,10869,2,11055,no trade,yes
52,2,93,10869,2,11055,no trade,yes
53,2,93,10869,2,11055,no trade,yes
54,2,93,10869,2,11055,sell,yes
55,2,91,10962,1,11053,no trade,yes
56,2,91,10962,1,11053,no trade,yes
57,2,91,10962,1,11053,no trade,yes
58,2,91,10962,1,11053,no trade,yes
59,2,91,10962,1,11053,no trade,yes
60,2,91,10962,1,11053,no trade,yes
61,3,91,10962,1,11053,no trade,yes
62,3,91,10962,1,11053,buy,yes
63,3,96,10871,2,11063,sell,yes
64,3,87,10967,1,11054,buy,yes
65,3,92,10880,2,11064,sell,yes
66,3,83,10972,1,11055,no trade,yes
67,3,86,10972,1,11058,no trade,yes
68,3,81,10972,1,11053,buy,yes
69,3,86,10891,2,11063,sell,yes
70,3,78,10977,1,11055,no trade,yes
71,3,81,10977,1,11058,no trade,yes
72,3,81,10977,1,11058,no trade,yes
73,3,81,10977,1,11058,no trade,yes
74,3,84,10977,1,11061,no trade,yes
75,3,87,10977,1,11064,no trade,yes
76,3,90,10977,1,11067,buy,yes
77,3,90,10887,2,11067,buy,yes
78,3,90,10797,3,11067,sell,yes
79,3,81,10887,2,11049,no trade,yes
80,3,77,10887,2,11041,buy,yes
81,3,80,10810,3,11050,sell,yes
82,3,76,10890,2,11042,sell,yes
83,3,76,10966,1,11042,no trade,yes
84,3,76,10966,1,11042,no trade,yes
85,3,76,10966,1,11042,no trade,yes
86,3,76,10966,1,11042,no trade,yes
87,3,79,10966,1,11045,no trade,yes
88,3,82,10966,1,11048,sell,yes
89,3,78,11048,0,11048,no trade,yes
90,3,74,11048,0,11048,buy,yes
91,3,77,10974,1,11051,buy,yes
92,3,80,10897,2,11057,sell,yes
93,3,76,10977,1,11053,no trade,yes
94,3,76,10977,1,11053,buy,yes
95,3,79,10901,2,11059,sell,yes
96,3,72,10980,1,11052,no trade,yes
97,3,72,10980,1,11052,no trade,yes
98,3,72,10980,1,11052,no trade,yes
99,3,72,10980,1,11052,sell,yes
100,3,68,11052,0,11052,buy,yes
101,3,72,10984,1,11056,,
