Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,sell,no
3,1,100,10200,8,11000,sell,no
4,1,100,10300,7,11000,sell,no
5,1,100,10400,6,11000,buy,no
6,1,105,10300,7,11035,buy,no
7,1,111,10195,8,11083,buy,no
8,1,111,10084,9,11083,sell,no
9,1,106,10195,8,11043,sell,no
10,1,106,10301,7,11043,no trade,no
11,1,103,10301,7,11022,sell,no
12,1,103,10404,6,11022,sell,no
13,1,103,10507,5,11022,sell,no
14,1,98,10610,4,11002,buy,no
15,1,103,10512,5,11027,buy,no
16,1,103,10409,6,11027,sell,no
17,1,98,10512,5,11002,sell,no
18,1,94,10610,4,10986,sell,no
19,1,90,10704,3,10974,buy,no
20,1,90,10614,4,10974,buy,no
21,2,93,10524,5,10989,buy,no
22,2,93,10431,6,10989,sell,no
23,2,89,10524,5,10969,sell,no
24,2,85,10613,4,10953,sell,no
25,2,85,10698,3,10953,no trade,no
26,2,91,10698,3,10971,sell,no
27,2,91,10789,2,10971,no trade,yes
28,2,97,10789,2,10983,sell,no
29,2,93,10886,1,10979,buy,no
30,2,93,10793,2,10979,buy,no
31,2,93,10700,3,10979,sell,no
32,2,89,10793,2,10971,sell,no
33,2,85,10882,1,10967,no trade,no
34,2,85,10882,1,10967,buy,no
35,2,91,10797,2,10979,sell,no
36,2,87,10888,1,10975,no trade,yes
37,2,93,10888,1,10981,no trade,no
38,2,99,10888,1,10987,sell,no
39,2,99,10987,0,10987,buy,no
40,2,105,10888,1,10993,buy,no
41,2,105,10783,2,10993,sell,no
42,2,100,10888,1,10988,no trade,no
43,2,97,10888,1,10985,no trade,no
44,2,97,10888,1,10985,no trade,yes
45,2,97,10888,1,10985,no trade,yes
46,2,103,10888,1,10991,sell,no
47,2,103,10991,0,10991,no trade,yes
48,2,100,10991,0,10991,no trade,no
49,2,97,10991,0,10991,no trade,no
50,2,95,10991,0,10991,buy,no
51,2,95,10896,1,10991,buy,no
52,2,95,10801,2,10991,buy,no
53,2,105,10706,3,11021,sell,no
54,2,100,10811,2,11011,no trade,no
55,2,100,10811,2,11011,sell,no
56,2,95,10911,1,11006,sell,no
57,2,95,11006,0,11006,buy,no
58,2,105,10911,1,11016,sell,no
59,2,105,11016,0,11016,no trade,no
60,2,112,11016,0,11016,no trade,no
61,3,109,11016,0,11016,no trade,no
62,3,103,11016,0,11016,no trade,no
63,3,97,11016,0,11016,no trade,yes
64,3,97,11016,0,11016,buy,yes
65,3,102,10919,1,11021,sell,no
66,3,96,11021,0,11021,buy,no
67,3,101,10925,1,11026,sell,yes
68,3,101,11026,0,11026,no trade,yes
69,3,101,11026,0,11026,no trade,yes
70,3,95,11026,0,11026,no trade,yes
71,3,95,11026,0,11026,buy,yes
72,3,98,10931,1,11029,buy,yes
73,3,101,10833,2,11035,sell,yes
74,3,91,10934,1,11025,no trade,yes
75,3,86,10934,1,11020,no trade,yes
76,3,89,10934,1,11023,buy,yes
77,3,89,10845,2,11023,no trade,yes
78,3,89,10845,2,11023,no trade,yes
79,3,92,10845,2,11029,no trade,yes
80,3,95,10845,2,11035,no trade,no
81,3,98,10845,2,11041,no trade,no
82,3,101,10845,2,11047,no trade,no
83,3,95,10845,2,11035,sell,no
84,3,95,10940,1,11035,buy,yes
85,3,98,10845,2,11041,buy,no
86,3,101,10747,3,11050,sell,no
87,3,91,10848,2,11030,no trade,yes
88,3,94,10848,2,11036,no trade,no
89,3,89,10848,2,11026,buy,yes
90,3,92,10759,3,11035,sell,yes
91,3,83,10851,2,11017,sell,yes
92,3,79,10934,1,11013,no trade,yes
93,3,79,10934,1,11013,buy,yes
94,3,83,10855,2,11021,no trade,yes
95,3,86,10855,2,11027,no trade,yes
96,3,86,10855,2,11027,no trade,yes
97,3,81,10855,2,11017,no trade,yes
98,3,77,10855,2,11009,buy,no
99,3,80,10778,3,11018,sell,yes
100,3,76,10858,2,11010,sell,yes
101,3,72,10934,1,11006,,
