Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,100,10000,10,11000,no trade,yes
3,1,97,10000,10,10970,no trade,yes
4,1,95,10000,10,10950,buy,yes
5,1,95,9905,11,10950,no trade,yes
6,1,93,9905,11,10928,buy,yes
7,1,98,9812,12,10988,sell,no
8,1,94,9910,11,10944,no trade,yes
9,1,94,9910,11,10944,buy,yes
10,1,97,9816,12,10980,sell,no
11,1,93,9913,11,10936,sell,yes
12,1,93,10006,10,10936,no trade,no
13,1,93,10006,10,10936,sell,yes
14,1,93,10099,9,10936,sell,yes
15,1,89,10192,8,10904,sell,yes
16,1,89,10281,7,10904,no trade,yes
17,1,89,10281,7,10904,sell,yes
18,1,89,10370,6,10904,sell,yes
19,1,87,10459,5,10894,buy,yes
20,1,92,10372,6,10924,no trade,yes
21,2,90,10372,6,10912,sell,yes
22,2,88,10462,5,10902,buy,yes
23,2,97,10374,6,10956,sell,no
24,2,95,10471,5,10946,sell,yes
25,2,93,10566,4,10938,sell,yes
26,2,89,10659,3,10926,buy,no
27,2,95,10570,4,10950,sell,yes
28,2,91,10665,3,10938,sell,yes
29,2,91,10756,2,10938,sell,yes
30,2,89,10847,1,10936,buy,yes
31,2,98,10758,2,10954,sell,yes
32,2,96,10856,1,10952,sell,yes
33,2,92,10952,0,10952,no trade,no
34,2,92,10952,0,10952,no trade,yes
35,2,90,10952,0,10952,no trade,yes
36,2,96,10952,0,10952,no trade,yes
37,2,94,10952,0,10952,no trade,yes
38,2,94,10952,0,10952,no trade,yes
39,2,92,10952,0,10952,buy,no
40,2,102,10860,1,10962,sell,no
41,2,97,10962,0,10962,no trade,yes
42,2,103,10962,0,10962,no trade,no
43,2,100,10962,0,10962,no trade,yes
44,2,100,10962,0,10962,no trade,yes
45,2,97,10962,0,10962,buy,yes
46,2,107,10865,1,10972,sell,yes
47,2,102,10972,0,10972,no trade,yes
48,2,102,10972,0,10972,no trade,yes
49,2,102,10972,0,10972,buy,yes
50,2,102,10870,1,10972,buy,yes
51,2,109,10768,2,10986,sell,yes
52,2,104,10877,1,10981,buy,yes
53,2,115,10773,2,11003,sell,yes
54,2,112,10888,1,11000,buy,yes
55,2,124,10776,2,11024,sell,no
56,2,118,10900,1,11018,buy,yes
57,2,130,10782,2,11042,buy,no
58,2,138,10652,3,11066,buy,yes
59,2,138,10514,4,11066,buy,yes
60,2,138,10376,5,11066,buy,yes
61,3,152,10238,6,11150,sell,yes
62,3,143,10390,5,11105,buy,yes
63,3,143,10247,6,11105,buy,yes
64,3,148,10104,7,11140,buy,yes
65,3,156,9956,8,11204,sell,yes
66,3,141,10112,7,11099,no trade,yes
67,3,141,10112,7,11099,buy,yes
68,3,149,9971,8,11163,buy,yes
69,3,149,9822,9,11163,buy,yes
70,3,157,9673,10,11243,sell,yes
71,3,148,9830,9,11162,buy,yes
72,3,156,9682,10,11242,buy,yes
73,3,156,9526,11,11242,buy,yes
74,3,156,9370,12,11242,buy,yes
75,3,161,9214,13,11307,buy,yes
76,3,161,9053,14,11307,buy,yes
77,3,166,8892,15,11382,buy,yes
78,3,166,8726,16,11382,buy,yes
79,3,175,8560,17,11535,sell,yes
80,3,158,8735,16,11263,buy,yes
81,3,166,8577,17,11399,sell,yes
82,3,150,8743,16,11143,buy,yes
83,3,158,8593,17,11279,buy,yes
84,3,163,8435,18,11369,sell,yes
85,3,163,8598,17,11369,sell,yes
86,3,147,8761,16,11113,buy,no
87,3,155,8614,17,11249,buy,yes
88,3,155,8459,18,11249,buy,yes
89,3,160,8304,19,11344,sell,yes
90,3,160,8464,18,11344,sell,yes
91,3,144,8624,17,11072,buy,no
92,3,149,8480,18,11162,buy,yes
93,3,157,8331,19,11314,no trade,yes
94,3,148,8331,19,11143,buy,yes
95,3,156,8183,20,11303,buy,yes
96,3,156,8027,21,11303,buy,yes
97,3,164,7871,22,11479,sell,yes
98,3,148,8035,21,11143,buy,yes
99,3,153,7887,22,11253,sell,yes
100,3,138,8040,21,10938,buy,yes
101,3,145,7902,22,11092,,
