Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,yes
2,1,100,10000,10,11000,sell,yes
3,1,97,10100,9,10973,sell,yes
4,1,95,10197,8,10957,sell,yes
5,1,95,10292,7,10957,sell,yes
6,1,93,10387,6,10945,buy,yes
7,1,98,10294,7,10980,sell,yes
8,1,94,10392,6,10956,no trade,yes
9,1,94,10392,6,10956,no trade,yes
10,1,97,10392,6,10974,sell,yes
11,1,93,10489,5,10954,buy,yes
12,1,93,10396,6,10954,no trade,yes
13,1,93,10396,6,10954,buy,yes
14,1,93,10303,7,10954,sell,yes
15,1,89,10396,6,10930,buy,yes
16,1,89,10307,7,10930,no trade,yes
17,1,89,10307,7,10930,buy,yes
18,1,89,10218,8,10930,no trade,yes
19,1,87,10218,8,10914,buy,yes
20,1,92,10131,9,10959,sell,yes
21,2,90,10223,8,10943,no trade,yes
22,2,88,10223,8,10927,buy,yes
23,2,97,10135,9,11008,no trade,yes
24,2,95,10135,9,10990,no trade,yes
25,2,93,10135,9,10972,sell,yes
26,2,89,10228,8,10940,no trade,yes
27,2,95,10228,8,10988,sell,yes
28,2,91,10323,7,10960,buy,yes
29,2,91,10232,8,10960,no trade,yes
30,2,89,10232,8,10944,buy,yes
31,2,98,10143,9,11025,no trade,yes
32,2,96,10143,9,11007,sell,yes
33,2,92,10239,8,10975,no trade,yes
34,2,92,10239,8,10975,sell,yes
35,2,90,10331,7,10961,buy,yes
36,2,96,10241,8,11009,sell,yes
37,2,94,10337,7,10995,no trade,yes
38,2,94,10337,7,10995,sell,yes
39,2,92,10431,6,10983,buy,yes
40,2,102,10339,7,11053,sell,yes
41,2,97,10441,6,11023,buy,yes
42,2,103,10344,7,11065,sell,yes
43,2,100,10447,6,11047,no trade,yes
44,2,100,10447,6,11047,sell,yes
45,2,97,10547,5,11032,buy,yes
46,2,107,10450,6,11092,sell,yes
47,2,102,10557,5,11067,no trade,yes
48,2,102,10557,5,11067,no trade,yes
49,2,102,10557,5,11067,sell,yes
50,2,102,10659,4,11067,no trade,yes
51,2,109,10659,4,11095,sell,yes
52,2,104,10768,3,11080,buy,yes
53,2,115,10664,4,11124,no trade,yes
54,2,112,10664,4,11112,buy,yes
55,2,124,10552,5,11172,sell,yes
56,2,118,10676,4,11148,buy,yes
57,2,130,10558,5,11208,no trade,yes
58,2,138,10558,5,11248,sell,yes
59,2,138,10696,4,11248,sell,yes
60,2,138,10834,3,11248,buy,yes
61,3,152,10696,4,11304,no trade,yes
62,3,143,10696,4,11268,sell,yes
63,3,143,10839,3,11268,no trade,yes
64,3,148,10839,3,11283,buy,yes
65,3,156,10691,4,11315,sell,yes
66,3,141,10847,3,11270,no trade,yes
67,3,141,10847,3,11270,buy,yes
68,3,149,10706,4,11302,sell,yes
69,3,149,10855,3,11302,buy,yes
70,3,157,10706,4,11334,no trade,yes
71,3,148,10706,4,11298,buy,yes
72,3,156,10558,5,11338,sell,yes
73,3,156,10714,4,11338,sell,yes
74,3,156,10870,3,11338,no trade,yes
75,3,161,10870,3,11353,sell,yes
76,3,161,11031,2,11353,no trade,yes
77,3,166,11031,2,11363,sell,yes
78,3,166,11197,1,11363,buy,yes
79,3,175,11031,2,11381,sell,yes
80,3,158,11206,1,11364,buy,yes
81,3,166,11048,2,11380,sell,yes
82,3,150,11214,1,11364,buy,yes
83,3,158,11064,2,11380,no trade,yes
84,3,163,11064,2,11390,buy,yes
85,3,163,10901,3,11390,sell,yes
86,3,147,11064,2,11358,buy,yes
87,3,155,10917,3,11382,sell,yes
88,3,155,11072,2,11382,no trade,yes
89,3,160,11072,2,11392,buy,yes
90,3,160,10912,3,11392,sell,yes
91,3,144,11072,2,11360,no trade,yes
92,3,149,11072,2,11370,buy,yes
93,3,157,10923,3,11394,sell,yes
94,3,148,11080,2,11376,buy,yes
95,3,156,10932,3,11400,sell,yes
96,3,156,11088,2,11400,buy,yes
97,3,164,10932,3,11424,sell,yes
98,3,148,11096,2,11392,no trade,yes
99,3,153,11096,2,11402,sell,yes
100,3,138,11249,1,11387,buy,yes
101,3,145,11111,2,11401,,
