Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,no trade,yes
3,1,100,9900,11,11000,no trade,yes
4,1,97,9900,11,10967,sell,yes
5,1,95,9997,10,10947,no trade,yes
6,1,95,9997,10,10947,no trade,yes
7,1,95,9997,10,10947,no trade,yes
8,1,95,9997,10,10947,sell,yes
9,1,93,10092,9,10929,no trade,yes
10,1,93,10092,9,10929,no trade,yes
11,1,93,10092,9,10929,no trade,yes
12,1,93,10092,9,10929,no trade,yes
13,1,93,10092,9,10929,no trade,yes
14,1,93,10092,9,10929,sell,yes
15,1,91,10185,8,10913,no trade,yes
16,1,91,10185,8,10913,no trade,yes
17,1,91,10185,8,10913,sell,yes
18,1,89,10276,7,10899,no trade,no
19,1,89,10276,7,10899,no trade,yes
20,1,89,10276,7,10899,no trade,yes
21,2,92,10276,7,10920,sell,yes
22,2,90,10368,6,10908,sell,yes
23,2,86,10458,5,10888,sell,yes
24,2,82,10544,4,10872,no trade,yes
25,2,80,10544,4,10864,sell,yes
26,2,76,10624,3,10852,sell,yes
27,2,74,10700,2,10848,sell,yes
28,2,72,10774,1,10846,no trade,yes
29,2,70,10774,1,10844,no trade,yes
30,2,68,10774,1,10842,no trade,yes
31,2,68,10774,1,10842,buy,yes
32,2,73,10706,2,10852,sell,yes
33,2,71,10779,1,10850,no trade,yes
34,2,69,10779,1,10848,buy,yes
35,2,74,10710,2,10858,sell,yes
36,2,71,10784,1,10855,buy,yes
37,2,76,10713,2,10865,sell,yes
38,2,73,10789,1,10862,no trade,yes
39,2,73,10789,1,10862,no trade,yes
40,2,73,10789,1,10862,no trade,yes
41,2,73,10789,1,10862,no trade,yes
42,2,73,10789,1,10862,no trade,yes
43,2,73,10789,1,10862,no trade,yes
44,2,78,10789,1,10867,buy,yes
45,2,78,10711,2,10867,sell,yes
46,2,76,10789,1,10865,no trade,yes
47,2,81,10789,1,10870,sell,yes
48,2,77,10870,0,10870,no trade,yes
49,2,77,10870,0,10870,no trade,yes
50,2,82,10870,0,10870,no trade,yes
51,2,80,10870,0,10870,no trade,yes
52,2,80,10870,0,10870,no trade,yes
53,2,80,10870,0,10870,no trade,yes
54,2,85,10870,0,10870,no trade,yes
55,2,83,10870,0,10870,buy,yes
56,2,88,10787,1,10875,buy,yes
57,2,97,10699,2,10893,buy,yes
58,2,97,10602,3,10893,buy,yes
59,2,107,10505,4,10933,sell,yes
60,2,102,10612,3,10918,sell,yes
61,3,102,10714,2,10918,no trade,yes
62,3,96,10714,2,10906,buy,yes
63,3,101,10618,3,10921,buy,yes
64,3,101,10517,4,10921,buy,yes
65,3,107,10416,5,10951,sell,yes
66,3,97,10523,4,10911,sell,yes
67,3,97,10620,3,10911,sell,yes
68,3,88,10717,2,10893,sell,yes
69,3,88,10805,1,10893,no trade,yes
70,3,83,10805,1,10888,sell,yes
71,3,83,10888,0,10888,buy,yes
72,3,83,10805,1,10888,no trade,yes
73,3,86,10805,1,10891,buy,yes
74,3,86,10719,2,10891,buy,yes
75,3,91,10633,3,10906,buy,yes
76,3,91,10542,4,10906,sell,yes
77,3,91,10633,3,10906,sell,yes
78,3,86,10724,2,10896,sell,yes
79,3,86,10810,1,10896,no trade,yes
80,3,81,10810,1,10891,no trade,yes
81,3,84,10810,1,10894,no trade,yes
82,3,79,10810,1,10889,no trade,yes
83,3,82,10810,1,10892,buy,yes
84,3,82,10728,2,10892,buy,yes
85,3,82,10646,3,10892,no trade,yes
86,3,85,10646,3,10901,sell,yes
87,3,77,10731,2,10885,no trade,yes
88,3,80,10731,2,10891,sell,yes
89,3,72,10811,1,10883,no trade,yes
90,3,75,10811,1,10886,no trade,yes
91,3,71,10811,1,10882,no trade,yes
92,3,74,10811,1,10885,no trade,yes
93,3,70,10811,1,10881,buy,yes
94,3,74,10741,2,10889,buy,yes
95,3,74,10667,3,10889,sell,yes
96,3,74,10741,2,10889,sell,yes
97,3,74,10815,1,10889,no trade,yes
98,3,74,10815,1,10889,no trade,yes
99,3,70,10815,1,10885,no trade,yes
100,3,73,10815,1,10888,no trade,yes
101,3,69,10815,1,10884,,
