Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,no
3,1,109,9795,12,11103,no trade,no
4,1,113,9795,12,11151,buy,yes
5,1,113,9682,13,11151,sell,yes
6,1,110,9795,12,11115,sell,yes
7,1,110,9905,11,11115,buy,yes
8,1,110,9795,12,11115,sell,yes
9,1,105,9905,11,11060,no trade,yes
10,1,105,9905,11,11060,sell,yes
11,1,105,10010,10,11060,sell,yes
12,1,100,10115,9,11015,buy,yes
13,1,103,10015,10,11045,buy,yes
14,1,103,9912,11,11045,buy,yes
15,1,107,9809,12,11093,sell,yes
16,1,107,9916,11,11093,sell,yes
17,1,102,10023,10,11043,sell,yes
18,1,97,10125,9,10998,sell,yes
19,1,97,10222,8,10998,buy,no
20,1,102,10125,9,11043,buy,yes
21,2,102,10023,10,11043,no trade,yes
22,2,99,10023,10,11013,buy,yes
23,2,99,9924,11,11013,buy,yes
24,2,105,9825,12,11085,sell,yes
25,2,105,9930,11,11085,sell,yes
26,2,105,10035,10,11085,sell,yes
27,2,100,10140,9,11040,no trade,yes
28,2,97,10140,9,11013,buy,yes
29,2,97,10043,10,11013,sell,no
30,2,97,10140,9,11013,sell,yes
31,2,97,10237,8,11013,buy,yes
32,2,97,10140,9,11013,no trade,yes
33,2,103,10140,9,11067,sell,no
34,2,98,10243,8,11027,buy,yes
35,2,98,10145,9,11027,no trade,yes
36,2,104,10145,9,11081,buy,yes
37,2,104,10041,10,11081,sell,yes
38,2,99,10145,9,11036,sell,yes
39,2,97,10244,8,11020,buy,yes
40,2,97,10147,9,11020,sell,yes
41,2,97,10244,8,11020,buy,yes
42,2,107,10147,9,11110,sell,yes
43,2,102,10254,8,11070,no trade,yes
44,2,109,10254,8,11126,buy,no
45,2,109,10145,9,11126,sell,yes
46,2,104,10254,8,11086,sell,yes
47,2,104,10358,7,11086,buy,yes
48,2,104,10254,8,11086,no trade,yes
49,2,104,10254,8,11086,buy,yes
50,2,115,10150,9,11185,sell,yes
51,2,110,10265,8,11145,sell,yes
52,2,105,10375,7,11110,no trade,yes
53,2,102,10375,7,11089,buy,yes
54,2,113,10273,8,11177,sell,yes
55,2,108,10386,7,11142,sell,yes
56,2,108,10494,6,11142,sell,yes
57,2,108,10602,5,11142,buy,yes
58,2,108,10494,6,11142,no trade,yes
59,2,105,10494,6,11124,buy,yes
60,2,112,10389,7,11173,sell,yes
61,3,112,10501,6,11173,sell,no
62,3,112,10613,5,11173,no trade,yes
63,3,116,10613,5,11193,sell,yes
64,3,105,10729,4,11149,no trade,yes
65,3,105,10729,4,11149,sell,yes
66,3,105,10834,3,11149,sell,yes
67,3,95,10939,2,11129,buy,yes
68,3,95,10844,3,11129,sell,yes
69,3,95,10939,2,11129,buy,yes
70,3,100,10844,3,11144,sell,yes
71,3,90,10944,2,11124,buy,yes
72,3,95,10854,3,11139,sell,yes
73,3,90,10949,2,11129,sell,yes
74,3,90,11039,1,11129,buy,yes
75,3,90,10949,2,11129,sell,yes
76,3,81,11039,1,11120,no trade,yes
77,3,84,11039,1,11123,sell,yes
78,3,76,11123,0,11123,buy,yes
79,3,80,11047,1,11127,sell,yes
80,3,72,11127,0,11127,buy,yes
81,3,75,11055,1,11130,buy,yes
82,3,78,10980,2,11136,buy,yes
83,3,81,10902,3,11145,sell,yes
84,3,81,10983,2,11145,buy,yes
85,3,81,10902,3,11145,no trade,yes
86,3,84,10902,3,11154,sell,yes
87,3,84,10986,2,11154,buy,yes
88,3,87,10902,3,11163,sell,yes
89,3,82,10989,2,11153,no trade,yes
90,3,78,10989,2,11145,sell,yes
91,3,74,11067,1,11141,buy,yes
92,3,77,10993,2,11147,sell,yes
93,3,70,11070,1,11140,buy,yes
94,3,74,11000,2,11148,sell,yes
95,3,70,11074,1,11144,buy,yes
96,3,73,11004,2,11150,sell,yes
97,3,66,11077,1,11143,sell,yes
98,3,63,11143,0,11143,buy,yes
99,3,67,11080,1,11147,sell,yes
100,3,61,11147,0,11147,buy,yes
101,3,61,11086,1,11147,,
