Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,buy,yes
3,1,98,10005,10,10985,sell,yes
4,1,94,10103,9,10949,no trade,yes
5,1,97,10103,9,10976,sell,yes
6,1,97,10200,8,10976,sell,yes
7,1,97,10297,7,10976,sell,yes
8,1,93,10394,6,10952,no trade,yes
9,1,91,10394,6,10940,no trade,yes
10,1,89,10394,6,10928,sell,yes
11,1,89,10483,5,10928,sell,yes
12,1,87,10572,4,10920,no trade,yes
13,1,90,10572,4,10932,sell,yes
14,1,86,10662,3,10920,no trade,yes
15,1,86,10662,3,10920,sell,yes
16,1,82,10748,2,10912,no trade,yes
17,1,82,10748,2,10912,sell,yes
18,1,80,10830,1,10910,no trade,no
19,1,83,10830,1,10913,sell,yes
20,1,79,10913,0,10913,buy,yes
21,2,82,10834,1,10916,sell,no
22,2,82,10916,0,10916,buy,yes
23,2,87,10834,1,10921,sell,no
24,2,83,10921,0,10921,buy,yes
25,2,88,10838,1,10926,sell,no
26,2,84,10926,0,10926,buy,yes
27,2,93,10842,1,10935,sell,yes
28,2,89,10935,0,10935,no trade,yes
29,2,89,10935,0,10935,buy,yes
30,2,95,10846,1,10941,sell,yes
31,2,91,10941,0,10941,buy,yes
32,2,101,10850,1,10951,sell,yes
33,2,96,10951,0,10951,buy,yes
34,2,96,10855,1,10951,no trade,yes
35,2,94,10855,1,10949,no trade,yes
36,2,92,10855,1,10947,no trade,no
37,2,92,10855,1,10947,no trade,yes
38,2,98,10855,1,10953,sell,yes
39,2,94,10953,0,10953,buy,yes
40,2,100,10859,1,10959,sell,yes
41,2,95,10959,0,10959,buy,yes
42,2,105,10864,1,10969,sell,yes
43,2,100,10969,0,10969,no trade,yes
44,2,100,10969,0,10969,no trade,yes
45,2,100,10969,0,10969,no trade,yes
46,2,100,10969,0,10969,buy,yes
47,2,100,10869,1,10969,no trade,yes
48,2,97,10869,1,10966,no trade,yes
49,2,103,10869,1,10972,sell,yes
50,2,100,10972,0,10972,no trade,no
51,2,106,10972,0,10972,no trade,no
52,2,103,10972,0,10972,no trade,yes
53,2,100,10972,0,10972,buy,yes
54,2,111,10872,1,10983,sell,yes
55,2,106,10983,0,10983,buy,yes
56,2,117,10877,1,10994,sell,yes
57,2,112,10994,0,10994,buy,yes
58,2,124,10882,1,11006,sell,yes
59,2,118,11006,0,11006,buy,yes
60,2,130,10888,1,11018,sell,yes
61,3,124,11018,0,11018,no trade,yes
62,3,128,11018,0,11018,no trade,yes
63,3,132,11018,0,11018,no trade,yes
64,3,136,11018,0,11018,buy,yes
65,3,136,10882,1,11018,no trade,yes
66,3,128,10882,1,11010,buy,yes
67,3,135,10754,2,11024,sell,yes
68,3,122,10889,1,11011,no trade,yes
69,3,126,10889,1,11015,no trade,yes
70,3,126,10889,1,11015,no trade,yes
71,3,119,10889,1,11008,no trade,yes
72,3,123,10889,1,11012,no trade,yes
73,3,116,10889,1,11005,no trade,yes
74,3,120,10889,1,11009,no trade,yes
75,3,124,10889,1,11013,sell,yes
76,3,112,11013,0,11013,buy,yes
77,3,118,10901,1,11019,sell,yes
78,3,107,11019,0,11019,buy,yes
79,3,113,10912,1,11025,sell,yes
80,3,102,11025,0,11025,buy,yes
81,3,108,10923,1,11031,sell,yes
82,3,98,11031,0,11031,buy,yes
83,3,103,10933,1,11036,sell,yes
84,3,93,11036,0,11036,buy,yes
85,3,98,10943,1,11041,no trade,yes
86,3,93,10943,1,11036,no trade,yes
87,3,93,10943,1,11036,no trade,yes
88,3,88,10943,1,11031,no trade,yes
89,3,83,10943,1,11026,no trade,yes
90,3,86,10943,1,11029,no trade,yes
91,3,81,10943,1,11024,no trade,yes
92,3,84,10943,1,11027,no trade,yes
93,3,79,10943,1,11022,buy,yes
94,3,82,10864,2,11028,sell,yes
95,3,78,10946,1,11024,buy,yes
96,3,82,10868,2,11032,sell,yes
97,3,74,10950,1,11024,no trade,yes
98,3,77,10950,1,11027,no trade,yes
99,3,73,10950,1,11023,no trade,yes
100,3,76,10950,1,11026,sell,yes
101,3,69,11026,0,11026,,
