Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,no trade,yes
3,1,109,9900,11,11099,sell,yes
4,1,106,10009,10,11069,buy,yes
5,1,110,9903,11,11113,no trade,yes
6,1,107,9903,11,11080,buy,yes
7,1,111,9796,12,11128,sell,yes
8,1,106,9907,11,11073,no trade,yes
9,1,110,9907,11,11117,sell,yes
10,1,105,10017,10,11067,buy,yes
11,1,109,9912,11,11111,sell,yes
12,1,104,10021,10,11061,sell,yes
13,1,104,10125,9,11061,sell,yes
14,1,104,10229,8,11061,sell,yes
15,1,104,10333,7,11061,sell,yes
16,1,99,10437,6,11031,buy,yes
17,1,102,10338,7,11052,sell,yes
18,1,97,10440,6,11022,no trade,yes
19,1,97,10440,6,11022,no trade,yes
20,1,97,10440,6,11022,no trade,yes
21,2,100,10440,6,11040,sell,yes
22,2,95,10540,5,11015,buy,yes
23,2,101,10445,6,11051,no trade,yes
24,2,98,10445,6,11033,buy,yes
25,2,108,10347,7,11103,sell,yes
26,2,103,10455,6,11073,sell,no
27,2,103,10558,5,11073,sell,no
28,2,103,10661,4,11073,sell,yes
29,2,103,10764,3,11073,no trade,yes
30,2,103,10764,3,11073,no trade,yes
31,2,100,10764,3,11064,no trade,yes
32,2,100,10764,3,11064,no trade,yes
33,2,97,10764,3,11055,no trade,yes
34,2,97,10764,3,11055,no trade,yes
35,2,95,10764,3,11049,buy,yes
36,2,101,10669,4,11073,sell,yes
37,2,96,10770,3,11058,no trade,yes
38,2,96,10770,3,11058,no trade,yes
39,2,94,10770,3,11052,buy,yes
40,2,100,10676,4,11076,sell,yes
41,2,95,10776,3,11061,no trade,yes
42,2,95,10776,3,11061,no trade,yes
43,2,93,10776,3,11055,buy,yes
44,2,103,10683,4,11095,sell,yes
45,2,98,10786,3,11080,buy,yes
46,2,104,10688,4,11104,sell,yes
47,2,99,10792,3,11089,buy,yes
48,2,109,10693,4,11129,sell,no
49,2,104,10802,3,11114,sell,yes
50,2,101,10906,2,11108,no trade,yes
51,2,101,10906,2,11108,sell,yes
52,2,96,11007,1,11103,no trade,yes
53,2,102,11007,1,11109,sell,yes
54,2,97,11109,0,11109,buy,yes
55,2,103,11012,1,11115,sell,yes
56,2,98,11115,0,11115,no trade,yes
57,2,104,11115,0,11115,no trade,yes
58,2,101,11115,0,11115,no trade,yes
59,2,108,11115,0,11115,no trade,yes
60,2,105,11115,0,11115,buy,yes
61,3,112,11010,1,11122,sell,yes
62,3,106,11122,0,11122,buy,yes
63,3,112,11016,1,11128,sell,yes
64,3,106,11128,0,11128,buy,yes
65,3,112,11022,1,11134,sell,yes
66,3,101,11134,0,11134,buy,yes
67,3,107,11033,1,11140,sell,yes
68,3,101,11140,0,11140,no trade,yes
69,3,105,11140,0,11140,no trade,yes
70,3,99,11140,0,11140,buy,yes
71,3,102,11041,1,11143,no trade,yes
72,3,96,11041,1,11137,no trade,no
73,3,99,11041,1,11140,no trade,yes
74,3,94,11041,1,11135,buy,yes
75,3,97,10947,2,11141,sell,no
76,3,88,11044,1,11132,no trade,no
77,3,91,11044,1,11135,no trade,no
78,3,86,11044,1,11130,no trade,yes
79,3,89,11044,1,11133,buy,yes
80,3,89,10955,2,11133,no trade,yes
81,3,92,10955,2,11139,no trade,yes
82,3,92,10955,2,11139,no trade,yes
83,3,95,10955,2,11145,no trade,yes
84,3,90,10955,2,11135,buy,yes
85,3,93,10865,3,11144,sell,no
86,3,84,10958,2,11126,buy,yes
87,3,89,10874,3,11141,sell,no
88,3,81,10963,2,11125,buy,yes
89,3,86,10882,3,11140,sell,no
90,3,78,10968,2,11124,no trade,yes
91,3,81,10968,2,11130,no trade,yes
92,3,77,10968,2,11122,buy,yes
93,3,80,10891,3,11131,sell,no
94,3,76,10971,2,11123,buy,yes
95,3,80,10895,3,11135,sell,yes
96,3,72,10975,2,11119,buy,yes
97,3,76,10903,3,11131,sell,yes
98,3,69,10979,2,11117,no trade,no
99,3,72,10979,2,11123,no trade,yes
100,3,68,10979,2,11115,buy,yes
101,3,71,10911,3,11124,,
