Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,100,9900,11,11000,no trade,yes
3,1,97,9900,11,10967,sell,yes
4,1,97,9997,10,10967,buy,yes
5,1,97,9900,11,10967,buy,yes
6,1,97,9803,12,10967,sell,yes
7,1,93,9900,11,10923,no trade,yes
8,1,96,9900,11,10956,buy,yes
9,1,96,9804,12,10956,no trade,yes
10,1,94,9804,12,10932,no trade,yes
11,1,97,9804,12,10968,no trade,yes
12,1,95,9804,12,10944,no trade,yes
13,1,93,9804,12,10920,sell,yes
14,1,93,9897,11,10920,no trade,yes
15,1,93,9897,11,10920,no trade,yes
16,1,96,9897,11,10953,no trade,yes
17,1,94,9897,11,10931,no trade,yes
18,1,94,9897,11,10931,no trade,yes
19,1,94,9897,11,10931,buy,yes
20,1,97,9803,12,10967,buy,yes
21,2,97,9706,13,10967,no trade,yes
22,2,95,9706,13,10941,buy,yes
23,2,101,9611,14,11025,sell,yes
24,2,96,9712,13,10960,no trade,yes
25,2,96,9712,13,10960,no trade,yes
26,2,96,9712,13,10960,sell,yes
27,2,94,9808,12,10936,no trade,yes
28,2,100,9808,12,11008,sell,yes
29,2,95,9908,11,10953,buy,yes
30,2,101,9813,12,11025,no trade,yes
31,2,98,9813,12,10989,sell,yes
32,2,96,9911,11,10967,buy,yes
33,2,102,9815,12,11039,no trade,yes
34,2,99,9815,12,11003,no trade,no
35,2,99,9815,12,11003,sell,no
36,2,97,9914,11,10981,no trade,yes
37,2,97,9914,11,10981,buy,yes
38,2,103,9817,12,11053,sell,no
39,2,100,9920,11,11020,sell,no
40,2,97,10020,10,10990,buy,yes
41,2,107,9923,11,11100,sell,no
42,2,102,10030,10,11050,no trade,yes
43,2,102,10030,10,11050,sell,yes
44,2,99,10132,9,11023,no trade,yes
45,2,99,10132,9,11023,buy,yes
46,2,105,10033,10,11083,sell,yes
47,2,102,10138,9,11056,sell,yes
48,2,99,10240,8,11032,buy,yes
49,2,109,10141,9,11122,sell,yes
50,2,104,10250,8,11082,sell,yes
51,2,101,10354,7,11061,sell,yes
52,2,98,10455,6,11043,buy,yes
53,2,104,10357,7,11085,sell,yes
54,2,101,10461,6,11067,no trade,yes
55,2,101,10461,6,11067,buy,yes
56,2,108,10360,7,11116,sell,no
57,2,105,10468,6,11098,buy,yes
58,2,112,10363,7,11147,sell,yes
59,2,109,10475,6,11129,buy,yes
60,2,116,10366,7,11178,sell,no
61,3,113,10482,6,11160,buy,yes
62,3,119,10369,7,11202,sell,no
63,3,108,10488,6,11136,buy,yes
64,3,114,10380,7,11178,sell,yes
65,3,103,10494,6,11112,no trade,yes
66,3,107,10494,6,11136,buy,yes
67,3,113,10387,7,11178,sell,yes
68,3,102,10500,6,11112,buy,yes
69,3,108,10398,7,11154,sell,yes
70,3,102,10506,6,11118,buy,no
71,3,108,10404,7,11160,sell,no
72,3,98,10512,6,11100,buy,yes
73,3,103,10414,7,11135,sell,no
74,3,93,10517,6,11075,no trade,yes
75,3,96,10517,6,11093,sell,yes
76,3,91,10613,5,11068,buy,yes
77,3,96,10522,6,11098,sell,yes
78,3,91,10618,5,11073,buy,yes
79,3,94,10527,6,11091,buy,yes
80,3,97,10433,7,11112,sell,yes
81,3,88,10530,6,11058,buy,yes
82,3,91,10442,7,11079,sell,yes
83,3,86,10533,6,11049,no trade,yes
84,3,89,10533,6,11067,no trade,yes
85,3,89,10533,6,11067,no trade,yes
86,3,84,10533,6,11037,buy,yes
87,3,87,10449,7,11058,sell,yes
88,3,82,10536,6,11028,buy,yes
89,3,85,10454,7,11049,sell,no
90,3,77,10539,6,11001,buy,yes
91,3,81,10462,7,11029,buy,yes
92,3,84,10381,8,11053,buy,yes
93,3,84,10297,9,11053,sell,yes
94,3,79,10381,8,11013,sell,yes
95,3,75,10460,7,10985,buy,yes
96,3,79,10385,8,11017,sell,yes
97,3,75,10464,7,10989,buy,yes
98,3,78,10389,8,11013,sell,yes
99,3,71,10467,7,10964,buy,yes
100,3,75,10396,8,10996,sell,yes
101,3,71,10471,7,10968,,
