Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,yes
3,1,109,9795,12,11103,no trade,yes
4,1,106,9795,12,11067,no trade,yes
5,1,110,9795,12,11115,sell,yes
6,1,107,9905,11,11082,no trade,yes
7,1,111,9905,11,11126,sell,yes
8,1,106,10016,10,11076,buy,yes
9,1,110,9910,11,11120,sell,yes
10,1,105,10020,10,11070,no trade,yes
11,1,109,10020,10,11110,sell,yes
12,1,104,10129,9,11065,buy,yes
13,1,104,10025,10,11065,buy,yes
14,1,104,9921,11,11065,buy,yes
15,1,104,9817,12,11065,sell,yes
16,1,99,9921,11,11010,no trade,yes
17,1,102,9921,11,11043,sell,yes
18,1,97,10023,10,10993,no trade,yes
19,1,97,10023,10,10993,no trade,yes
20,1,97,10023,10,10993,buy,yes
21,2,100,9926,11,11026,sell,yes
22,2,95,10026,10,10976,no trade,yes
23,2,101,10026,10,11036,sell,yes
24,2,98,10127,9,11009,buy,yes
25,2,108,10029,10,11109,sell,yes
26,2,103,10137,9,11064,buy,yes
27,2,103,10034,10,11064,buy,yes
28,2,103,9931,11,11064,buy,yes
29,2,103,9828,12,11064,no trade,yes
30,2,103,9828,12,11064,sell,yes
31,2,100,9931,11,11031,no trade,yes
32,2,100,9931,11,11031,sell,yes
33,2,97,10031,10,11001,no trade,yes
34,2,97,10031,10,11001,sell,yes
35,2,95,10128,9,10983,no trade,yes
36,2,101,10128,9,11037,sell,yes
37,2,96,10229,8,10997,no trade,yes
38,2,96,10229,8,10997,sell,no
39,2,94,10325,7,10983,no trade,yes
40,2,100,10325,7,11025,sell,yes
41,2,95,10425,6,10995,no trade,yes
42,2,95,10425,6,10995,sell,yes
43,2,93,10520,5,10985,buy,yes
44,2,103,10427,6,11045,sell,yes
45,2,98,10530,5,11020,no trade,yes
46,2,104,10530,5,11050,sell,yes
47,2,99,10634,4,11030,buy,yes
48,2,109,10535,5,11080,sell,yes
49,2,104,10644,4,11060,no trade,yes
50,2,101,10644,4,11048,no trade,yes
51,2,101,10644,4,11048,sell,yes
52,2,96,10745,3,11033,buy,yes
53,2,102,10649,4,11057,sell,yes
54,2,97,10751,3,11042,no trade,yes
55,2,103,10751,3,11060,sell,yes
56,2,98,10854,2,11050,buy,yes
57,2,104,10756,3,11068,sell,yes
58,2,101,10860,2,11062,buy,yes
59,2,108,10759,3,11083,sell,yes
60,2,105,10867,2,11077,no trade,yes
61,3,112,10867,2,11091,no trade,yes
62,3,106,10867,2,11079,buy,yes
63,3,112,10761,3,11097,no trade,yes
64,3,106,10761,3,11079,buy,yes
65,3,112,10655,4,11103,sell,yes
66,3,101,10767,3,11070,buy,yes
67,3,107,10666,4,11094,no trade,yes
68,3,101,10666,4,11070,buy,yes
69,3,105,10565,5,11090,sell,yes
70,3,99,10670,4,11066,no trade,yes
71,3,102,10670,4,11078,sell,yes
72,3,96,10772,3,11060,buy,yes
73,3,99,10676,4,11072,sell,yes
74,3,94,10775,3,11057,no trade,yes
75,3,97,10775,3,11066,sell,yes
76,3,88,10872,2,11048,buy,yes
77,3,91,10784,3,11057,sell,yes
78,3,86,10875,2,11047,buy,yes
79,3,89,10789,3,11056,sell,yes
80,3,89,10878,2,11056,buy,yes
81,3,92,10789,3,11065,no trade,yes
82,3,92,10789,3,11065,buy,yes
83,3,95,10697,4,11077,sell,yes
84,3,90,10792,3,11062,no trade,yes
85,3,93,10792,3,11071,sell,yes
86,3,84,10885,2,11053,buy,yes
87,3,89,10801,3,11068,sell,yes
88,3,81,10890,2,11052,buy,yes
89,3,86,10809,3,11067,sell,yes
90,3,78,10895,2,11051,buy,yes
91,3,81,10817,3,11060,sell,yes
92,3,77,10898,2,11052,no trade,yes
93,3,80,10898,2,11058,no trade,yes
94,3,76,10898,2,11050,buy,yes
95,3,80,10822,3,11062,sell,no
96,3,72,10902,2,11046,buy,no
97,3,76,10830,3,11058,sell,yes
98,3,69,10906,2,11044,buy,yes
99,3,72,10837,3,11053,sell,yes
100,3,68,10909,2,11045,no trade,yes
101,3,71,10909,2,11051,,
