Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,100,9900,11,11000,buy,no
3,1,100,9800,12,11000,buy,no
4,1,100,9700,13,11000,buy,no
5,1,103,9600,14,11042,buy,no
6,1,103,9497,15,11042,buy,no
7,1,107,9394,16,11106,buy,no
8,1,107,9287,17,11106,buy,no
9,1,107,9180,18,11106,buy,no
10,1,113,9073,19,11220,buy,no
11,1,113,8960,20,11220,buy,no
12,1,119,8847,21,11346,buy,no
13,1,119,8728,22,11346,buy,no
14,1,125,8609,23,11484,buy,no
15,1,125,8484,24,11484,buy,no
16,1,132,8359,25,11659,buy,no
17,1,132,8227,26,11659,buy,no
18,1,136,8095,27,11767,buy,no
19,1,141,7959,28,11907,buy,no
20,1,146,7818,29,12052,buy,no
21,2,146,7672,30,12052,buy,no
22,2,146,7526,31,12052,buy,no
23,2,161,7380,32,12532,buy,no
24,2,161,7219,33,12532,buy,no
25,2,178,7058,34,13110,buy,no
26,2,178,6880,35,13110,buy,no
27,2,189,6702,36,13506,buy,no
28,2,208,6513,37,14209,buy,yes
29,2,221,6305,38,14703,buy,no
30,2,235,6084,39,15249,buy,no
31,2,259,5849,40,16209,buy,no
32,2,259,5590,41,16209,buy,no
33,2,285,5331,42,17301,buy,no
34,2,285,5046,43,17301,buy,yes
35,2,314,4761,44,18577,buy,no
36,2,314,4447,45,18577,buy,no
37,2,314,4133,46,18577,buy,no
38,2,314,3819,47,18577,buy,no
39,2,346,3505,48,20113,buy,no
40,2,381,3159,49,21828,buy,no
41,2,381,2778,50,21828,buy,no
42,2,420,2397,51,23817,buy,no
43,2,420,1977,52,23817,buy,no
44,2,463,1557,53,26096,buy,no
45,2,463,1094,54,26096,buy,no
46,2,510,631,55,28681,no trade,yes
47,2,495,631,55,27856,buy,no
48,2,525,136,56,29536,sell,no
49,2,499,661,55,28106,buy,yes
50,2,529,162,56,29786,sell,no
51,2,514,691,55,28961,buy,no
52,2,566,177,56,31873,sell,no
53,2,538,743,55,30333,buy,no
54,2,571,205,56,32181,no trade,yes
55,2,606,205,56,34141,no trade,no
56,2,588,205,56,33133,sell,yes
57,2,588,793,55,33133,no trade,yes
58,2,588,793,55,33133,no trade,yes
59,2,588,793,55,33133,sell,no
60,2,571,1381,54,32215,no trade,yes
61,3,606,1381,54,34105,buy,no
62,3,606,775,55,34105,buy,yes
63,3,625,169,56,35169,no trade,yes
64,3,588,169,56,33097,no trade,yes
65,3,606,169,56,34105,no trade,yes
66,3,570,169,56,32089,no trade,yes
67,3,570,169,56,32089,no trade,yes
68,3,570,169,56,32089,no trade,yes
69,3,588,169,56,33097,sell,yes
70,3,530,757,55,29907,no trade,yes
71,3,530,757,55,29907,buy,yes
72,3,546,227,56,30803,no trade,no
73,3,514,227,56,29011,sell,no
74,3,484,741,55,27361,no trade,no
75,3,499,741,55,28186,no trade,yes
76,3,470,741,55,26591,buy,yes
77,3,494,271,56,27935,no trade,no
78,3,465,271,56,26311,no trade,no
79,3,479,271,56,27095,no trade,no
80,3,451,271,56,25527,no trade,no
81,3,465,271,56,26311,no trade,no
82,3,438,271,56,24799,no trade,yes
83,3,452,271,56,25583,sell,no
84,3,407,723,55,23108,no trade,no
85,3,420,723,55,23823,sell,no
86,3,378,1143,54,21555,buy,no
87,3,397,765,55,22600,no trade,yes
88,3,374,765,55,21335,buy,yes
89,3,393,391,56,22399,sell,yes
90,3,354,784,55,20254,buy,yes
91,3,372,430,56,21262,sell,yes
92,3,335,802,55,19227,buy,yes
93,3,352,467,56,20179,sell,yes
94,3,317,819,55,18254,no trade,yes
95,3,327,819,55,18804,buy,yes
96,3,327,492,56,18804,sell,yes
97,3,327,819,55,18804,no trade,yes
98,3,308,819,55,17759,buy,no
99,3,324,511,56,18655,no trade,yes
100,3,305,511,56,17591,buy,no
101,3,321,206,57,18503,,
