Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,sell,no
3,1,95,10195,8,10955,sell,no
4,1,95,10290,7,10955,sell,yes
5,1,93,10385,6,10943,sell,yes
6,1,89,10478,5,10923,buy,yes
7,1,92,10389,6,10941,sell,yes
8,1,88,10481,5,10921,sell,yes
9,1,88,10569,4,10921,sell,yes
10,1,84,10657,3,10909,buy,yes
11,1,84,10573,4,10909,sell,no
12,1,84,10657,3,10909,sell,yes
13,1,82,10741,2,10905,sell,no
14,1,82,10823,1,10905,sell,yes
15,1,78,10905,0,10905,buy,yes
16,1,81,10827,1,10908,sell,yes
17,1,79,10908,0,10908,no trade,yes
18,1,77,10908,0,10908,buy,no
19,1,81,10831,1,10912,sell,no
20,1,77,10912,0,10912,buy,yes
21,2,81,10835,1,10916,sell,yes
22,2,77,10916,0,10916,buy,yes
23,2,85,10839,1,10924,sell,yes
24,2,81,10924,0,10924,no trade,no
25,2,79,10924,0,10924,buy,yes
26,2,87,10845,1,10932,sell,yes
27,2,83,10932,0,10932,no trade,no
28,2,81,10932,0,10932,buy,no
29,2,90,10851,1,10941,sell,no
30,2,86,10941,0,10941,no trade,no
31,2,84,10941,0,10941,no trade,yes
32,2,82,10941,0,10941,buy,no
33,2,82,10859,1,10941,no trade,yes
34,2,80,10859,1,10939,sell,no
35,2,80,10939,0,10939,no trade,yes
36,2,85,10939,0,10939,no trade,no
37,2,83,10939,0,10939,no trade,yes
38,2,88,10939,0,10939,no trade,yes
39,2,86,10939,0,10939,no trade,no
40,2,84,10939,0,10939,no trade,yes
41,2,82,10939,0,10939,buy,yes
42,2,91,10857,1,10948,sell,yes
43,2,87,10948,0,10948,no trade,no
44,2,87,10948,0,10948,no trade,yes
45,2,87,10948,0,10948,no trade,yes
46,2,85,10948,0,10948,no trade,yes
47,2,91,10948,0,10948,no trade,no
48,2,89,10948,0,10948,no trade,yes
49,2,95,10948,0,10948,no trade,no
50,2,101,10948,0,10948,no trade,yes
51,2,108,10948,0,10948,no trade,yes
52,2,105,10948,0,10948,no trade,yes
53,2,102,10948,0,10948,no trade,yes
54,2,99,10948,0,10948,no trade,no
55,2,105,10948,0,10948,no trade,yes
56,2,112,10948,0,10948,no trade,yes
57,2,119,10948,0,10948,no trade,yes
58,2,116,10948,0,10948,no trade,no
59,2,113,10948,0,10948,no trade,yes
60,2,110,10948,0,10948,no trade,yes
61,3,117,10948,0,10948,no trade,yes
62,3,121,10948,0,10948,no trade,yes
63,3,114,10948,0,10948,no trade,yes
64,3,118,10948,0,10948,no trade,yes
65,3,122,10948,0,10948,no trade,no
66,3,126,10948,0,10948,no trade,yes
67,3,119,10948,0,10948,no trade,yes
68,3,112,10948,0,10948,no trade,yes
69,3,106,10948,0,10948,no trade,yes
70,3,106,10948,0,10948,no trade,yes
71,3,100,10948,0,10948,no trade,yes
72,3,103,10948,0,10948,no trade,yes
73,3,97,10948,0,10948,no trade,yes
74,3,100,10948,0,10948,no trade,yes
75,3,94,10948,0,10948,no trade,yes
76,3,97,10948,0,10948,no trade,yes
77,3,92,10948,0,10948,buy,yes
78,3,97,10856,1,10953,sell,yes
79,3,88,10953,0,10953,buy,yes
80,3,91,10865,1,10956,sell,yes
81,3,86,10956,0,10956,no trade,yes
82,3,89,10956,0,10956,no trade,yes
83,3,84,10956,0,10956,no trade,yes
84,3,87,10956,0,10956,no trade,yes
85,3,82,10956,0,10956,buy,yes
86,3,85,10874,1,10959,sell,no
87,3,85,10959,0,10959,no trade,yes
88,3,85,10959,0,10959,no trade,yes
89,3,80,10959,0,10959,buy,yes
90,3,83,10879,1,10962,sell,yes
91,3,79,10962,0,10962,buy,yes
92,3,83,10883,1,10966,sell,yes
93,3,75,10966,0,10966,buy,yes
94,3,78,10891,1,10969,sell,yes
95,3,74,10969,0,10969,buy,yes
96,3,78,10895,1,10973,sell,yes
97,3,71,10973,0,10973,buy,yes
98,3,75,10902,1,10977,sell,no
99,3,68,10977,0,10977,buy,yes
100,3,72,10909,1,10981,sell,yes
101,3,65,10981,0,10981,,
