Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,106,9900,11,11066,sell,no
3,1,101,10006,10,11016,no trade,no
4,1,105,10006,10,11056,sell,no
5,1,100,10111,9,11011,buy,no
6,1,105,10011,10,11061,sell,no
7,1,100,10116,9,11016,buy,no
8,1,105,10016,10,11066,sell,no
9,1,100,10121,9,11021,sell,no
10,1,100,10221,8,11021,no trade,no
11,1,103,10221,8,11045,sell,no
12,1,98,10324,7,11010,buy,no
13,1,104,10226,8,11058,sell,no
14,1,99,10330,7,11023,buy,no
15,1,104,10231,8,11063,sell,yes
16,1,99,10335,7,11028,buy,yes
17,1,104,10236,8,11068,sell,yes
18,1,99,10340,7,11033,buy,no
19,1,104,10241,8,11073,sell,yes
20,1,99,10345,7,11038,buy,no
21,2,104,10246,8,11078,sell,yes
22,2,99,10350,7,11043,buy,yes
23,2,109,10251,8,11123,sell,no
24,2,104,10360,7,11088,sell,yes
25,2,101,10464,6,11070,sell,no
26,2,101,10565,5,11070,no trade,yes
27,2,108,10565,5,11105,sell,yes
28,2,103,10673,4,11085,sell,no
29,2,100,10776,3,11076,buy,no
30,2,111,10676,4,11120,sell,yes
31,2,106,10787,3,11105,no trade,no
32,2,106,10787,3,11105,no trade,no
33,2,106,10787,3,11105,no trade,yes
34,2,106,10787,3,11105,no trade,yes
35,2,106,10787,3,11105,sell,yes
36,2,103,10893,2,11099,buy,no
37,2,114,10790,3,11132,sell,yes
38,2,109,10904,2,11122,no trade,no
39,2,106,10904,2,11116,buy,no
40,2,113,10798,3,11137,sell,yes
41,2,108,10911,2,11127,buy,yes
42,2,115,10803,3,11148,sell,yes
43,2,110,10918,2,11138,no trade,yes
44,2,107,10918,2,11132,buy,no
45,2,114,10811,3,11153,sell,yes
46,2,109,10925,2,11143,no trade,yes
47,2,106,10925,2,11137,buy,no
48,2,117,10819,3,11170,sell,yes
49,2,112,10936,2,11160,no trade,no
50,2,109,10936,2,11154,no trade,no
51,2,106,10936,2,11148,buy,no
52,2,113,10830,3,11169,sell,yes
53,2,108,10943,2,11159,no trade,no
54,2,108,10943,2,11159,no trade,no
55,2,108,10943,2,11159,buy,no
56,2,115,10835,3,11180,sell,no
57,2,110,10950,2,11170,no trade,no
58,2,110,10950,2,11170,no trade,yes
59,2,110,10950,2,11170,no trade,no
60,2,110,10950,2,11170,buy,no
61,3,117,10840,3,11191,sell,no
62,3,112,10957,2,11181,no trade,no
63,3,112,10957,2,11181,no trade,no
64,3,112,10957,2,11181,no trade,no
65,3,112,10957,2,11181,no trade,no
66,3,112,10957,2,11181,no trade,no
67,3,112,10957,2,11181,no trade,yes
68,3,112,10957,2,11181,buy,yes
69,3,116,10845,3,11193,sell,no
70,3,111,10961,2,11183,buy,no
71,3,115,10850,3,11195,no trade,no
72,3,115,10850,3,11195,buy,yes
73,3,119,10735,4,11211,sell,no
74,3,114,10854,3,11196,buy,no
75,3,118,10740,4,11212,sell,no
76,3,113,10858,3,11197,no trade,no
77,3,113,10858,3,11197,buy,no
78,3,117,10745,4,11213,sell,no
79,3,112,10862,3,11198,no trade,no
80,3,116,10862,3,11210,no trade,no
81,3,111,10862,3,11195,buy,yes
82,3,117,10751,4,11219,no trade,no
83,3,112,10751,4,11199,no trade,no
84,3,116,10751,4,11215,sell,yes
85,3,105,10867,3,11182,buy,no
86,3,111,10762,4,11206,sell,no
87,3,111,10873,3,11206,no trade,no
88,3,115,10873,3,11218,sell,no
89,3,110,10988,2,11208,buy,no
90,3,116,10878,3,11226,sell,no
91,3,105,10994,2,11204,no trade,no
92,3,109,10994,2,11212,no trade,no
93,3,113,10994,2,11220,no trade,no
94,3,113,10994,2,11220,buy,yes
95,3,117,10881,3,11232,no trade,no
96,3,112,10881,3,11217,no trade,yes
97,3,116,10881,3,11229,no trade,no
98,3,111,10881,3,11214,no trade,no
99,3,115,10881,3,11226,no trade,no
100,3,110,10881,3,11211,no trade,no
101,3,114,10881,3,11223,,
