Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,sell,no
3,1,97,10200,8,10976,sell,yes
4,1,97,10297,7,10976,sell,yes
5,1,95,10394,6,10964,sell,yes
6,1,95,10489,5,10964,sell,yes
7,1,91,10584,4,10948,sell,no
8,1,89,10675,3,10942,sell,yes
9,1,85,10764,2,10934,sell,yes
10,1,81,10849,1,10930,sell,no
11,1,79,10930,0,10930,no trade,yes
12,1,79,10930,0,10930,buy,no
13,1,82,10851,1,10933,buy,yes
14,1,82,10769,2,10933,sell,yes
15,1,78,10851,1,10929,buy,yes
16,1,81,10773,2,10935,sell,no
17,1,77,10854,1,10931,buy,yes
18,1,80,10777,2,10937,sell,yes
19,1,78,10857,1,10935,sell,no
20,1,76,10935,0,10935,buy,no
21,2,80,10859,1,10939,sell,no
22,2,76,10939,0,10939,buy,yes
23,2,84,10863,1,10947,sell,yes
24,2,80,10947,0,10947,buy,yes
25,2,80,10867,1,10947,no trade,yes
26,2,78,10867,1,10945,no trade,yes
27,2,78,10867,1,10945,no trade,yes
28,2,78,10867,1,10945,sell,yes
29,2,76,10945,0,10945,buy,yes
30,2,84,10869,1,10953,sell,no
31,2,80,10953,0,10953,buy,yes
32,2,80,10873,1,10953,no trade,no
33,2,80,10873,1,10953,sell,no
34,2,78,10953,0,10953,buy,no
35,2,78,10875,1,10953,sell,no
36,2,76,10953,0,10953,buy,yes
37,2,84,10877,1,10961,sell,no
38,2,80,10961,0,10961,buy,yes
39,2,85,10881,1,10966,sell,no
40,2,81,10966,0,10966,buy,yes
41,2,90,10885,1,10975,sell,no
42,2,86,10975,0,10975,buy,no
43,2,92,10889,1,10981,sell,yes
44,2,88,10981,0,10981,buy,no
45,2,97,10893,1,10990,sell,yes
46,2,93,10990,0,10990,buy,yes
47,2,103,10897,1,11000,sell,no
48,2,98,11000,0,11000,buy,yes
49,2,108,10902,1,11010,sell,no
50,2,103,11010,0,11010,buy,no
51,2,114,10907,1,11021,sell,no
52,2,109,11021,0,11021,buy,yes
53,2,120,10912,1,11032,sell,no
54,2,114,11032,0,11032,buy,yes
55,2,126,10918,1,11044,sell,no
56,2,120,11044,0,11044,buy,yes
57,2,132,10924,1,11056,sell,no
58,2,126,11056,0,11056,buy,no
59,2,139,10930,1,11069,sell,no
60,2,133,11069,0,11069,buy,no
61,3,147,10936,1,11083,sell,no
62,3,133,11083,0,11083,buy,no
63,3,140,10950,1,11090,sell,yes
64,3,126,11090,0,11090,buy,yes
65,3,133,10964,1,11097,sell,no
66,3,120,11097,0,11097,buy,no
67,3,126,10977,1,11103,sell,no
68,3,114,11103,0,11103,buy,no
69,3,120,10989,1,11109,sell,no
70,3,108,11109,0,11109,buy,yes
71,3,114,11001,1,11115,sell,no
72,3,103,11115,0,11115,buy,no
73,3,109,11012,1,11121,sell,no
74,3,99,11121,0,11121,buy,no
75,3,104,11022,1,11126,sell,no
76,3,94,11126,0,11126,buy,yes
77,3,99,11032,1,11131,sell,no
78,3,90,11131,0,11131,buy,no
79,3,95,11041,1,11136,sell,no
80,3,86,11136,0,11136,buy,yes
81,3,91,11050,1,11141,sell,yes
82,3,82,11141,0,11141,buy,no
83,3,87,11059,1,11146,sell,no
84,3,79,11146,0,11146,buy,no
85,3,83,11067,1,11150,sell,no
86,3,75,11150,0,11150,buy,no
87,3,75,11075,1,11150,sell,yes
88,3,75,11150,0,11150,buy,no
89,3,75,11075,1,11150,sell,yes
90,3,75,11150,0,11150,no trade,yes
91,3,75,11150,0,11150,buy,no
92,3,78,11075,1,11153,sell,yes
93,3,71,11153,0,11153,buy,yes
94,3,75,11082,1,11157,sell,yes
95,3,68,11157,0,11157,buy,no
96,3,71,11089,1,11160,sell,yes
97,3,71,11160,0,11160,buy,yes
98,3,74,11089,1,11163,sell,yes
99,3,67,11163,0,11163,buy,yes
100,3,71,11096,1,11167,sell,yes
101,3,64,11167,0,11167,,
