Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,100,9900,11,11000,buy,no
3,1,100,9800,12,11000,buy,no
4,1,100,9700,13,11000,buy,no
5,1,100,9600,14,11000,buy,no
6,1,100,9500,15,11000,buy,no
7,1,100,9400,16,11000,buy,no
8,1,100,9300,17,11000,buy,no
9,1,100,9200,18,11000,buy,yes
10,1,105,9100,19,11095,buy,no
11,1,105,8995,20,11095,buy,no
12,1,111,8890,21,11221,sell,no
13,1,106,9001,20,11121,sell,yes
14,1,106,9107,19,11121,buy,yes
15,1,106,9001,20,11121,sell,yes
16,1,106,9107,19,11121,buy,yes
17,1,110,9001,20,11201,sell,yes
18,1,105,9111,19,11106,sell,yes
19,1,105,9216,18,11106,sell,yes
20,1,105,9321,17,11106,sell,no
21,2,100,9426,16,11026,sell,no
22,2,97,9526,15,10981,sell,yes
23,2,95,9623,14,10953,sell,yes
24,2,93,9718,13,10927,sell,yes
25,2,91,9811,12,10903,sell,yes
26,2,89,9902,11,10881,sell,no
27,2,87,9991,10,10861,sell,no
28,2,85,10078,9,10843,sell,yes
29,2,83,10163,8,10827,sell,no
30,2,81,10246,7,10813,sell,yes
31,2,79,10327,6,10801,sell,no
32,2,77,10406,5,10791,sell,yes
33,2,75,10483,4,10783,sell,no
34,2,73,10558,3,10777,sell,no
35,2,70,10631,2,10771,sell,no
36,2,67,10701,1,10768,sell,no
37,2,65,10768,0,10768,no trade,yes
38,2,65,10768,0,10768,no trade,yes
39,2,65,10768,0,10768,no trade,yes
40,2,65,10768,0,10768,no trade,yes
41,2,65,10768,0,10768,no trade,no
42,2,65,10768,0,10768,no trade,yes
43,2,65,10768,0,10768,no trade,yes
44,2,65,10768,0,10768,no trade,yes
45,2,65,10768,0,10768,no trade,no
46,2,65,10768,0,10768,no trade,yes
47,2,65,10768,0,10768,no trade,no
48,2,69,10768,0,10768,no trade,no
49,2,67,10768,0,10768,no trade,yes
50,2,72,10768,0,10768,no trade,no
51,2,70,10768,0,10768,no trade,no
52,2,75,10768,0,10768,no trade,yes
53,2,73,10768,0,10768,buy,yes
54,2,73,10695,1,10768,no trade,yes
55,2,78,10695,1,10773,no trade,yes
56,2,76,10695,1,10771,no trade,yes
57,2,81,10695,1,10776,no trade,yes
58,2,79,10695,1,10774,no trade,no
59,2,84,10695,1,10779,no trade,yes
60,2,82,10695,1,10777,no trade,no
61,3,87,10695,1,10782,no trade,no
62,3,82,10695,1,10777,no trade,yes
63,3,85,10695,1,10780,no trade,no
64,3,80,10695,1,10775,no trade,no
65,3,83,10695,1,10778,no trade,no
66,3,79,10695,1,10774,buy,no
67,3,83,10616,2,10782,no trade,no
68,3,79,10616,2,10774,no trade,no
69,3,82,10616,2,10780,no trade,no
70,3,78,10616,2,10772,no trade,no
71,3,81,10616,2,10778,no trade,no
72,3,77,10616,2,10770,no trade,no
73,3,80,10616,2,10776,no trade,no
74,3,76,10616,2,10768,no trade,no
75,3,79,10616,2,10774,no trade,no
76,3,75,10616,2,10766,no trade,no
77,3,78,10616,2,10772,no trade,no
78,3,74,10616,2,10764,no trade,no
79,3,77,10616,2,10770,no trade,no
80,3,73,10616,2,10762,no trade,yes
81,3,76,10616,2,10768,no trade,no
82,3,72,10616,2,10760,no trade,no
83,3,75,10616,2,10766,no trade,no
84,3,71,10616,2,10758,no trade,no
85,3,74,10616,2,10764,no trade,no
86,3,70,10616,2,10756,no trade,no
87,3,73,10616,2,10762,sell,no
88,3,66,10689,1,10755,buy,yes
89,3,70,10623,2,10763,no trade,yes
90,3,66,10623,2,10755,no trade,no
91,3,68,10623,2,10759,no trade,no
92,3,64,10623,2,10751,no trade,no
93,3,66,10623,2,10755,no trade,no
94,3,63,10623,2,10749,no trade,no
95,3,65,10623,2,10753,sell,no
96,3,59,10688,1,10747,no trade,no
97,3,61,10688,1,10749,no trade,no
98,3,58,10688,1,10746,no trade,no
99,3,60,10688,1,10748,no trade,no
100,3,57,10688,1,10745,no trade,no
101,3,59,10688,1,10747,,
