Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,103,10000,10,11030,no trade,no
3,1,103,10000,10,11030,no trade,yes
4,1,107,10000,10,11070,no trade,yes
5,1,104,10000,10,11040,no trade,yes
6,1,108,10000,10,11080,no trade,no
7,1,108,10000,10,11080,no trade,no
8,1,112,10000,10,11120,buy,no
9,1,112,9888,11,11120,sell,yes
10,1,107,10000,10,11070,buy,no
11,1,111,9893,11,11114,buy,no
12,1,115,9782,12,11162,buy,yes
13,1,115,9667,13,11162,sell,yes
14,1,112,9782,12,11126,buy,no
15,1,118,9670,13,11204,no trade,yes
16,1,118,9670,13,11204,no trade,yes
17,1,115,9670,13,11165,buy,yes
18,1,121,9555,14,11249,sell,yes
19,1,115,9676,13,11171,no trade,no
20,1,115,9676,13,11171,no trade,yes
21,2,115,9676,13,11171,no trade,yes
22,2,122,9676,13,11262,buy,no
23,2,122,9554,14,11262,sell,yes
24,2,116,9676,13,11184,buy,yes
25,2,128,9560,14,11352,buy,no
26,2,128,9432,15,11352,buy,yes
27,2,128,9304,16,11352,buy,yes
28,2,136,9176,17,11488,buy,yes
29,2,136,9040,18,11488,buy,yes
30,2,145,8904,19,11659,buy,yes
31,2,160,8759,20,11959,buy,yes
32,2,176,8599,21,12295,buy,yes
33,2,194,8423,22,12691,buy,yes
34,2,214,8229,23,13151,no trade,yes
35,2,208,8229,23,13013,buy,yes
36,2,229,8021,24,13517,buy,yes
37,2,229,7792,25,13517,buy,yes
38,2,252,7563,26,14115,buy,yes
39,2,268,7311,27,14547,buy,yes
40,2,268,7043,28,14547,buy,yes
41,2,295,6775,29,15330,buy,no
42,2,313,6480,30,15870,buy,yes
43,2,313,6167,31,15870,buy,yes
44,2,345,5854,32,16894,buy,yes
45,2,345,5509,33,16894,buy,yes
46,2,380,5164,34,18084,buy,yes
47,2,380,4784,35,18084,buy,yes
48,2,419,4404,36,19488,sell,yes
49,2,419,4823,35,19488,sell,yes
50,2,399,5242,34,18808,sell,yes
51,2,380,5641,33,18181,sell,yes
52,2,369,6021,32,17829,sell,yes
53,2,369,6390,31,17829,sell,yes
54,2,358,6759,30,17499,sell,yes
55,2,358,7117,29,17499,sell,yes
56,2,348,7475,28,17219,sell,yes
57,2,338,7823,27,16949,buy,yes
58,2,372,7485,28,17901,sell,yes
59,2,354,7857,27,17415,buy,yes
60,2,376,7503,28,18031,sell,yes
61,3,358,7879,27,17545,sell,yes
62,3,337,8237,26,16999,sell,yes
63,3,337,8574,25,16999,no trade,yes
64,3,348,8574,25,17274,sell,yes
65,3,314,8922,24,16458,sell,yes
66,3,296,9236,23,16044,sell,yes
67,3,267,9532,22,15406,no trade,yes
68,3,267,9532,22,15406,sell,no
69,3,241,9799,21,14860,sell,no
70,3,227,10040,20,14580,no trade,yes
71,3,214,10040,20,14320,buy,yes
72,3,221,9826,21,14467,sell,yes
73,3,199,10047,20,14027,sell,yes
74,3,180,10246,19,13666,buy,no
75,3,180,10066,20,13666,buy,yes
76,3,180,9886,21,13666,sell,yes
77,3,170,10066,20,13466,sell,yes
78,3,170,10236,19,13466,sell,yes
79,3,153,10406,18,13160,sell,yes
80,3,138,10559,17,12905,no trade,no
81,3,130,10559,17,12769,no trade,yes
82,3,134,10559,17,12837,buy,yes
83,3,141,10425,18,12963,buy,yes
84,3,141,10284,19,12963,buy,yes
85,3,149,10143,20,13123,sell,yes
86,3,149,10292,19,13123,sell,yes
87,3,135,10441,18,12871,sell,yes
88,3,127,10576,17,12735,sell,yes
89,3,115,10703,16,12543,buy,yes
90,3,115,10588,17,12543,sell,yes
91,3,104,10703,16,12367,sell,yes
92,3,94,10807,15,12217,buy,yes
93,3,97,10713,16,12265,buy,yes
94,3,100,10616,17,12316,sell,yes
95,3,94,10716,16,12220,sell,yes
96,3,89,10810,15,12145,sell,yes
97,3,81,10899,14,12033,no trade,yes
98,3,84,10899,14,12075,no trade,yes
99,3,79,10899,14,12005,sell,yes
100,3,79,10978,13,12005,sell,yes
101,3,75,11057,12,11957,,
