Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,yes
2,1,105,9900,11,11055,sell,yes
3,1,105,10005,10,11055,buy,yes
4,1,105,9900,11,11055,buy,yes
5,1,105,9795,12,11055,buy,yes
6,1,105,9690,13,11055,buy,yes
7,1,105,9585,14,11055,buy,yes
8,1,105,9480,15,11055,buy,yes
9,1,105,9375,16,11055,buy,yes
10,1,105,9270,17,11055,buy,yes
11,1,105,9165,18,11055,buy,yes
12,1,109,9060,19,11131,no trade,yes
13,1,109,9060,19,11131,buy,yes
14,1,109,8951,20,11131,buy,yes
15,1,113,8842,21,11215,no trade,yes
16,1,113,8842,21,11215,buy,yes
17,1,117,8729,22,11303,no trade,yes
18,1,117,8729,22,11303,buy,yes
19,1,117,8612,23,11303,buy,yes
20,1,121,8495,24,11399,buy,yes
21,2,125,8374,25,11499,sell,yes
22,2,122,8499,24,11427,buy,no
23,2,130,8377,25,11627,no trade,yes
24,2,138,8377,25,11827,buy,yes
25,2,138,8239,26,11827,buy,yes
26,2,147,8101,27,12070,buy,yes
27,2,156,7954,28,12322,no trade,yes
28,2,166,7954,28,12602,buy,yes
29,2,166,7788,29,12602,buy,yes
30,2,176,7622,30,12902,sell,yes
31,2,171,7798,29,12757,buy,yes
32,2,182,7627,30,13087,no trade,yes
33,2,193,7627,30,13417,no trade,yes
34,2,193,7627,30,13417,sell,no
35,2,193,7820,29,13417,sell,yes
36,2,193,8013,28,13417,sell,yes
37,2,184,8206,27,13174,buy,yes
38,2,184,8022,28,13174,buy,yes
39,2,196,7838,29,13522,no trade,yes
40,2,196,7838,29,13522,no trade,yes
41,2,196,7838,29,13522,no trade,yes
42,2,196,7838,29,13522,no trade,yes
43,2,191,7838,29,13377,buy,yes
44,2,203,7647,30,13737,no trade,yes
45,2,203,7647,30,13737,buy,yes
46,2,216,7444,31,14140,no trade,yes
47,2,216,7444,31,14140,buy,yes
48,2,238,7228,32,14844,buy,yes
49,2,262,6990,33,15636,buy,yes
50,2,289,6728,34,16554,no trade,yes
51,2,281,6728,34,16282,sell,yes
52,2,267,7009,33,15820,buy,yes
53,2,267,6742,34,15820,sell,yes
54,2,267,7009,33,15820,sell,yes
55,2,259,7276,32,15564,buy,yes
56,2,259,7017,33,15564,buy,yes
57,2,275,6758,34,16108,no trade,yes
58,2,292,6758,34,16686,no trade,yes
59,2,284,6758,34,16414,buy,yes
60,2,302,6474,35,17044,no trade,yes
61,3,321,6474,35,17709,no trade,yes
62,3,302,6474,35,17044,no trade,yes
63,3,302,6474,35,17044,sell,yes
64,3,284,6776,34,16432,buy,yes
65,3,299,6492,35,16957,no trade,yes
66,3,282,6492,35,16362,buy,yes
67,3,291,6210,36,16686,sell,yes
68,3,274,6501,35,16091,buy,yes
69,3,288,6227,36,16595,no trade,yes
70,3,271,6227,36,15983,buy,yes
71,3,285,5956,37,16501,sell,no
72,3,257,6241,36,15493,no trade,yes
73,3,265,6241,36,15781,sell,yes
74,3,239,6506,35,14871,buy,yes
75,3,251,6267,36,15303,sell,yes
76,3,226,6518,35,14428,buy,yes
77,3,238,6292,36,14860,sell,yes
78,3,238,6530,35,14860,sell,yes
79,3,238,6768,34,14860,no trade,yes
80,3,246,6768,34,15132,sell,yes
81,3,222,7014,33,14340,buy,yes
82,3,234,6792,34,14748,sell,yes
83,3,211,7026,33,13989,buy,yes
84,3,211,6815,34,13989,no trade,yes
85,3,199,6815,34,13581,buy,yes
86,3,205,6616,35,13791,sell,yes
87,3,205,6821,34,13791,sell,yes
88,3,193,7026,33,13395,no trade,yes
89,3,199,7026,33,13593,no trade,yes
90,3,188,7026,33,13230,sell,yes
91,3,170,7214,32,12654,sell,yes
92,3,153,7384,31,12127,buy,yes
93,3,161,7231,32,12383,buy,yes
94,3,170,7070,33,12680,buy,yes
95,3,179,6900,34,12986,buy,yes
96,3,188,6721,35,13301,buy,yes
97,3,198,6533,36,13661,sell,yes
98,3,198,6731,35,13661,sell,yes
99,3,198,6929,34,13661,sell,yes
100,3,198,7127,33,13661,buy,yes
101,3,208,6929,34,14001,,
