Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,sell,no
3,1,100,10200,8,11000,sell,no
4,1,97,10300,7,10979,sell,no
5,1,93,10397,6,10955,sell,no
6,1,91,10490,5,10945,sell,no
7,1,87,10581,4,10929,sell,no
8,1,87,10668,3,10929,sell,no
9,1,85,10755,2,10925,buy,no
10,1,85,10670,3,10925,sell,no
11,1,85,10755,2,10925,sell,no
12,1,83,10840,1,10923,buy,no
13,1,86,10757,2,10929,sell,no
14,1,86,10843,1,10929,sell,no
15,1,84,10929,0,10929,no trade,no
16,1,82,10929,0,10929,no trade,no
17,1,80,10929,0,10929,no trade,no
18,1,80,10929,0,10929,no trade,no
19,1,80,10929,0,10929,no trade,no
20,1,83,10929,0,10929,no trade,no
21,2,86,10929,0,10929,no trade,no
22,2,92,10929,0,10929,no trade,no
23,2,98,10929,0,10929,buy,no
24,2,108,10831,1,10939,sell,no
25,2,108,10939,0,10939,no trade,no
26,2,105,10939,0,10939,no trade,no
27,2,102,10939,0,10939,no trade,no
28,2,99,10939,0,10939,no trade,no
29,2,105,10939,0,10939,buy,no
30,2,105,10834,1,10939,sell,no
31,2,100,10939,0,10939,no trade,no
32,2,97,10939,0,10939,no trade,no
33,2,95,10939,0,10939,no trade,no
34,2,101,10939,0,10939,buy,no
35,2,101,10838,1,10939,buy,no
36,2,108,10737,2,10953,no trade,no
37,2,108,10737,2,10953,sell,no
38,2,103,10845,1,10948,no trade,no
39,2,100,10845,1,10945,no trade,no
40,2,97,10845,1,10942,no trade,no
41,2,95,10845,1,10940,sell,no
42,2,95,10940,0,10940,buy,no
43,2,105,10845,1,10950,buy,no
44,2,105,10740,2,10950,no trade,no
45,2,102,10740,2,10944,buy,no
46,2,102,10638,3,10944,buy,no
47,2,102,10536,4,10944,sell,no
48,2,99,10638,3,10935,sell,no
49,2,95,10737,2,10927,sell,no
50,2,91,10832,1,10923,sell,no
51,2,87,10923,0,10923,no trade,no
52,2,87,10923,0,10923,no trade,no
53,2,87,10923,0,10923,buy,no
54,2,93,10836,1,10929,buy,no
55,2,103,10743,2,10949,buy,no
56,2,110,10640,3,10970,sell,no
57,2,110,10750,2,10970,sell,no
58,2,105,10860,1,10965,sell,no
59,2,100,10965,0,10965,buy,no
60,2,100,10865,1,10965,sell,no
61,3,100,10965,0,10965,no trade,no
62,3,100,10965,0,10965,no trade,no
63,3,94,10965,0,10965,no trade,no
64,3,94,10965,0,10965,buy,no
65,3,97,10871,1,10968,buy,no
66,3,102,10774,2,10978,buy,no
67,3,108,10672,3,10996,buy,no
68,3,112,10564,4,11012,buy,no
69,3,112,10452,5,11012,buy,no
70,3,116,10340,6,11036,buy,no
71,3,122,10224,7,11078,sell,no
72,3,122,10346,6,11078,sell,no
73,3,110,10468,5,11018,sell,no
74,3,99,10578,4,10974,sell,no
75,3,90,10677,3,10947,sell,no
76,3,85,10767,2,10937,sell,no
77,3,80,10852,1,10932,sell,no
78,3,76,10932,0,10932,buy,no
79,3,79,10856,1,10935,buy,no
80,3,83,10777,2,10943,buy,no
81,3,88,10694,3,10958,no trade,no
82,3,91,10694,3,10967,sell,no
83,3,82,10785,2,10949,no trade,no
84,3,78,10785,2,10941,no trade,no
85,3,78,10785,2,10941,buy,no
86,3,81,10707,3,10950,buy,no
87,3,86,10626,4,10970,no trade,no
88,3,89,10626,4,10982,no trade,no
89,3,84,10626,4,10962,no trade,no
90,3,84,10626,4,10962,buy,no
91,3,87,10542,5,10977,buy,no
92,3,92,10455,6,11007,sell,no
93,3,92,10547,5,11007,sell,no
94,3,83,10639,4,10971,sell,no
95,3,75,10722,3,10947,sell,no
96,3,68,10797,2,10933,sell,no
97,3,64,10865,1,10929,sell,no
98,3,61,10929,0,10929,buy,no
99,3,63,10868,1,10931,buy,no
100,3,67,10805,2,10939,buy,no
101,3,71,10738,3,10951,,
