Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,buy,no
3,1,100,10000,10,11000,buy,no
4,1,100,9900,11,11000,no trade,no
5,1,97,9900,11,10967,sell,yes
6,1,95,9997,10,10947,sell,yes
7,1,93,10092,9,10929,sell,yes
8,1,93,10185,8,10929,sell,yes
9,1,89,10278,7,10901,sell,yes
10,1,85,10367,6,10877,sell,yes
11,1,83,10452,5,10867,sell,no
12,1,81,10535,4,10859,sell,yes
13,1,77,10616,3,10847,sell,yes
14,1,77,10693,2,10847,sell,no
15,1,74,10770,1,10844,sell,yes
16,1,72,10844,0,10844,no trade,yes
17,1,70,10844,0,10844,no trade,yes
18,1,68,10844,0,10844,no trade,yes
19,1,66,10844,0,10844,no trade,yes
20,1,65,10844,0,10844,no trade,yes
21,2,64,10844,0,10844,buy,yes
22,2,71,10780,1,10851,sell,yes
23,2,68,10851,0,10851,buy,yes
24,2,68,10783,1,10851,no trade,yes
25,2,73,10783,1,10856,sell,yes
26,2,70,10856,0,10856,buy,yes
27,2,77,10786,1,10863,buy,yes
28,2,85,10709,2,10879,sell,yes
29,2,81,10794,1,10875,no trade,yes
30,2,86,10794,1,10880,sell,yes
31,2,86,10880,0,10880,no trade,yes
32,2,84,10880,0,10880,no trade,no
33,2,90,10880,0,10880,no trade,yes
34,2,88,10880,0,10880,no trade,no
35,2,88,10880,0,10880,buy,yes
36,2,97,10792,1,10889,no trade,yes
37,2,95,10792,1,10887,no trade,no
38,2,101,10792,1,10893,sell,yes
39,2,96,10893,0,10893,buy,yes
40,2,102,10797,1,10899,sell,yes
41,2,97,10899,0,10899,buy,yes
42,2,103,10802,1,10905,no trade,yes
43,2,110,10802,1,10912,sell,yes
44,2,105,10912,0,10912,buy,yes
45,2,112,10807,1,10919,buy,yes
46,2,112,10695,2,10919,buy,yes
47,2,119,10583,3,10940,no trade,yes
48,2,119,10583,3,10940,sell,yes
49,2,119,10702,2,10940,sell,yes
50,2,119,10821,1,10940,no trade,yes
51,2,119,10821,1,10940,sell,yes
52,2,114,10940,0,10940,buy,yes
53,2,126,10826,1,10952,no trade,yes
54,2,123,10826,1,10949,buy,no
55,2,123,10703,2,10949,buy,yes
56,2,136,10580,3,10988,sell,yes
57,2,130,10716,2,10976,buy,yes
58,2,138,10586,3,11000,sell,yes
59,2,134,10724,2,10992,sell,yes
60,2,134,10858,1,10992,no trade,yes
61,3,134,10858,1,10992,no trade,yes
62,3,126,10858,1,10984,buy,yes
63,3,133,10732,2,10998,sell,yes
64,3,126,10865,1,10991,no trade,yes
65,3,119,10865,1,10984,buy,yes
66,3,123,10746,2,10992,no trade,yes
67,3,127,10746,2,11000,buy,yes
68,3,131,10619,3,11012,sell,yes
69,3,118,10750,2,10986,no trade,yes
70,3,122,10750,2,10994,no trade,yes
71,3,126,10750,2,11002,sell,yes
72,3,126,10876,1,11002,sell,yes
73,3,119,11002,0,11002,no trade,yes
74,3,119,11002,0,11002,no trade,yes
75,3,119,11002,0,11002,no trade,yes
76,3,123,11002,0,11002,no trade,yes
77,3,116,11002,0,11002,no trade,yes
78,3,116,11002,0,11002,no trade,yes
79,3,110,11002,0,11002,no trade,yes
80,3,110,11002,0,11002,buy,yes
81,3,116,10892,1,11008,no trade,yes
82,3,110,10892,1,11002,buy,yes
83,3,114,10782,2,11010,sell,yes
84,3,103,10896,1,10999,buy,yes
85,3,107,10793,2,11007,no trade,yes
86,3,107,10793,2,11007,buy,yes
87,3,107,10686,3,11007,no trade,yes
88,3,107,10686,3,11007,sell,yes
89,3,107,10793,2,11007,no trade,yes
90,3,101,10793,2,10995,buy,yes
91,3,107,10692,3,11013,sell,yes
92,3,97,10799,2,10993,no trade,yes
93,3,100,10799,2,10999,no trade,yes
94,3,94,10799,2,10987,buy,yes
95,3,97,10705,3,10996,no trade,yes
96,3,100,10705,3,11005,sell,no
97,3,94,10805,2,10993,sell,yes
98,3,85,10899,1,10984,buy,yes
99,3,90,10814,2,10994,no trade,yes
100,3,90,10814,2,10994,sell,yes
101,3,85,10904,1,10989,,
