Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,100,10000,10,11000,no trade,no
3,1,103,10000,10,11030,sell,no
4,1,103,10103,9,11030,sell,no
5,1,100,10206,8,11006,sell,no
6,1,100,10306,7,11006,sell,no
7,1,95,10406,6,10976,buy,no
8,1,100,10311,7,11011,sell,no
9,1,95,10411,6,10981,buy,no
10,1,98,10316,7,11002,sell,no
11,1,98,10414,6,11002,no trade,no
12,1,98,10414,6,11002,buy,no
13,1,101,10316,7,11023,sell,no
14,1,96,10417,6,10993,buy,no
15,1,101,10321,7,11028,sell,no
16,1,96,10422,6,10998,buy,no
17,1,99,10326,7,11019,sell,no
18,1,97,10425,6,11007,sell,no
19,1,97,10522,5,11007,no trade,no
20,1,100,10522,5,11022,sell,no
21,2,95,10622,4,11002,buy,no
22,2,105,10527,5,11052,sell,no
23,2,100,10632,4,11032,sell,no
24,2,97,10732,3,11023,sell,no
25,2,97,10829,2,11023,buy,no
26,2,107,10732,3,11053,sell,no
27,2,102,10839,2,11043,sell,no
28,2,97,10941,1,11038,buy,no
29,2,107,10844,2,11058,sell,no
30,2,102,10951,1,11053,no trade,no
31,2,99,10951,1,11050,buy,no
32,2,105,10852,2,11062,sell,no
33,2,100,10957,1,11057,no trade,no
34,2,100,10957,1,11057,no trade,no
35,2,100,10957,1,11057,sell,no
36,2,100,11057,0,11057,buy,no
37,2,106,10957,1,11063,sell,no
38,2,101,11063,0,11063,no trade,no
39,2,101,11063,0,11063,no trade,no
40,2,101,11063,0,11063,no trade,no
41,2,108,11063,0,11063,no trade,yes
42,2,105,11063,0,11063,no trade,no
43,2,102,11063,0,11063,no trade,no
44,2,102,11063,0,11063,no trade,no
45,2,102,11063,0,11063,buy,no
46,2,113,10961,1,11074,sell,no
47,2,108,11074,0,11074,no trade,no
48,2,105,11074,0,11074,no trade,no
49,2,105,11074,0,11074,no trade,no
50,2,105,11074,0,11074,buy,no
51,2,116,10969,1,11085,sell,no
52,2,111,11085,0,11085,no trade,no
53,2,108,11085,0,11085,buy,no
54,2,115,10977,1,11092,sell,no
55,2,110,11092,0,11092,no trade,no
56,2,110,11092,0,11092,no trade,no
57,2,110,11092,0,11092,no trade,no
58,2,110,11092,0,11092,no trade,no
59,2,117,11092,0,11092,no trade,no
60,2,114,11092,0,11092,no trade,no
61,3,114,11092,0,11092,no trade,no
62,3,114,11092,0,11092,no trade,no
63,3,118,11092,0,11092,no trade,no
64,3,118,11092,0,11092,buy,no
65,3,118,10974,1,11092,sell,no
66,3,111,11092,0,11092,buy,no
67,3,117,10981,1,11098,sell,no
68,3,106,11098,0,11098,buy,no
69,3,112,10992,1,11104,no trade,no
70,3,116,10992,1,11108,sell,no
71,3,105,11108,0,11108,buy,no
72,3,111,11003,1,11114,no trade,no
73,3,105,11003,1,11108,buy,no
74,3,111,10898,2,11120,no trade,no
75,3,115,10898,2,11128,sell,no
76,3,104,11013,1,11117,buy,no
77,3,110,10909,2,11129,no trade,no
78,3,114,10909,2,11137,sell,no
79,3,103,11023,1,11126,buy,no
80,3,107,10920,2,11134,no trade,no
81,3,111,10920,2,11142,sell,no
82,3,100,11031,1,11131,buy,no
83,3,105,10931,2,11141,no trade,no
84,3,105,10931,2,11141,sell,no
85,3,95,11036,1,11131,buy,no
86,3,100,10941,2,11141,buy,no
87,3,105,10841,3,11156,sell,no
88,3,95,10946,2,11136,buy,no
89,3,100,10851,3,11151,buy,no
90,3,103,10751,4,11163,sell,no
91,3,93,10854,3,11133,buy,no
92,3,98,10761,4,11153,no trade,no
93,3,101,10761,4,11165,sell,no
94,3,91,10862,3,11135,buy,no
95,3,94,10771,4,11147,buy,no
96,3,97,10677,5,11162,sell,no
97,3,92,10774,4,11142,buy,no
98,3,97,10682,5,11167,sell,no
99,3,88,10779,4,11131,buy,no
100,3,88,10691,5,11131,buy,no
101,3,88,10603,6,11131,,
