Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,103,10000,10,11030,sell,no
3,1,98,10103,9,10985,buy,no
4,1,98,10005,10,10985,buy,no
5,1,98,9907,11,10985,buy,yes
6,1,103,9809,12,11045,no trade,yes
7,1,107,9809,12,11093,no trade,yes
8,1,111,9809,12,11141,sell,yes
9,1,108,9920,11,11108,buy,no
10,1,114,9812,12,11180,sell,yes
11,1,114,9926,11,11180,sell,yes
12,1,109,10040,10,11130,buy,no
13,1,113,9931,11,11174,sell,yes
14,1,110,10044,10,11144,no trade,no
15,1,107,10044,10,11114,no trade,yes
16,1,104,10044,10,11084,no trade,yes
17,1,101,10044,10,11054,no trade,yes
18,1,98,10044,10,11024,buy,yes
19,1,98,9946,11,11024,sell,yes
20,1,98,10044,10,11024,no trade,yes
21,2,96,10044,10,11004,sell,yes
22,2,92,10140,9,10968,buy,no
23,2,102,10048,10,11068,sell,yes
24,2,102,10150,9,11068,sell,yes
25,2,97,10252,8,11028,no trade,yes
26,2,103,10252,8,11076,sell,yes
27,2,103,10355,7,11076,sell,yes
28,2,103,10458,6,11076,sell,yes
29,2,100,10561,5,11061,no trade,yes
30,2,97,10561,5,11046,buy,yes
31,2,97,10464,6,11046,no trade,yes
32,2,95,10464,6,11034,no trade,yes
33,2,101,10464,6,11070,sell,yes
34,2,96,10565,5,11045,no trade,yes
35,2,96,10565,5,11045,no trade,yes
36,2,96,10565,5,11045,no trade,yes
37,2,94,10565,5,11035,buy,yes
38,2,104,10471,6,11095,no trade,yes
39,2,101,10471,6,11077,no trade,yes
40,2,98,10471,6,11059,no trade,yes
41,2,96,10471,6,11047,buy,yes
42,2,96,10375,7,11047,no trade,yes
43,2,94,10375,7,11033,no trade,yes
44,2,100,10375,7,11075,sell,yes
45,2,95,10475,6,11045,no trade,yes
46,2,101,10475,6,11081,sell,yes
47,2,96,10576,5,11056,no trade,yes
48,2,96,10576,5,11056,no trade,yes
49,2,96,10576,5,11056,buy,yes
50,2,106,10480,6,11116,sell,yes
51,2,101,10586,5,11091,no trade,yes
52,2,98,10586,5,11076,no trade,yes
53,2,96,10586,5,11066,no trade,yes
54,2,96,10586,5,11066,buy,yes
55,2,106,10490,6,11126,sell,yes
56,2,101,10596,5,11101,sell,yes
57,2,98,10697,4,11089,no trade,yes
58,2,104,10697,4,11113,sell,yes
59,2,104,10801,3,11113,sell,yes
60,2,104,10905,2,11113,sell,yes
61,3,104,11009,1,11113,sell,yes
62,3,104,11113,0,11113,no trade,yes
63,3,104,11113,0,11113,no trade,yes
64,3,104,11113,0,11113,no trade,yes
65,3,104,11113,0,11113,no trade,yes
66,3,98,11113,0,11113,no trade,yes
67,3,101,11113,0,11113,no trade,yes
68,3,105,11113,0,11113,no trade,yes
69,3,109,11113,0,11113,no trade,yes
70,3,113,11113,0,11113,no trade,yes
71,3,117,11113,0,11113,no trade,yes
72,3,121,11113,0,11113,no trade,yes
73,3,114,11113,0,11113,no trade,yes
74,3,108,11113,0,11113,no trade,yes
75,3,112,11113,0,11113,no trade,yes
76,3,106,11113,0,11113,no trade,yes
77,3,100,11113,0,11113,buy,yes
78,3,105,11013,1,11118,no trade,yes
79,3,109,11013,1,11122,no trade,yes
80,3,113,11013,1,11126,sell,yes
81,3,113,11126,0,11126,no trade,yes
82,3,107,11126,0,11126,no trade,yes
83,3,101,11126,0,11126,no trade,yes
84,3,101,11126,0,11126,buy,yes
85,3,105,11025,1,11130,no trade,yes
86,3,99,11025,1,11124,no trade,yes
87,3,102,11025,1,11127,no trade,yes
88,3,106,11025,1,11131,no trade,yes
89,3,106,11025,1,11131,no trade,yes
90,3,106,11025,1,11131,no trade,yes
91,3,106,11025,1,11131,no trade,yes
92,3,100,11025,1,11125,no trade,yes
93,3,94,11025,1,11119,buy,yes
94,3,94,10931,2,11119,no trade,yes
95,3,89,10931,2,11109,no trade,yes
96,3,84,10931,2,11099,no trade,yes
97,3,79,10931,2,11089,no trade,yes
98,3,82,10931,2,11095,no trade,yes
99,3,85,10931,2,11101,no trade,yes
100,3,88,10931,2,11107,no trade,yes
101,3,91,10931,2,11113,,
