Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,sell,yes
3,1,102,10005,10,11025,sell,yes
4,1,97,10107,9,10980,buy,yes
5,1,102,10010,10,11030,no trade,yes
6,1,99,10010,10,11000,sell,yes
7,1,97,10109,9,10982,no trade,yes
8,1,100,10109,9,11009,buy,yes
9,1,103,10009,10,11039,sell,yes
10,1,98,10112,9,10994,sell,yes
11,1,98,10210,8,10994,no trade,yes
12,1,96,10210,8,10978,no trade,yes
13,1,96,10210,8,10978,no trade,no
14,1,94,10210,8,10962,no trade,yes
15,1,94,10210,8,10962,buy,yes
16,1,99,10116,9,11007,sell,yes
17,1,95,10215,8,10975,sell,yes
18,1,93,10310,7,10961,buy,yes
19,1,98,10217,8,11001,sell,no
20,1,94,10315,7,10973,no trade,yes
21,2,97,10315,7,10994,sell,yes
22,2,93,10412,6,10970,sell,no
23,2,89,10505,5,10950,no trade,yes
24,2,95,10505,5,10980,sell,yes
25,2,93,10600,4,10972,sell,no
26,2,89,10693,3,10960,buy,yes
27,2,98,10604,4,10996,no trade,no
28,2,96,10604,4,10988,buy,yes
29,2,96,10508,5,10988,no trade,yes
30,2,94,10508,5,10978,no trade,yes
31,2,100,10508,5,11008,sell,yes
32,2,95,10608,4,10988,sell,yes
33,2,93,10703,3,10982,sell,yes
34,2,91,10796,2,10978,no trade,yes
35,2,97,10796,2,10990,sell,yes
36,2,93,10893,1,10986,no trade,yes
37,2,99,10893,1,10992,no trade,yes
38,2,97,10893,1,10990,no trade,yes
39,2,95,10893,1,10988,buy,yes
40,2,95,10798,2,10988,no trade,yes
41,2,101,10798,2,11000,sell,yes
42,2,96,10899,1,10995,no trade,yes
43,2,96,10899,1,10995,no trade,yes
44,2,94,10899,1,10993,no trade,yes
45,2,100,10899,1,10999,sell,yes
46,2,95,10999,0,10999,no trade,yes
47,2,93,10999,0,10999,no trade,yes
48,2,99,10999,0,10999,no trade,yes
49,2,97,10999,0,10999,no trade,yes
50,2,95,10999,0,10999,buy,yes
51,2,105,10904,1,11009,sell,no
52,2,100,11009,0,11009,no trade,yes
53,2,106,11009,0,11009,no trade,yes
54,2,103,11009,0,11009,no trade,yes
55,2,103,11009,0,11009,no trade,yes
56,2,110,11009,0,11009,no trade,yes
57,2,107,11009,0,11009,no trade,yes
58,2,114,11009,0,11009,no trade,yes
59,2,111,11009,0,11009,no trade,yes
60,2,111,11009,0,11009,no trade,yes
61,3,118,11009,0,11009,no trade,yes
62,3,111,11009,0,11009,no trade,yes
63,3,115,11009,0,11009,no trade,yes
64,3,109,11009,0,11009,buy,yes
65,3,115,10900,1,11015,sell,yes
66,3,104,11015,0,11015,buy,yes
67,3,110,10911,1,11021,sell,yes
68,3,99,11021,0,11021,buy,yes
69,3,104,10922,1,11026,buy,yes
70,3,104,10818,2,11026,no trade,yes
71,3,108,10818,2,11034,sell,yes
72,3,108,10926,1,11034,no trade,yes
73,3,112,10926,1,11038,sell,yes
74,3,101,11038,0,11038,buy,no
75,3,107,10937,1,11044,buy,yes
76,3,107,10830,2,11044,no trade,yes
77,3,101,10830,2,11032,no trade,yes
78,3,105,10830,2,11040,no trade,yes
79,3,99,10830,2,11028,buy,yes
80,3,104,10731,3,11043,sell,yes
81,3,94,10835,2,11023,sell,yes
82,3,94,10929,1,11023,no trade,yes
83,3,97,10929,1,11026,no trade,yes
84,3,92,10929,1,11021,buy,yes
85,3,97,10837,2,11031,sell,yes
86,3,97,10934,1,11031,sell,yes
87,3,88,11031,0,11031,buy,yes
88,3,93,10943,1,11036,no trade,yes
89,3,96,10943,1,11039,no trade,yes
90,3,91,10943,1,11034,buy,yes
91,3,96,10852,2,11044,sell,yes
92,3,87,10948,1,11035,sell,yes
93,3,79,11035,0,11035,no trade,yes
94,3,75,11035,0,11035,no trade,yes
95,3,78,11035,0,11035,no trade,yes
96,3,74,11035,0,11035,buy,yes
97,3,74,10961,1,11035,no trade,yes
98,3,77,10961,1,11038,sell,yes
99,3,70,11038,0,11038,buy,yes
100,3,74,10968,1,11042,sell,yes
101,3,67,11042,0,11042,,
