Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,100,9900,11,11000,sell,no
3,1,95,10000,10,10950,buy,no
4,1,95,9905,11,10950,sell,no
5,1,91,10000,10,10910,sell,no
6,1,87,10091,9,10874,no trade,no
7,1,85,10091,9,10856,sell,no
8,1,81,10176,8,10824,sell,no
9,1,77,10257,7,10796,sell,no
10,1,74,10334,6,10778,sell,no
11,1,71,10408,5,10763,no trade,no
12,1,71,10408,5,10763,no trade,no
13,1,71,10408,5,10763,sell,no
14,1,69,10479,4,10755,buy,no
15,1,72,10410,5,10770,sell,no
16,1,70,10482,4,10762,buy,no
17,1,73,10412,5,10777,sell,no
18,1,71,10485,4,10769,buy,no
19,1,74,10414,5,10784,sell,no
20,1,72,10488,4,10776,buy,no
21,2,75,10416,5,10791,sell,no
22,2,73,10491,4,10783,sell,no
23,2,71,10564,3,10777,buy,no
24,2,76,10493,4,10797,sell,no
25,2,74,10569,3,10791,buy,no
26,2,79,10495,4,10811,sell,no
27,2,77,10574,3,10805,buy,no
28,2,82,10497,4,10825,sell,no
29,2,80,10579,3,10819,buy,no
30,2,85,10499,4,10839,sell,no
31,2,83,10584,3,10833,buy,no
32,2,88,10501,4,10853,sell,no
33,2,86,10589,3,10847,buy,no
34,2,92,10503,4,10871,sell,no
35,2,90,10595,3,10865,sell,no
36,2,88,10685,2,10861,buy,no
37,2,94,10597,3,10879,sell,no
38,2,92,10691,2,10875,buy,no
39,2,98,10599,3,10893,sell,no
40,2,96,10697,2,10889,sell,no
41,2,94,10793,1,10887,buy,no
42,2,100,10699,2,10899,sell,no
43,2,97,10799,1,10896,sell,no
44,2,95,10896,0,10896,no trade,no
45,2,95,10896,0,10896,no trade,no
46,2,95,10896,0,10896,buy,no
47,2,101,10801,1,10902,sell,no
48,2,98,10902,0,10902,no trade,no
49,2,98,10902,0,10902,no trade,no
50,2,104,10902,0,10902,no trade,no
51,2,101,10902,0,10902,buy,no
52,2,112,10801,1,10913,sell,no
53,2,107,10913,0,10913,buy,no
54,2,118,10806,1,10924,no trade,no
55,2,115,10806,1,10921,sell,no
56,2,115,10921,0,10921,buy,no
57,2,115,10806,1,10921,sell,no
58,2,115,10921,0,10921,buy,no
59,2,115,10806,1,10921,sell,no
60,2,115,10921,0,10921,buy,no
61,3,115,10806,1,10921,sell,no
62,3,109,10921,0,10921,no trade,no
63,3,113,10921,0,10921,buy,no
64,3,113,10808,1,10921,sell,no
65,3,107,10921,0,10921,buy,no
66,3,111,10814,1,10925,sell,no
67,3,111,10925,0,10925,no trade,no
68,3,111,10925,0,10925,buy,no
69,3,111,10814,1,10925,sell,no
70,3,105,10925,0,10925,buy,no
71,3,109,10820,1,10929,sell,no
72,3,109,10929,0,10929,no trade,no
73,3,109,10929,0,10929,buy,no
74,3,109,10820,1,10929,sell,no
75,3,109,10929,0,10929,no trade,no
76,3,109,10929,0,10929,buy,no
77,3,109,10820,1,10929,sell,no
78,3,103,10929,0,10929,buy,no
79,3,109,10826,1,10935,sell,no
80,3,99,10935,0,10935,buy,no
81,3,102,10836,1,10938,sell,no
82,3,96,10938,0,10938,no trade,no
83,3,99,10938,0,10938,no trade,no
84,3,94,10938,0,10938,no trade,no
85,3,97,10938,0,10938,no trade,no
86,3,92,10938,0,10938,no trade,no
87,3,92,10938,0,10938,no trade,no
88,3,92,10938,0,10938,no trade,no
89,3,92,10938,0,10938,no trade,no
90,3,92,10938,0,10938,no trade,no
91,3,95,10938,0,10938,no trade,no
92,3,90,10938,0,10938,no trade,no
93,3,93,10938,0,10938,buy,no
94,3,93,10845,1,10938,buy,no
95,3,98,10752,2,10948,sell,no
96,3,93,10850,1,10943,sell,no
97,3,84,10943,0,10943,no trade,no
98,3,84,10943,0,10943,buy,no
99,3,89,10859,1,10948,sell,no
100,3,81,10948,0,10948,no trade,no
101,3,84,10948,0,10948,,
