Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,buy,no
3,1,95,10005,10,10955,no trade,no
4,1,93,10005,10,10935,buy,no
5,1,93,9912,11,10935,no trade,no
6,1,93,9912,11,10935,buy,no
7,1,93,9819,12,10935,no trade,no
8,1,91,9819,12,10911,no trade,no
9,1,89,9819,12,10887,sell,no
10,1,87,9908,11,10865,sell,no
11,1,85,9995,10,10845,sell,no
12,1,81,10080,9,10809,sell,no
13,1,77,10161,8,10777,sell,no
14,1,74,10238,7,10756,sell,no
15,1,72,10312,6,10744,sell,no
16,1,70,10384,5,10734,sell,no
17,1,68,10454,4,10726,sell,no
18,1,66,10522,3,10720,sell,no
19,1,65,10588,2,10718,sell,no
20,1,64,10653,1,10717,sell,no
21,2,63,10717,0,10717,no trade,yes
22,2,63,10717,0,10717,no trade,yes
23,2,63,10717,0,10717,no trade,yes
24,2,63,10717,0,10717,no trade,yes
25,2,63,10717,0,10717,no trade,yes
26,2,63,10717,0,10717,no trade,yes
27,2,63,10717,0,10717,no trade,no
28,2,63,10717,0,10717,no trade,yes
29,2,63,10717,0,10717,no trade,no
30,2,63,10717,0,10717,buy,no
31,2,67,10654,1,10721,sell,no
32,2,67,10721,0,10721,buy,yes
33,2,72,10654,1,10726,sell,yes
34,2,72,10726,0,10726,buy,yes
35,2,77,10654,1,10731,sell,yes
36,2,77,10731,0,10731,buy,yes
37,2,82,10654,1,10736,sell,yes
38,2,82,10736,0,10736,buy,yes
39,2,91,10654,1,10745,sell,yes
40,2,91,10745,0,10745,buy,yes
41,2,91,10654,1,10745,sell,yes
42,2,87,10745,0,10745,no trade,yes
43,2,85,10745,0,10745,no trade,yes
44,2,83,10745,0,10745,no trade,yes
45,2,83,10745,0,10745,no trade,yes
46,2,83,10745,0,10745,no trade,yes
47,2,83,10745,0,10745,no trade,yes
48,2,83,10745,0,10745,no trade,yes
49,2,83,10745,0,10745,buy,yes
50,2,88,10662,1,10750,sell,no
51,2,88,10750,0,10750,buy,yes
52,2,94,10662,1,10756,sell,no
53,2,92,10756,0,10756,no trade,yes
54,2,90,10756,0,10756,no trade,yes
55,2,90,10756,0,10756,buy,yes
56,2,96,10666,1,10762,sell,yes
57,2,96,10762,0,10762,buy,yes
58,2,96,10666,1,10762,no trade,yes
59,2,102,10666,1,10768,sell,yes
60,2,99,10768,0,10768,buy,yes
61,3,99,10669,1,10768,no trade,yes
62,3,94,10669,1,10763,no trade,yes
63,3,97,10669,1,10766,no trade,yes
64,3,100,10669,1,10769,no trade,yes
65,3,100,10669,1,10769,no trade,yes
66,3,100,10669,1,10769,no trade,no
67,3,94,10669,1,10763,no trade,yes
68,3,89,10669,1,10758,no trade,no
69,3,92,10669,1,10761,no trade,yes
70,3,95,10669,1,10764,no trade,no
71,3,95,10669,1,10764,no trade,yes
72,3,95,10669,1,10764,no trade,yes
73,3,90,10669,1,10759,no trade,yes
74,3,93,10669,1,10762,no trade,yes
75,3,93,10669,1,10762,no trade,yes
76,3,93,10669,1,10762,no trade,yes
77,3,93,10669,1,10762,no trade,yes
78,3,93,10669,1,10762,no trade,no
79,3,88,10669,1,10757,no trade,yes
80,3,91,10669,1,10760,no trade,yes
81,3,91,10669,1,10760,no trade,yes
82,3,86,10669,1,10755,no trade,no
83,3,89,10669,1,10758,no trade,yes
84,3,89,10669,1,10758,no trade,no
85,3,84,10669,1,10753,no trade,yes
86,3,87,10669,1,10756,no trade,yes
87,3,82,10669,1,10751,no trade,yes
88,3,85,10669,1,10754,no trade,yes
89,3,80,10669,1,10749,no trade,no
90,3,76,10669,1,10745,no trade,no
91,3,79,10669,1,10748,no trade,yes
92,3,79,10669,1,10748,no trade,no
93,3,79,10669,1,10748,no trade,yes
94,3,75,10669,1,10744,no trade,yes
95,3,71,10669,1,10740,no trade,yes
96,3,74,10669,1,10743,no trade,yes
97,3,77,10669,1,10746,no trade,yes
98,3,80,10669,1,10749,no trade,yes
99,3,76,10669,1,10745,no trade,yes
100,3,72,10669,1,10741,no trade,yes
101,3,68,10669,1,10737,,
