Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,yes
3,1,109,9795,12,11103,buy,yes
4,1,113,9686,13,11155,buy,yes
5,1,113,9573,14,11155,no trade,yes
6,1,110,9573,14,11113,sell,yes
7,1,107,9683,13,11074,sell,yes
8,1,102,9790,12,11014,sell,yes
9,1,97,9892,11,10959,no trade,no
10,1,95,9892,11,10937,buy,yes
11,1,98,9797,12,10973,buy,yes
12,1,98,9699,13,10973,buy,yes
13,1,101,9601,14,11015,sell,no
14,1,96,9702,13,10950,no trade,yes
15,1,96,9702,13,10950,no trade,yes
16,1,96,9702,13,10950,buy,no
17,1,101,9606,14,11020,sell,yes
18,1,101,9707,13,11020,sell,no
19,1,96,9808,12,10960,no trade,yes
20,1,94,9808,12,10936,sell,no
21,2,94,9902,11,10936,no trade,yes
22,2,94,9902,11,10936,no trade,yes
23,2,94,9902,11,10936,sell,yes
24,2,94,9996,10,10936,no trade,yes
25,2,94,9996,10,10936,no trade,no
26,2,100,9996,10,10996,sell,yes
27,2,100,10096,9,10996,sell,yes
28,2,97,10196,8,10972,no trade,yes
29,2,97,10196,8,10972,no trade,yes
30,2,103,10196,8,11020,sell,yes
31,2,103,10299,7,11020,no trade,yes
32,2,100,10299,7,10999,no trade,yes
33,2,97,10299,7,10978,no trade,yes
34,2,95,10299,7,10964,sell,yes
35,2,91,10394,6,10940,sell,no
36,2,89,10485,5,10930,buy,yes
37,2,95,10396,6,10966,sell,yes
38,2,93,10491,5,10956,sell,yes
39,2,91,10584,4,10948,sell,yes
40,2,89,10675,3,10942,no trade,yes
41,2,89,10675,3,10942,buy,yes
42,2,95,10586,4,10966,sell,yes
43,2,93,10681,3,10960,sell,yes
44,2,91,10774,2,10956,buy,yes
45,2,97,10683,3,10974,sell,yes
46,2,97,10780,2,10974,no trade,yes
47,2,97,10780,2,10974,no trade,yes
48,2,97,10780,2,10974,no trade,yes
49,2,97,10780,2,10974,no trade,yes
50,2,103,10780,2,10986,sell,yes
51,2,98,10883,1,10981,no trade,yes
52,2,96,10883,1,10979,no trade,yes
53,2,94,10883,1,10977,no trade,yes
54,2,94,10883,1,10977,no trade,yes
55,2,94,10883,1,10977,no trade,yes
56,2,92,10883,1,10975,no trade,yes
57,2,90,10883,1,10973,no trade,yes
58,2,90,10883,1,10973,no trade,yes
59,2,90,10883,1,10973,no trade,yes
60,2,90,10883,1,10973,buy,yes
61,3,100,10793,2,10993,sell,yes
62,3,90,10893,1,10983,buy,yes
63,3,95,10803,2,10993,sell,yes
64,3,90,10898,1,10988,no trade,yes
65,3,93,10898,1,10991,no trade,yes
66,3,88,10898,1,10986,buy,yes
67,3,91,10810,2,10992,sell,yes
68,3,86,10901,1,10987,buy,yes
69,3,89,10815,2,10993,sell,yes
70,3,84,10904,1,10988,no trade,yes
71,3,87,10904,1,10991,no trade,yes
72,3,90,10904,1,10994,no trade,yes
73,3,93,10904,1,10997,sell,yes
74,3,93,10997,0,10997,no trade,yes
75,3,93,10997,0,10997,no trade,yes
76,3,93,10997,0,10997,no trade,yes
77,3,93,10997,0,10997,no trade,no
78,3,93,10997,0,10997,no trade,yes
79,3,93,10997,0,10997,no trade,yes
80,3,93,10997,0,10997,no trade,no
81,3,96,10997,0,10997,no trade,yes
82,3,91,10997,0,10997,no trade,yes
83,3,91,10997,0,10997,no trade,yes
84,3,86,10997,0,10997,no trade,yes
85,3,81,10997,0,10997,no trade,yes
86,3,81,10997,0,10997,no trade,yes
87,3,84,10997,0,10997,no trade,yes
88,3,87,10997,0,10997,no trade,yes
89,3,82,10997,0,10997,no trade,yes
90,3,82,10997,0,10997,no trade,yes
91,3,78,10997,0,10997,no trade,no
92,3,78,10997,0,10997,no trade,yes
93,3,78,10997,0,10997,no trade,yes
94,3,81,10997,0,10997,no trade,yes
95,3,84,10997,0,10997,no trade,yes
96,3,87,10997,0,10997,no trade,yes
97,3,90,10997,0,10997,no trade,yes
98,3,93,10997,0,10997,no trade,yes
99,3,96,10997,0,10997,no trade,yes
100,3,96,10997,0,10997,no trade,yes
101,3,96,10997,0,10997,,
