Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,100,9900,11,11000,buy,yes
3,1,100,9800,12,11000,sell,yes
4,1,95,9900,11,10945,sell,no
5,1,91,9995,10,10905,sell,yes
6,1,91,10086,9,10905,sell,yes
7,1,91,10177,8,10905,sell,yes
8,1,87,10268,7,10877,sell,yes
9,1,83,10355,6,10853,sell,yes
10,1,79,10438,5,10833,sell,yes
11,1,76,10517,4,10821,sell,yes
12,1,73,10593,3,10812,sell,yes
13,1,70,10666,2,10806,sell,yes
14,1,67,10736,1,10803,buy,yes
15,1,67,10669,2,10803,buy,yes
16,1,70,10602,3,10812,buy,yes
17,1,74,10532,4,10828,sell,yes
18,1,74,10606,3,10828,sell,yes
19,1,71,10680,2,10822,sell,yes
20,1,68,10751,1,10819,buy,yes
21,2,71,10683,2,10825,sell,yes
22,2,71,10754,1,10825,sell,yes
23,2,68,10825,0,10825,buy,yes
24,2,75,10757,1,10832,sell,yes
25,2,75,10832,0,10832,buy,yes
26,2,75,10757,1,10832,sell,yes
27,2,72,10832,0,10832,buy,yes
28,2,80,10760,1,10840,sell,yes
29,2,76,10840,0,10840,buy,yes
30,2,84,10764,1,10848,sell,yes
31,2,80,10848,0,10848,buy,yes
32,2,88,10768,1,10856,buy,yes
33,2,88,10680,2,10856,buy,yes
34,2,97,10592,3,10883,sell,yes
35,2,97,10689,2,10883,sell,yes
36,2,93,10786,1,10879,sell,yes
37,2,89,10879,0,10879,buy,yes
38,2,98,10790,1,10888,buy,yes
39,2,108,10692,2,10908,buy,yes
40,2,119,10584,3,10941,sell,yes
41,2,119,10703,2,10941,sell,yes
42,2,114,10822,1,10936,sell,yes
43,2,109,10936,0,10936,no trade,yes
44,2,116,10936,0,10936,no trade,yes
45,2,123,10936,0,10936,no trade,yes
46,2,131,10936,0,10936,no trade,yes
47,2,139,10936,0,10936,no trade,yes
48,2,135,10936,0,10936,no trade,yes
49,2,131,10936,0,10936,no trade,yes
50,2,128,10936,0,10936,no trade,yes
51,2,125,10936,0,10936,no trade,yes
52,2,122,10936,0,10936,no trade,yes
53,2,119,10936,0,10936,no trade,yes
54,2,119,10936,0,10936,no trade,yes
55,2,119,10936,0,10936,buy,yes
56,2,127,10817,1,10944,buy,yes
57,2,140,10690,2,10970,sell,yes
58,2,140,10830,1,10970,sell,yes
59,2,136,10970,0,10970,no trade,yes
60,2,145,10970,0,10970,no trade,yes
61,3,141,10970,0,10970,no trade,yes
62,3,133,10970,0,10970,buy,yes
63,3,133,10837,1,10970,buy,yes
64,3,140,10704,2,10984,buy,yes
65,3,147,10564,3,11005,buy,yes
66,3,155,10417,4,11037,sell,yes
67,3,155,10572,3,11037,sell,no
68,3,146,10727,2,11019,sell,yes
69,3,132,10873,1,11005,sell,yes
70,3,119,11005,0,11005,no trade,yes
71,3,112,11005,0,11005,no trade,no
72,3,106,11005,0,11005,no trade,yes
73,3,110,11005,0,11005,buy,yes
74,3,116,10895,1,11011,buy,yes
75,3,122,10779,2,11023,sell,yes
76,3,122,10901,1,11023,sell,yes
77,3,122,11023,0,11023,no trade,yes
78,3,115,11023,0,11023,no trade,yes
79,3,109,11023,0,11023,no trade,yes
80,3,103,11023,0,11023,no trade,yes
81,3,97,11023,0,11023,no trade,yes
82,3,100,11023,0,11023,no trade,yes
83,3,103,11023,0,11023,no trade,no
84,3,107,11023,0,11023,no trade,no
85,3,111,11023,0,11023,no trade,no
86,3,115,11023,0,11023,no trade,yes
87,3,119,11023,0,11023,no trade,yes
88,3,123,11023,0,11023,no trade,yes
89,3,127,11023,0,11023,no trade,no
90,3,131,11023,0,11023,no trade,yes
91,3,135,11023,0,11023,no trade,no
92,3,140,11023,0,11023,no trade,no
93,3,145,11023,0,11023,no trade,yes
94,3,150,11023,0,11023,no trade,yes
95,3,141,11023,0,11023,buy,yes
96,3,141,10882,1,11023,sell,yes
97,3,127,11023,0,11023,buy,yes
98,3,127,10896,1,11023,sell,yes
99,3,127,11023,0,11023,no trade,yes
100,3,120,11023,0,11023,buy,yes
101,3,126,10903,1,11029,,
