Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,sell,yes
3,1,98,10003,10,10983,sell,yes
4,1,96,10101,9,10965,no trade,yes
5,1,99,10101,9,10992,buy,yes
6,1,99,10002,10,10992,sell,yes
7,1,99,10101,9,10992,sell,yes
8,1,97,10200,8,10976,buy,yes
9,1,102,10103,9,11021,sell,yes
10,1,97,10205,8,10981,buy,yes
11,1,100,10108,9,11008,sell,yes
12,1,95,10208,8,10968,buy,yes
13,1,100,10113,9,11013,sell,yes
14,1,95,10213,8,10973,buy,yes
15,1,98,10118,9,11000,sell,yes
16,1,96,10216,8,10984,no trade,yes
17,1,99,10216,8,11008,no trade,yes
18,1,97,10216,8,10992,buy,yes
19,1,100,10119,9,11019,sell,yes
20,1,95,10219,8,10979,sell,yes
21,2,93,10314,7,10965,no trade,yes
22,2,99,10314,7,11007,sell,yes
23,2,97,10413,6,10995,no trade,yes
24,2,95,10413,6,10983,no trade,yes
25,2,101,10413,6,11019,sell,no
26,2,96,10514,5,10994,buy,yes
27,2,102,10418,6,11030,sell,no
28,2,97,10520,5,11005,buy,no
29,2,97,10423,6,11005,no trade,yes
30,2,97,10423,6,11005,sell,no
31,2,93,10520,5,10985,no trade,yes
32,2,99,10520,5,11015,sell,no
33,2,95,10619,4,10999,buy,no
34,2,101,10524,5,11029,sell,no
35,2,96,10625,4,11009,no trade,no
36,2,96,10625,4,11009,no trade,yes
37,2,96,10625,4,11009,sell,yes
38,2,96,10721,3,11009,buy,yes
39,2,102,10625,4,11033,sell,yes
40,2,97,10727,3,11018,no trade,yes
41,2,95,10727,3,11012,buy,yes
42,2,105,10632,4,11052,sell,no
43,2,100,10737,3,11037,sell,no
44,2,95,10837,2,11027,buy,no
45,2,105,10742,3,11057,sell,no
46,2,100,10847,2,11047,sell,no
47,2,95,10947,1,11042,buy,yes
48,2,105,10852,2,11062,sell,no
49,2,100,10957,1,11057,buy,no
50,2,106,10857,2,11069,sell,no
51,2,101,10963,1,11064,no trade,no
52,2,101,10963,1,11064,sell,yes
53,2,98,11064,0,11064,buy,yes
54,2,108,10966,1,11074,sell,no
55,2,103,11074,0,11074,no trade,yes
56,2,103,11074,0,11074,no trade,yes
57,2,103,11074,0,11074,no trade,yes
58,2,103,11074,0,11074,no trade,yes
59,2,103,11074,0,11074,no trade,yes
60,2,103,11074,0,11074,no trade,yes
61,3,110,11074,0,11074,no trade,yes
62,3,104,11074,0,11074,no trade,yes
63,3,108,11074,0,11074,no trade,yes
64,3,102,11074,0,11074,buy,yes
65,3,108,10972,1,11080,sell,yes
66,3,98,11080,0,11080,buy,yes
67,3,103,10982,1,11085,no trade,yes
68,3,97,10982,1,11079,buy,yes
69,3,102,10885,2,11089,sell,no
70,3,92,10987,1,11079,no trade,yes
71,3,95,10987,1,11082,no trade,yes
72,3,95,10987,1,11082,buy,no
73,3,95,10892,2,11082,no trade,yes
74,3,98,10892,2,11088,sell,yes
75,3,89,10990,1,11079,buy,yes
76,3,94,10901,2,11089,no trade,yes
77,3,97,10901,2,11095,no trade,yes
78,3,92,10901,2,11085,no trade,yes
79,3,92,10901,2,11085,no trade,yes
80,3,87,10901,2,11075,no trade,yes
81,3,87,10901,2,11075,no trade,yes
82,3,90,10901,2,11081,no trade,yes
83,3,85,10901,2,11071,no trade,yes
84,3,88,10901,2,11077,sell,yes
85,3,80,10989,1,11069,no trade,yes
86,3,83,10989,1,11072,sell,yes
87,3,75,11072,0,11072,buy,no
88,3,79,10997,1,11076,sell,yes
89,3,72,11076,0,11076,buy,yes
90,3,76,11004,1,11080,sell,yes
91,3,69,11080,0,11080,buy,yes
92,3,73,11011,1,11084,sell,no
93,3,66,11084,0,11084,buy,yes
94,3,68,11018,1,11086,sell,yes
95,3,64,11086,0,11086,buy,yes
96,3,66,11022,1,11088,sell,yes
97,3,63,11088,0,11088,buy,yes
98,3,67,11025,1,11092,sell,yes
99,3,61,11092,0,11092,buy,yes
100,3,65,11031,1,11096,sell,yes
101,3,59,11096,0,11096,,
