Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,no trade,yes
3,1,98,10100,9,10982,sell,yes
4,1,94,10198,8,10950,buy,yes
5,1,97,10104,9,10977,buy,yes
6,1,97,10007,10,10977,buy,yes
7,1,97,9910,11,10977,sell,no
8,1,93,10007,10,10937,sell,yes
9,1,91,10100,9,10919,sell,yes
10,1,89,10191,8,10903,buy,yes
11,1,89,10102,9,10903,no trade,yes
12,1,87,10102,9,10885,buy,yes
13,1,90,10015,10,10915,sell,yes
14,1,86,10105,9,10879,no trade,yes
15,1,86,10105,9,10879,sell,yes
16,1,82,10191,8,10847,no trade,yes
17,1,82,10191,8,10847,no trade,yes
18,1,80,10191,8,10831,buy,yes
19,1,83,10111,9,10858,sell,yes
20,1,79,10194,8,10826,no trade,yes
21,2,82,10194,8,10850,buy,yes
22,2,82,10112,9,10850,no trade,yes
23,2,87,10112,9,10895,sell,yes
24,2,83,10199,8,10863,no trade,yes
25,2,88,10199,8,10903,sell,yes
26,2,84,10287,7,10875,buy,yes
27,2,93,10203,8,10947,sell,yes
28,2,89,10296,7,10919,no trade,yes
29,2,89,10296,7,10919,no trade,yes
30,2,95,10296,7,10961,sell,no
31,2,91,10391,6,10937,buy,yes
32,2,101,10300,7,11007,sell,yes
33,2,96,10401,6,10977,sell,yes
34,2,96,10497,5,10977,sell,yes
35,2,94,10593,4,10969,sell,yes
36,2,92,10687,3,10963,no trade,yes
37,2,92,10687,3,10963,buy,yes
38,2,98,10595,4,10987,sell,yes
39,2,94,10693,3,10975,no trade,yes
40,2,100,10693,3,10993,sell,yes
41,2,95,10793,2,10983,buy,yes
42,2,105,10698,3,11013,sell,yes
43,2,100,10803,2,11003,no trade,yes
44,2,100,10803,2,11003,no trade,yes
45,2,100,10803,2,11003,no trade,yes
46,2,100,10803,2,11003,sell,yes
47,2,100,10903,1,11003,sell,yes
48,2,97,11003,0,11003,buy,yes
49,2,103,10906,1,11009,no trade,yes
50,2,100,10906,1,11006,buy,yes
51,2,106,10806,2,11018,sell,yes
52,2,103,10912,1,11015,sell,yes
53,2,100,11015,0,11015,buy,yes
54,2,111,10915,1,11026,sell,yes
55,2,106,11026,0,11026,buy,yes
56,2,117,10920,1,11037,sell,yes
57,2,112,11037,0,11037,buy,yes
58,2,124,10925,1,11049,sell,yes
59,2,118,11049,0,11049,buy,yes
60,2,130,10931,1,11061,sell,yes
61,3,124,11061,0,11061,buy,yes
62,3,128,10937,1,11065,buy,yes
63,3,132,10809,2,11073,buy,yes
64,3,136,10677,3,11085,sell,yes
65,3,136,10813,2,11085,sell,yes
66,3,128,10949,1,11077,buy,yes
67,3,135,10821,2,11091,sell,yes
68,3,122,10956,1,11078,buy,yes
69,3,126,10834,2,11086,no trade,yes
70,3,126,10834,2,11086,sell,yes
71,3,119,10960,1,11079,buy,yes
72,3,123,10841,2,11087,sell,yes
73,3,116,10964,1,11080,buy,yes
74,3,120,10848,2,11088,buy,yes
75,3,124,10728,3,11100,sell,yes
76,3,112,10852,2,11076,buy,yes
77,3,118,10740,3,11094,sell,yes
78,3,107,10858,2,11072,buy,yes
79,3,113,10751,3,11090,sell,yes
80,3,102,10864,2,11068,buy,yes
81,3,108,10762,3,11086,sell,yes
82,3,98,10870,2,11066,buy,yes
83,3,103,10772,3,11081,sell,yes
84,3,93,10875,2,11061,buy,yes
85,3,98,10782,3,11076,sell,yes
86,3,93,10880,2,11066,no trade,yes
87,3,93,10880,2,11066,sell,yes
88,3,88,10973,1,11061,sell,yes
89,3,83,11061,0,11061,buy,yes
90,3,86,10978,1,11064,sell,yes
91,3,81,11064,0,11064,buy,yes
92,3,84,10983,1,11067,sell,yes
93,3,79,11067,0,11067,no trade,yes
94,3,82,11067,0,11067,no trade,yes
95,3,78,11067,0,11067,buy,yes
96,3,82,10989,1,11071,sell,yes
97,3,74,11071,0,11071,buy,yes
98,3,77,10997,1,11074,sell,yes
99,3,73,11074,0,11074,buy,yes
100,3,76,11001,1,11077,sell,yes
101,3,69,11077,0,11077,,
