Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,yes
2,1,97,10000,10,10970,buy,no
3,1,97,9903,11,10970,no trade,yes
4,1,95,9903,11,10948,buy,yes
5,1,95,9808,12,10948,no trade,yes
6,1,93,9808,12,10924,buy,no
7,1,93,9715,13,10924,no trade,no
8,1,91,9715,13,10898,no trade,no
9,1,94,9715,13,10937,no trade,no
10,1,97,9715,13,10976,no trade,yes
11,1,95,9715,13,10950,buy,yes
12,1,95,9620,14,10950,no trade,yes
13,1,98,9620,14,10992,sell,no
14,1,94,9718,13,10940,no trade,yes
15,1,94,9718,13,10940,buy,yes
16,1,97,9624,14,10982,sell,yes
17,1,95,9721,13,10956,no trade,no
18,1,98,9721,13,10995,sell,no
19,1,96,9819,12,10971,sell,yes
20,1,94,9915,11,10949,no trade,yes
21,2,97,9915,11,10982,sell,yes
22,2,93,10012,10,10942,no trade,yes
23,2,91,10012,10,10922,buy,yes
24,2,101,9921,11,11032,sell,yes
25,2,101,10022,10,11032,sell,yes
26,2,96,10123,9,10987,no trade,yes
27,2,94,10123,9,10969,buy,yes
28,2,104,10029,10,11069,sell,yes
29,2,99,10133,9,11024,sell,yes
30,2,99,10232,8,11024,sell,yes
31,2,95,10331,7,10996,buy,yes
32,2,105,10236,8,11076,sell,yes
33,2,100,10341,7,11041,sell,yes
34,2,97,10441,6,11023,buy,yes
35,2,103,10344,7,11065,sell,yes
36,2,98,10447,6,11035,no trade,yes
37,2,98,10447,6,11035,no trade,yes
38,2,98,10447,6,11035,buy,yes
39,2,104,10349,7,11077,sell,no
40,2,99,10453,6,11047,buy,yes
41,2,109,10354,7,11117,sell,yes
42,2,104,10463,6,11087,sell,yes
43,2,101,10567,5,11072,no trade,yes
44,2,101,10567,5,11072,no trade,yes
45,2,101,10567,5,11072,sell,yes
46,2,101,10668,4,11072,no trade,yes
47,2,108,10668,4,11100,sell,yes
48,2,103,10776,3,11085,buy,yes
49,2,110,10673,4,11113,sell,yes
50,2,105,10783,3,11098,sell,yes
51,2,105,10888,2,11098,buy,yes
52,2,116,10783,3,11131,sell,yes
53,2,111,10899,2,11121,sell,yes
54,2,108,11010,1,11118,buy,yes
55,2,115,10902,2,11132,sell,yes
56,2,110,11017,1,11127,buy,yes
57,2,117,10907,2,11141,sell,yes
58,2,112,11024,1,11136,buy,yes
59,2,124,10912,2,11160,sell,yes
60,2,121,11036,1,11157,buy,yes
61,3,134,10915,2,11183,sell,yes
62,3,126,11049,1,11175,buy,yes
63,3,130,10923,2,11183,buy,yes
64,3,130,10793,3,11183,buy,yes
65,3,134,10663,4,11199,sell,yes
66,3,134,10797,3,11199,no trade,yes
67,3,139,10797,3,11214,sell,yes
68,3,126,10936,2,11188,buy,yes
69,3,133,10810,3,11209,no trade,yes
70,3,137,10810,3,11221,no trade,yes
71,3,129,10810,3,11197,buy,yes
72,3,136,10681,4,11225,sell,yes
73,3,123,10817,3,11186,no trade,yes
74,3,127,10817,3,11198,sell,yes
75,3,127,10944,2,11198,buy,yes
76,3,134,10817,3,11219,sell,yes
77,3,121,10951,2,11193,no trade,yes
78,3,114,10951,2,11179,no trade,yes
79,3,118,10951,2,11187,buy,yes
80,3,118,10833,3,11187,no trade,yes
81,3,118,10833,3,11187,no trade,yes
82,3,118,10833,3,11187,no trade,yes
83,3,111,10833,3,11166,sell,yes
84,3,105,10944,2,11154,buy,yes
85,3,111,10839,3,11172,sell,yes
86,3,105,10950,2,11160,buy,yes
87,3,111,10845,3,11178,sell,yes
88,3,105,10956,2,11166,buy,yes
89,3,111,10851,3,11184,buy,yes
90,3,111,10740,4,11184,no trade,yes
91,3,105,10740,4,11160,buy,yes
92,3,105,10635,5,11160,buy,yes
93,3,105,10530,6,11160,sell,yes
94,3,99,10635,5,11130,buy,yes
95,3,104,10536,6,11160,sell,yes
96,3,104,10640,5,11160,sell,yes
97,3,94,10744,4,11120,buy,yes
98,3,99,10650,5,11145,sell,yes
99,3,94,10749,4,11125,buy,yes
100,3,97,10655,5,11140,buy,yes
101,3,97,10558,6,11140,,
