Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,97,10100,9,10973,sell,no
3,1,97,10197,8,10973,sell,no
4,1,95,10294,7,10959,sell,yes
5,1,95,10389,6,10959,sell,yes
6,1,93,10484,5,10949,sell,yes
7,1,93,10577,4,10949,sell,yes
8,1,91,10670,3,10943,buy,yes
9,1,94,10579,4,10955,buy,yes
10,1,97,10485,5,10970,sell,no
11,1,95,10582,4,10962,sell,no
12,1,95,10677,3,10962,buy,no
13,1,98,10582,4,10974,sell,no
14,1,94,10680,3,10962,no trade,yes
15,1,94,10680,3,10962,no trade,yes
16,1,97,10680,3,10971,no trade,no
17,1,95,10680,3,10965,buy,no
18,1,98,10585,4,10977,no trade,yes
19,1,96,10585,4,10969,no trade,yes
20,1,94,10585,4,10961,buy,yes
21,2,97,10491,5,10976,sell,yes
22,2,93,10588,4,10960,sell,yes
23,2,91,10681,3,10954,buy,yes
24,2,101,10590,4,10994,buy,no
25,2,101,10489,5,10994,sell,yes
26,2,96,10590,4,10974,sell,yes
27,2,94,10686,3,10968,buy,yes
28,2,104,10592,4,11008,sell,yes
29,2,99,10696,3,10993,buy,yes
30,2,99,10597,4,10993,sell,yes
31,2,95,10696,3,10981,buy,yes
32,2,105,10601,4,11021,sell,no
33,2,100,10706,3,11006,no trade,no
34,2,97,10706,3,10997,no trade,no
35,2,103,10706,3,11015,sell,no
36,2,98,10809,2,11005,no trade,no
37,2,98,10809,2,11005,no trade,yes
38,2,98,10809,2,11005,no trade,yes
39,2,104,10809,2,11017,sell,no
40,2,99,10913,1,11012,buy,no
41,2,109,10814,2,11032,sell,no
42,2,104,10923,1,11027,no trade,no
43,2,101,10923,1,11024,no trade,yes
44,2,101,10923,1,11024,no trade,yes
45,2,101,10923,1,11024,buy,no
46,2,101,10822,2,11024,buy,yes
47,2,108,10721,3,11045,sell,yes
48,2,103,10829,2,11035,no trade,yes
49,2,110,10829,2,11049,sell,yes
50,2,105,10939,1,11044,buy,yes
51,2,105,10834,2,11044,buy,yes
52,2,116,10729,3,11077,sell,yes
53,2,111,10845,2,11067,no trade,no
54,2,108,10845,2,11061,no trade,no
55,2,115,10845,2,11075,sell,no
56,2,110,10960,1,11070,no trade,no
57,2,117,10960,1,11077,sell,no
58,2,112,11077,0,11077,buy,yes
59,2,124,10965,1,11089,no trade,no
60,2,121,10965,1,11086,buy,no
61,3,134,10844,2,11112,no trade,no
62,3,126,10844,2,11096,no trade,yes
63,3,130,10844,2,11104,sell,no
64,3,130,10974,1,11104,no trade,no
65,3,134,10974,1,11108,buy,no
66,3,134,10840,2,11108,buy,yes
67,3,139,10706,3,11123,sell,yes
68,3,126,10845,2,11097,buy,yes
69,3,133,10719,3,11118,buy,no
70,3,137,10586,4,11134,sell,yes
71,3,129,10723,3,11110,buy,yes
72,3,136,10594,4,11138,sell,yes
73,3,123,10730,3,11099,buy,yes
74,3,127,10607,4,11115,buy,no
75,3,127,10480,5,11115,buy,yes
76,3,134,10353,6,11157,sell,no
77,3,121,10487,5,11092,sell,yes
78,3,114,10608,4,11064,buy,yes
79,3,118,10494,5,11084,sell,no
80,3,118,10612,4,11084,no trade,yes
81,3,118,10612,4,11084,no trade,yes
82,3,118,10612,4,11084,sell,yes
83,3,111,10730,3,11063,no trade,yes
84,3,105,10730,3,11045,buy,yes
85,3,111,10625,4,11069,no trade,yes
86,3,105,10625,4,11045,buy,yes
87,3,111,10520,5,11075,no trade,yes
88,3,105,10520,5,11045,buy,no
89,3,111,10415,6,11081,sell,yes
90,3,111,10526,5,11081,sell,yes
91,3,105,10637,4,11057,sell,no
92,3,105,10742,3,11057,sell,yes
93,3,105,10847,2,11057,no trade,yes
94,3,99,10847,2,11045,buy,yes
95,3,104,10748,3,11060,buy,yes
96,3,104,10644,4,11060,sell,yes
97,3,94,10748,3,11030,buy,yes
98,3,99,10654,4,11050,no trade,yes
99,3,94,10654,4,11030,no trade,yes
100,3,97,10654,4,11042,sell,yes
101,3,97,10751,3,11042,,
