Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,buy,yes
3,1,103,9797,12,11033,sell,yes
4,1,103,9900,11,11033,no trade,no
5,1,103,9900,11,11033,sell,yes
6,1,103,10003,10,11033,buy,yes
7,1,103,9900,11,11033,sell,yes
8,1,103,10003,10,11033,buy,yes
9,1,103,9900,11,11033,no trade,yes
10,1,103,9900,11,11033,buy,yes
11,1,107,9797,12,11081,sell,yes
12,1,102,9904,11,11026,buy,no
13,1,108,9802,12,11098,buy,no
14,1,108,9694,13,11098,sell,yes
15,1,105,9802,12,11062,buy,yes
16,1,111,9697,13,11140,sell,yes
17,1,111,9808,12,11140,buy,yes
18,1,117,9697,13,11218,sell,yes
19,1,112,9814,12,11158,buy,no
20,1,118,9702,13,11236,sell,no
21,2,113,9820,12,11176,buy,no
22,2,113,9707,13,11176,buy,yes
23,2,125,9594,14,11344,sell,yes
24,2,119,9719,13,11266,buy,no
25,2,131,9600,14,11434,sell,yes
26,2,125,9731,13,11356,no trade,yes
27,2,125,9731,13,11356,no trade,yes
28,2,133,9731,13,11460,sell,no
29,2,127,9864,12,11388,no trade,no
30,2,135,9864,12,11484,sell,no
31,2,135,9999,11,11484,no trade,no
32,2,144,9999,11,11583,sell,no
33,2,137,10143,10,11513,buy,no
34,2,151,10006,11,11667,sell,no
35,2,144,10157,10,11597,no trade,no
36,2,153,10157,10,11687,sell,no
37,2,146,10310,9,11624,no trade,no
38,2,155,10310,9,11705,sell,no
39,2,148,10465,8,11649,sell,no
40,2,144,10613,7,11621,sell,no
41,2,144,10757,6,11621,buy,no
42,2,144,10613,7,11621,no trade,no
43,2,144,10613,7,11621,no trade,no
44,2,153,10613,7,11684,sell,no
45,2,146,10766,6,11642,buy,no
46,2,161,10620,7,11747,sell,no
47,2,153,10781,6,11699,no trade,no
48,2,153,10781,6,11699,no trade,no
49,2,163,10781,6,11759,sell,no
50,2,155,10944,5,11719,buy,no
51,2,165,10789,6,11779,sell,no
52,2,157,10954,5,11739,buy,no
53,2,173,10797,6,11835,sell,yes
54,2,165,10970,5,11795,buy,no
55,2,175,10805,6,11855,sell,no
56,2,167,10980,5,11815,sell,no
57,2,167,11147,4,11815,buy,no
58,2,178,10980,5,11870,sell,no
59,2,170,11158,4,11838,buy,no
60,2,188,10988,5,11928,sell,no
61,3,179,11176,4,11892,no trade,no
62,3,185,11176,4,11916,sell,no
63,3,167,11361,3,11862,buy,no
64,3,176,11194,4,11898,sell,yes
65,3,159,11370,3,11847,buy,no
66,3,167,11211,4,11879,sell,no
67,3,157,11378,3,11849,buy,no
68,3,165,11221,4,11881,sell,no
69,3,149,11386,3,11833,no trade,no
70,3,154,11386,3,11848,sell,no
71,3,139,11540,2,11818,buy,no
72,3,144,11401,3,11833,no trade,no
73,3,136,11401,3,11809,buy,no
74,3,141,11265,4,11829,no trade,no
75,3,133,11265,4,11797,sell,no
76,3,126,11398,3,11776,buy,no
77,3,133,11272,4,11804,no trade,no
78,3,126,11272,4,11776,no trade,no
79,3,126,11272,4,11776,no trade,no
80,3,119,11272,4,11748,buy,no
81,3,125,11153,5,11778,no trade,no
82,3,118,11153,5,11743,buy,no
83,3,124,11035,6,11779,sell,no
84,3,112,11159,5,11719,buy,no
85,3,118,11047,6,11755,sell,no
86,3,107,11165,5,11700,no trade,no
87,3,111,11165,5,11720,no trade,no
88,3,111,11165,5,11720,sell,no
89,3,100,11276,4,11676,buy,no
90,3,105,11176,5,11701,sell,no
91,3,95,11281,4,11661,buy,no
92,3,100,11186,5,11686,sell,no
93,3,90,11286,4,11646,buy,no
94,3,95,11196,5,11671,no trade,no
95,3,90,11196,5,11646,no trade,no
96,3,90,11196,5,11646,no trade,no
97,3,93,11196,5,11661,sell,no
98,3,88,11289,4,11641,buy,no
99,3,93,11201,5,11666,no trade,no
100,3,88,11201,5,11641,no trade,no
101,3,88,11201,5,11641,,
