Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,sell,no
3,1,100,10200,8,11000,sell,yes
4,1,100,10300,7,11000,sell,yes
5,1,100,10400,6,11000,sell,no
6,1,100,10500,5,11000,sell,no
7,1,100,10600,4,11000,sell,no
8,1,100,10700,3,11000,sell,no
9,1,100,10800,2,11000,buy,yes
10,1,105,10700,3,11015,sell,yes
11,1,105,10805,2,11015,buy,yes
12,1,111,10700,3,11033,sell,yes
13,1,106,10811,2,11023,buy,yes
14,1,106,10705,3,11023,sell,yes
15,1,106,10811,2,11023,buy,yes
16,1,106,10705,3,11023,no trade,yes
17,1,110,10705,3,11035,sell,no
18,1,105,10815,2,11025,buy,no
19,1,105,10710,3,11025,buy,no
20,1,105,10605,4,11025,sell,no
21,2,100,10710,3,11010,no trade,no
22,2,97,10710,3,11001,no trade,no
23,2,95,10710,3,10995,no trade,no
24,2,93,10710,3,10989,no trade,yes
25,2,91,10710,3,10983,no trade,no
26,2,89,10710,3,10977,no trade,yes
27,2,87,10710,3,10971,no trade,no
28,2,85,10710,3,10965,no trade,yes
29,2,83,10710,3,10959,no trade,no
30,2,81,10710,3,10953,no trade,yes
31,2,79,10710,3,10947,no trade,no
32,2,77,10710,3,10941,no trade,yes
33,2,75,10710,3,10935,no trade,no
34,2,73,10710,3,10929,sell,no
35,2,70,10783,2,10923,sell,no
36,2,67,10853,1,10920,no trade,no
37,2,65,10853,1,10918,no trade,no
38,2,65,10853,1,10918,no trade,no
39,2,65,10853,1,10918,no trade,yes
40,2,65,10853,1,10918,no trade,no
41,2,65,10853,1,10918,no trade,yes
42,2,65,10853,1,10918,no trade,yes
43,2,65,10853,1,10918,no trade,yes
44,2,65,10853,1,10918,no trade,no
45,2,65,10853,1,10918,no trade,no
46,2,65,10853,1,10918,no trade,no
47,2,65,10853,1,10918,buy,no
48,2,69,10788,2,10926,sell,yes
49,2,67,10857,1,10924,buy,yes
50,2,72,10790,2,10934,sell,no
51,2,70,10862,1,10932,buy,no
52,2,75,10792,2,10942,sell,no
53,2,73,10867,1,10940,sell,no
54,2,73,10940,0,10940,buy,yes
55,2,78,10867,1,10945,sell,yes
56,2,76,10945,0,10945,buy,yes
57,2,81,10869,1,10950,sell,yes
58,2,79,10950,0,10950,buy,yes
59,2,84,10871,1,10955,sell,no
60,2,82,10955,0,10955,buy,yes
61,3,87,10873,1,10960,sell,yes
62,3,82,10960,0,10960,buy,yes
63,3,85,10878,1,10963,sell,yes
64,3,80,10963,0,10963,buy,yes
65,3,83,10883,1,10966,sell,yes
66,3,79,10966,0,10966,buy,yes
67,3,83,10887,1,10970,sell,yes
68,3,79,10970,0,10970,buy,yes
69,3,82,10891,1,10973,sell,yes
70,3,78,10973,0,10973,buy,yes
71,3,81,10895,1,10976,sell,yes
72,3,77,10976,0,10976,buy,no
73,3,80,10899,1,10979,sell,yes
74,3,76,10979,0,10979,buy,yes
75,3,79,10903,1,10982,sell,yes
76,3,75,10982,0,10982,buy,yes
77,3,78,10907,1,10985,sell,yes
78,3,74,10985,0,10985,buy,yes
79,3,77,10911,1,10988,sell,yes
80,3,73,10988,0,10988,buy,yes
81,3,76,10915,1,10991,sell,no
82,3,72,10991,0,10991,buy,yes
83,3,75,10919,1,10994,sell,yes
84,3,71,10994,0,10994,buy,no
85,3,74,10923,1,10997,sell,no
86,3,70,10997,0,10997,buy,yes
87,3,73,10927,1,11000,sell,no
88,3,66,11000,0,11000,buy,yes
89,3,70,10934,1,11004,sell,yes
90,3,66,11004,0,11004,buy,yes
91,3,68,10938,1,11006,sell,yes
92,3,64,11006,0,11006,buy,yes
93,3,66,10942,1,11008,sell,yes
94,3,63,11008,0,11008,buy,yes
95,3,65,10945,1,11010,sell,yes
96,3,59,11010,0,11010,buy,yes
97,3,61,10951,1,11012,sell,yes
98,3,58,11012,0,11012,buy,yes
99,3,60,10954,1,11014,sell,no
100,3,57,11014,0,11014,buy,no
101,3,59,10957,1,11016,,
