Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,sell,yes
3,1,100,10200,8,11000,sell,yes
4,1,95,10300,7,10965,sell,yes
5,1,91,10395,6,10941,buy,yes
6,1,91,10304,7,10941,buy,yes
7,1,91,10213,8,10941,sell,yes
8,1,87,10304,7,10913,sell,yes
9,1,83,10391,6,10889,sell,yes
10,1,79,10474,5,10869,sell,yes
11,1,76,10553,4,10857,sell,yes
12,1,73,10629,3,10848,sell,no
13,1,70,10702,2,10842,sell,yes
14,1,67,10772,1,10839,sell,yes
15,1,67,10839,0,10839,no trade,no
16,1,70,10839,0,10839,buy,yes
17,1,74,10769,1,10843,buy,yes
18,1,74,10695,2,10843,sell,yes
19,1,71,10769,1,10840,sell,yes
20,1,68,10840,0,10840,no trade,yes
21,2,71,10840,0,10840,buy,yes
22,2,71,10769,1,10840,sell,yes
23,2,68,10840,0,10840,buy,yes
24,2,75,10772,1,10847,buy,yes
25,2,75,10697,2,10847,sell,yes
26,2,75,10772,1,10847,sell,yes
27,2,72,10847,0,10847,buy,yes
28,2,80,10775,1,10855,sell,yes
29,2,76,10855,0,10855,buy,yes
30,2,84,10779,1,10863,sell,yes
31,2,80,10863,0,10863,buy,yes
32,2,88,10783,1,10871,sell,yes
33,2,88,10871,0,10871,buy,yes
34,2,97,10783,1,10880,buy,yes
35,2,97,10686,2,10880,sell,yes
36,2,93,10783,1,10876,sell,yes
37,2,89,10876,0,10876,buy,yes
38,2,98,10787,1,10885,buy,yes
39,2,108,10689,2,10905,buy,yes
40,2,119,10581,3,10938,buy,yes
41,2,119,10462,4,10938,sell,yes
42,2,114,10581,3,10923,sell,yes
43,2,109,10695,2,10913,buy,yes
44,2,116,10586,3,10934,buy,yes
45,2,123,10470,4,10962,buy,yes
46,2,131,10347,5,11002,buy,yes
47,2,139,10216,6,11050,sell,yes
48,2,135,10355,5,11030,sell,yes
49,2,131,10490,4,11014,sell,yes
50,2,128,10621,3,11005,sell,yes
51,2,125,10749,2,10999,sell,yes
52,2,122,10874,1,10996,sell,yes
53,2,119,10996,0,10996,no trade,yes
54,2,119,10996,0,10996,no trade,yes
55,2,119,10996,0,10996,no trade,yes
56,2,127,10996,0,10996,buy,yes
57,2,140,10869,1,11009,buy,yes
58,2,140,10729,2,11009,no trade,yes
59,2,136,10729,2,11001,buy,yes
60,2,145,10593,3,11028,sell,yes
61,3,141,10738,2,11020,sell,yes
62,3,133,10879,1,11012,sell,yes
63,3,133,11012,0,11012,buy,yes
64,3,140,10879,1,11019,buy,yes
65,3,147,10739,2,11033,buy,yes
66,3,155,10592,3,11057,buy,yes
67,3,155,10437,4,11057,no trade,yes
68,3,146,10437,4,11021,sell,yes
69,3,132,10583,3,10979,sell,yes
70,3,119,10715,2,10953,sell,yes
71,3,112,10834,1,10946,sell,yes
72,3,106,10946,0,10946,buy,yes
73,3,110,10840,1,10950,buy,yes
74,3,116,10730,2,10962,buy,yes
75,3,122,10614,3,10980,buy,yes
76,3,122,10492,4,10980,buy,yes
77,3,122,10370,5,10980,sell,yes
78,3,115,10492,4,10952,sell,yes
79,3,109,10607,3,10934,sell,yes
80,3,103,10716,2,10922,sell,yes
81,3,97,10819,1,10916,buy,yes
82,3,100,10722,2,10922,buy,yes
83,3,103,10622,3,10931,buy,yes
84,3,107,10519,4,10947,buy,yes
85,3,111,10412,5,10967,buy,yes
86,3,115,10301,6,10991,buy,yes
87,3,119,10186,7,11019,buy,yes
88,3,123,10067,8,11051,buy,yes
89,3,127,9944,9,11087,buy,yes
90,3,131,9817,10,11127,buy,yes
91,3,135,9686,11,11171,buy,yes
92,3,140,9551,12,11231,buy,no
93,3,145,9411,13,11296,buy,yes
94,3,150,9266,14,11366,sell,yes
95,3,141,9416,13,11249,sell,no
96,3,141,9557,12,11249,sell,yes
97,3,127,9698,11,11095,sell,yes
98,3,127,9825,10,11095,buy,yes
99,3,127,9698,11,11095,sell,yes
100,3,120,9825,10,11025,buy,yes
101,3,126,9705,11,11091,,
