Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,no
3,1,105,9795,12,11055,buy,yes
4,1,111,9690,13,11133,buy,yes
5,1,111,9579,14,11133,buy,yes
6,1,111,9468,15,11133,buy,yes
7,1,111,9357,16,11133,no trade,yes
8,1,108,9357,16,11085,buy,yes
9,1,114,9249,17,11187,buy,yes
10,1,114,9135,18,11187,buy,yes
11,1,114,9021,19,11187,buy,yes
12,1,120,8907,20,11307,no trade,yes
13,1,117,8907,20,11247,no trade,yes
14,1,121,8907,20,11327,sell,yes
15,1,115,9028,19,11213,buy,yes
16,1,121,8913,20,11333,sell,yes
17,1,115,9034,19,11219,buy,yes
18,1,121,8919,20,11339,sell,no
19,1,115,9040,19,11225,sell,yes
20,1,112,9155,18,11171,sell,yes
21,2,112,9267,17,11171,sell,yes
22,2,107,9379,16,11091,sell,yes
23,2,102,9486,15,11016,sell,yes
24,2,97,9588,14,10946,buy,yes
25,2,97,9491,15,10946,sell,yes
26,2,93,9588,14,10890,sell,yes
27,2,93,9681,13,10890,sell,yes
28,2,93,9774,12,10890,no trade,yes
29,2,91,9774,12,10866,sell,yes
30,2,91,9865,11,10866,sell,yes
31,2,87,9956,10,10826,no trade,yes
32,2,85,9956,10,10806,no trade,yes
33,2,83,9956,10,10786,sell,yes
34,2,83,10039,9,10786,no trade,yes
35,2,83,10039,9,10786,sell,yes
36,2,79,10122,8,10754,no trade,yes
37,2,84,10122,8,10794,sell,yes
38,2,80,10206,7,10766,no trade,yes
39,2,80,10206,7,10766,sell,yes
40,2,80,10286,6,10766,sell,yes
41,2,78,10366,5,10756,buy,no
42,2,86,10288,6,10804,buy,yes
43,2,86,10202,7,10804,no trade,yes
44,2,84,10202,7,10790,sell,yes
45,2,84,10286,6,10790,sell,yes
46,2,84,10370,5,10790,sell,yes
47,2,80,10454,4,10774,buy,yes
48,2,88,10374,5,10814,sell,yes
49,2,84,10462,4,10798,no trade,yes
50,2,82,10462,4,10790,buy,yes
51,2,91,10380,5,10835,sell,yes
52,2,87,10471,4,10819,sell,yes
53,2,83,10558,3,10807,buy,yes
54,2,92,10475,4,10843,sell,yes
55,2,88,10567,3,10831,sell,yes
56,2,88,10655,2,10831,sell,yes
57,2,88,10743,1,10831,buy,yes
58,2,94,10655,2,10843,sell,yes
59,2,90,10749,1,10839,no trade,yes
60,2,88,10749,1,10837,no trade,yes
61,3,94,10749,1,10843,sell,yes
62,3,85,10843,0,10843,buy,yes
63,3,90,10758,1,10848,buy,yes
64,3,90,10668,2,10848,buy,yes
65,3,95,10578,3,10863,sell,yes
66,3,86,10673,2,10845,buy,yes
67,3,91,10587,3,10860,no trade,yes
68,3,94,10587,3,10869,sell,yes
69,3,85,10681,2,10851,no trade,yes
70,3,88,10681,2,10857,buy,yes
71,3,93,10593,3,10872,no trade,yes
72,3,88,10593,3,10857,buy,yes
73,3,93,10505,4,10877,no trade,yes
74,3,88,10505,4,10857,buy,no
75,3,93,10417,5,10882,sell,yes
76,3,84,10510,4,10846,sell,yes
77,3,84,10594,3,10846,sell,yes
78,3,84,10678,2,10846,buy,yes
79,3,84,10594,3,10846,sell,yes
80,3,84,10678,2,10846,no trade,yes
81,3,79,10678,2,10836,buy,yes
82,3,83,10599,3,10848,sell,yes
83,3,75,10682,2,10832,buy,yes
84,3,79,10607,3,10844,sell,yes
85,3,72,10686,2,10830,sell,yes
86,3,65,10758,1,10823,sell,no
87,3,65,10823,0,10823,buy,yes
88,3,65,10758,1,10823,sell,yes
89,3,59,10823,0,10823,buy,yes
90,3,62,10764,1,10826,sell,yes
91,3,56,10826,0,10826,no trade,yes
92,3,58,10826,0,10826,no trade,yes
93,3,55,10826,0,10826,buy,yes
94,3,58,10771,1,10829,sell,yes
95,3,53,10829,0,10829,buy,yes
96,3,56,10776,1,10832,sell,yes
97,3,51,10832,0,10832,buy,yes
98,3,54,10781,1,10835,sell,yes
99,3,49,10835,0,10835,buy,yes
100,3,49,10786,1,10835,sell,yes
101,3,49,10835,0,10835,,
