Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,no trade,yes
3,1,103,9900,11,11033,buy,yes
4,1,107,9797,12,11081,sell,no
5,1,104,9904,11,11048,buy,yes
6,1,108,9800,12,11096,no trade,yes
7,1,108,9800,12,11096,buy,yes
8,1,112,9692,13,11148,sell,no
9,1,112,9804,12,11148,sell,no
10,1,107,9916,11,11093,no trade,no
11,1,111,9916,11,11137,no trade,no
12,1,115,9916,11,11181,sell,no
13,1,115,10031,10,11181,no trade,no
14,1,112,10031,10,11151,buy,yes
15,1,118,9919,11,11217,no trade,no
16,1,118,9919,11,11217,sell,no
17,1,115,10037,10,11187,buy,no
18,1,121,9922,11,11253,sell,no
19,1,115,10043,10,11193,no trade,no
20,1,115,10043,10,11193,no trade,yes
21,2,115,10043,10,11193,buy,yes
22,2,122,9928,11,11270,sell,no
23,2,122,10050,10,11270,sell,no
24,2,116,10172,9,11216,buy,no
25,2,128,10056,10,11336,sell,no
26,2,128,10184,9,11336,sell,yes
27,2,128,10312,8,11336,no trade,no
28,2,136,10312,8,11400,sell,yes
29,2,136,10448,7,11400,no trade,no
30,2,145,10448,7,11463,buy,no
31,2,160,10303,8,11583,buy,yes
32,2,176,10143,9,11727,buy,yes
33,2,194,9967,10,11907,buy,yes
34,2,214,9773,11,12127,sell,yes
35,2,208,9987,10,12067,buy,no
36,2,229,9779,11,12298,sell,yes
37,2,229,10008,10,12298,buy,no
38,2,252,9779,11,12551,no trade,no
39,2,268,9779,11,12727,sell,no
40,2,268,10047,10,12727,buy,yes
41,2,295,9779,11,13024,no trade,yes
42,2,313,9779,11,13222,sell,yes
43,2,313,10092,10,13222,buy,yes
44,2,345,9779,11,13574,sell,yes
45,2,345,10124,10,13574,buy,no
46,2,380,9779,11,13959,sell,no
47,2,380,10159,10,13959,buy,yes
48,2,419,9779,11,14388,buy,yes
49,2,419,9360,12,14388,sell,yes
50,2,399,9779,11,14168,sell,yes
51,2,380,10178,10,13978,no trade,yes
52,2,369,10178,10,13868,buy,yes
53,2,369,9809,11,13868,no trade,no
54,2,358,9809,11,13747,buy,yes
55,2,358,9451,12,13747,no trade,yes
56,2,348,9451,12,13627,no trade,yes
57,2,338,9451,12,13507,buy,no
58,2,372,9113,13,13949,sell,yes
59,2,354,9485,12,13733,no trade,no
60,2,376,9485,12,13997,sell,no
61,3,358,9861,11,13799,no trade,yes
62,3,337,9861,11,13568,buy,yes
63,3,337,9524,12,13568,buy,yes
64,3,348,9187,13,13711,sell,yes
65,3,314,9535,12,13303,no trade,yes
66,3,296,9535,12,13087,sell,yes
67,3,267,9831,11,12768,no trade,yes
68,3,267,9831,11,12768,sell,yes
69,3,241,10098,10,12508,no trade,yes
70,3,227,10098,10,12368,sell,yes
71,3,214,10325,9,12251,no trade,yes
72,3,221,10325,9,12314,sell,yes
73,3,199,10546,8,12138,sell,yes
74,3,180,10745,7,12005,sell,yes
75,3,180,10925,6,12005,sell,yes
76,3,180,11105,5,12005,no trade,yes
77,3,170,11105,5,11955,buy,yes
78,3,170,10935,6,11955,sell,no
79,3,153,11105,5,11870,sell,yes
80,3,138,11258,4,11810,sell,no
81,3,130,11396,3,11786,buy,no
82,3,134,11266,4,11802,buy,no
83,3,141,11132,5,11837,sell,no
84,3,141,11273,4,11837,buy,yes
85,3,149,11132,5,11877,buy,yes
86,3,149,10983,6,11877,sell,no
87,3,135,11132,5,11807,no trade,yes
88,3,127,11132,5,11767,sell,no
89,3,115,11259,4,11719,sell,yes
90,3,115,11374,3,11719,sell,yes
91,3,104,11489,2,11697,sell,no
92,3,94,11593,1,11687,no trade,yes
93,3,97,11593,1,11690,no trade,yes
94,3,100,11593,1,11693,no trade,yes
95,3,94,11593,1,11687,no trade,yes
96,3,89,11593,1,11682,sell,yes
97,3,81,11682,0,11682,buy,no
98,3,84,11601,1,11685,sell,yes
99,3,79,11685,0,11685,buy,no
100,3,79,11606,1,11685,no trade,yes
101,3,75,11606,1,11681,,
