Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,103,10000,10,11030,sell,no
3,1,98,10103,9,10985,buy,no
4,1,104,10005,10,11045,sell,no
5,1,99,10109,9,11000,buy,no
6,1,104,10010,10,11050,sell,no
7,1,99,10114,9,11005,buy,no
8,1,104,10015,10,11055,sell,no
9,1,99,10119,9,11010,buy,no
10,1,99,10020,10,11010,buy,no
11,1,105,9921,11,11076,sell,no
12,1,100,10026,10,11026,no trade,no
13,1,103,10026,10,11056,sell,no
14,1,98,10129,9,11011,buy,no
15,1,103,10031,10,11061,sell,no
16,1,98,10134,9,11016,buy,no
17,1,103,10036,10,11066,sell,no
18,1,98,10139,9,11021,buy,no
19,1,103,10041,10,11071,sell,no
20,1,98,10144,9,11026,buy,no
21,2,103,10046,10,11076,sell,no
22,2,98,10149,9,11031,buy,no
23,2,108,10051,10,11131,sell,no
24,2,103,10159,9,11086,no trade,no
25,2,100,10159,9,11059,buy,no
26,2,100,10059,10,11059,buy,no
27,2,106,9959,11,11125,sell,no
28,2,101,10065,10,11075,no trade,no
29,2,98,10065,10,11045,buy,no
30,2,108,9967,11,11155,sell,no
31,2,103,10075,10,11105,no trade,no
32,2,103,10075,10,11105,no trade,no
33,2,103,10075,10,11105,no trade,no
34,2,103,10075,10,11105,no trade,no
35,2,103,10075,10,11105,no trade,no
36,2,100,10075,10,11075,buy,no
37,2,111,9975,11,11196,sell,no
38,2,106,10086,10,11146,sell,no
39,2,103,10192,9,11119,no trade,no
40,2,110,10192,9,11182,sell,no
41,2,105,10302,8,11142,no trade,no
42,2,112,10302,8,11198,sell,no
43,2,107,10414,7,11163,sell,no
44,2,104,10521,6,11145,no trade,no
45,2,111,10521,6,11187,sell,no
46,2,106,10632,5,11162,sell,no
47,2,103,10738,4,11150,buy,no
48,2,114,10635,5,11205,sell,no
49,2,109,10749,4,11185,sell,no
50,2,106,10858,3,11176,sell,no
51,2,103,10964,2,11170,no trade,yes
52,2,110,10964,2,11184,sell,yes
53,2,105,11074,1,11179,no trade,yes
54,2,105,11074,1,11179,no trade,yes
55,2,105,11074,1,11179,no trade,yes
56,2,112,11074,1,11186,sell,yes
57,2,107,11186,0,11186,no trade,yes
58,2,107,11186,0,11186,no trade,yes
59,2,107,11186,0,11186,no trade,yes
60,2,107,11186,0,11186,no trade,yes
61,3,114,11186,0,11186,no trade,yes
62,3,109,11186,0,11186,no trade,yes
63,3,109,11186,0,11186,no trade,yes
64,3,109,11186,0,11186,no trade,yes
65,3,109,11186,0,11186,no trade,yes
66,3,109,11186,0,11186,no trade,yes
67,3,109,11186,0,11186,no trade,yes
68,3,109,11186,0,11186,no trade,yes
69,3,113,11186,0,11186,no trade,yes
70,3,108,11186,0,11186,no trade,yes
71,3,112,11186,0,11186,no trade,yes
72,3,112,11186,0,11186,no trade,yes
73,3,116,11186,0,11186,no trade,yes
74,3,111,11186,0,11186,no trade,yes
75,3,115,11186,0,11186,no trade,no
76,3,110,11186,0,11186,no trade,no
77,3,110,11186,0,11186,no trade,yes
78,3,114,11186,0,11186,no trade,yes
79,3,109,11186,0,11186,buy,no
80,3,113,11077,1,11190,sell,no
81,3,108,11190,0,11190,buy,yes
82,3,114,11082,1,11196,sell,yes
83,3,109,11196,0,11196,buy,yes
84,3,113,11087,1,11200,sell,yes
85,3,102,11200,0,11200,buy,yes
86,3,108,11098,1,11206,buy,no
87,3,108,10990,2,11206,buy,yes
88,3,112,10882,3,11218,no trade,yes
89,3,107,10882,3,11203,buy,yes
90,3,113,10775,4,11227,sell,no
91,3,102,10888,3,11194,buy,yes
92,3,106,10786,4,11210,buy,yes
93,3,110,10680,5,11230,no trade,yes
94,3,110,10680,5,11230,no trade,yes
95,3,114,10680,5,11250,sell,yes
96,3,109,10794,4,11230,buy,yes
97,3,113,10685,5,11250,sell,no
98,3,108,10798,4,11230,buy,yes
99,3,112,10690,5,11250,sell,yes
100,3,107,10802,4,11230,buy,yes
101,3,111,10695,5,11250,,
