Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,103,10000,10,11030,sell,no
3,1,98,10103,9,10985,buy,yes
4,1,103,10005,10,11035,sell,no
5,1,103,10108,9,11035,no trade,no
6,1,107,10108,9,11071,sell,no
7,1,102,10215,8,11031,no trade,no
8,1,102,10215,8,11031,sell,yes
9,1,99,10317,7,11010,buy,no
10,1,104,10218,8,11050,no trade,no
11,1,101,10218,8,11026,no trade,yes
12,1,98,10218,8,11002,buy,no
13,1,103,10120,9,11047,no trade,no
14,1,100,10120,9,11020,no trade,yes
15,1,100,10120,9,11020,sell,no
16,1,95,10220,8,10980,buy,no
17,1,100,10125,9,11025,buy,no
18,1,100,10025,10,11025,no trade,no
19,1,97,10025,10,10995,buy,no
20,1,100,9928,11,11028,sell,no
21,2,95,10028,10,10978,buy,no
22,2,95,9933,11,10978,no trade,no
23,2,101,9933,11,11044,sell,yes
24,2,96,10034,10,10994,no trade,yes
25,2,94,10034,10,10974,buy,yes
26,2,100,9940,11,11040,sell,yes
27,2,95,10040,10,10990,sell,yes
28,2,91,10135,9,10954,no trade,yes
29,2,97,10135,9,11008,sell,no
30,2,93,10232,8,10976,sell,yes
31,2,93,10325,7,10976,no trade,yes
32,2,91,10325,7,10962,buy,no
33,2,91,10234,8,10962,no trade,yes
34,2,97,10234,8,11010,sell,yes
35,2,93,10331,7,10982,sell,yes
36,2,89,10424,6,10958,no trade,yes
37,2,87,10424,6,10946,buy,yes
38,2,96,10337,7,11009,sell,yes
39,2,92,10433,6,10985,sell,yes
40,2,92,10525,5,10985,sell,no
41,2,90,10617,4,10977,buy,no
42,2,100,10527,5,11027,sell,no
43,2,95,10627,4,11007,buy,no
44,2,105,10532,5,11057,sell,yes
45,2,100,10637,4,11037,sell,yes
46,2,95,10737,3,11022,buy,yes
47,2,105,10642,4,11062,sell,yes
48,2,100,10747,3,11047,sell,yes
49,2,95,10847,2,11037,no trade,yes
50,2,101,10847,2,11049,no trade,no
51,2,98,10847,2,11043,buy,no
52,2,104,10749,3,11061,sell,yes
53,2,101,10853,2,11055,no trade,yes
54,2,101,10853,2,11055,buy,yes
55,2,112,10752,3,11088,sell,yes
56,2,107,10864,2,11078,no trade,yes
57,2,107,10864,2,11078,no trade,yes
58,2,107,10864,2,11078,buy,yes
59,2,118,10757,3,11111,sell,yes
60,2,113,10875,2,11101,sell,no
61,3,113,10988,1,11101,no trade,no
62,3,117,10988,1,11105,sell,no
63,3,106,11105,0,11105,buy,no
64,3,112,10999,1,11111,no trade,yes
65,3,106,10999,1,11105,buy,yes
66,3,112,10893,2,11117,sell,yes
67,3,101,11005,1,11106,no trade,yes
68,3,105,11005,1,11110,buy,yes
69,3,105,10900,2,11110,buy,yes
70,3,111,10795,3,11128,sell,yes
71,3,100,10906,2,11106,buy,yes
72,3,103,10806,3,11115,sell,yes
73,3,93,10909,2,11095,buy,yes
74,3,98,10816,3,11110,sell,yes
75,3,89,10914,2,11092,buy,yes
76,3,94,10825,3,11107,buy,yes
77,3,94,10731,4,11107,no trade,yes
78,3,94,10731,4,11107,no trade,yes
79,3,94,10731,4,11107,sell,yes
80,3,89,10825,3,11092,buy,yes
81,3,94,10736,4,11112,no trade,no
82,3,89,10736,4,11092,buy,yes
83,3,94,10647,5,11117,sell,yes
84,3,85,10741,4,11081,buy,yes
85,3,90,10656,5,11106,sell,yes
86,3,81,10746,4,11070,no trade,yes
87,3,84,10746,4,11082,buy,yes
88,3,84,10662,5,11082,sell,yes
89,3,79,10746,4,11062,no trade,yes
90,3,82,10746,4,11074,sell,yes
91,3,74,10828,3,11050,buy,yes
92,3,77,10754,4,11062,buy,yes
93,3,80,10677,5,11077,no trade,yes
94,3,80,10677,5,11077,no trade,yes
95,3,80,10677,5,11077,sell,yes
96,3,76,10757,4,11061,no trade,yes
97,3,79,10757,4,11073,no trade,yes
98,3,75,10757,4,11057,buy,yes
99,3,78,10682,5,11072,sell,yes
100,3,74,10760,4,11056,buy,yes
101,3,77,10686,5,11071,,
