Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,buy,no
3,1,95,10005,10,10955,buy,yes
4,1,95,9910,11,10955,no trade,yes
5,1,93,9910,11,10933,sell,yes
6,1,89,10003,10,10893,no trade,yes
7,1,92,10003,10,10923,sell,no
8,1,88,10095,9,10887,buy,yes
9,1,88,10007,10,10887,sell,yes
10,1,84,10095,9,10851,sell,yes
11,1,84,10179,8,10851,buy,yes
12,1,84,10095,9,10851,no trade,yes
13,1,82,10095,9,10833,buy,yes
14,1,82,10013,10,10833,sell,yes
15,1,78,10095,9,10797,no trade,yes
16,1,81,10095,9,10824,no trade,yes
17,1,79,10095,9,10806,sell,yes
18,1,77,10174,8,10790,buy,yes
19,1,81,10097,9,10826,sell,yes
20,1,77,10178,8,10794,buy,no
21,2,81,10101,9,10830,sell,no
22,2,77,10182,8,10798,buy,no
23,2,85,10105,9,10870,sell,yes
24,2,81,10190,8,10838,sell,no
25,2,79,10271,7,10824,buy,yes
26,2,87,10192,8,10888,sell,no
27,2,83,10279,7,10860,sell,no
28,2,81,10362,6,10848,buy,yes
29,2,90,10281,7,10911,sell,no
30,2,86,10371,6,10887,sell,yes
31,2,84,10457,5,10877,sell,yes
32,2,82,10541,4,10869,sell,yes
33,2,82,10623,3,10869,sell,yes
34,2,80,10705,2,10865,buy,yes
35,2,80,10625,3,10865,buy,yes
36,2,85,10545,4,10885,sell,yes
37,2,83,10630,3,10879,buy,yes
38,2,88,10547,4,10899,sell,yes
39,2,86,10635,3,10893,sell,no
40,2,84,10721,2,10889,sell,yes
41,2,82,10805,1,10887,buy,no
42,2,91,10723,2,10905,sell,yes
43,2,87,10814,1,10901,no trade,yes
44,2,87,10814,1,10901,no trade,yes
45,2,87,10814,1,10901,sell,no
46,2,85,10901,0,10901,buy,no
47,2,91,10816,1,10907,sell,yes
48,2,89,10907,0,10907,buy,yes
49,2,95,10818,1,10913,buy,yes
50,2,101,10723,2,10925,buy,yes
51,2,108,10622,3,10946,sell,no
52,2,105,10730,2,10940,sell,no
53,2,102,10835,1,10937,sell,no
54,2,99,10937,0,10937,buy,yes
55,2,105,10838,1,10943,buy,no
56,2,112,10733,2,10957,buy,yes
57,2,119,10621,3,10978,sell,yes
58,2,116,10740,2,10972,sell,no
59,2,113,10856,1,10969,sell,no
60,2,110,10969,0,10969,buy,yes
61,3,117,10859,1,10976,buy,no
62,3,121,10742,2,10984,sell,no
63,3,114,10863,1,10977,buy,yes
64,3,118,10749,2,10985,buy,yes
65,3,122,10631,3,10997,buy,no
66,3,126,10509,4,11013,sell,no
67,3,119,10635,3,10992,sell,no
68,3,112,10754,2,10978,sell,no
69,3,106,10866,1,10972,no trade,no
70,3,106,10866,1,10972,sell,no
71,3,100,10972,0,10972,buy,yes
72,3,103,10872,1,10975,sell,no
73,3,97,10975,0,10975,buy,no
74,3,100,10878,1,10978,sell,no
75,3,94,10978,0,10978,buy,yes
76,3,97,10884,1,10981,sell,yes
77,3,92,10981,0,10981,buy,no
78,3,97,10889,1,10986,sell,no
79,3,88,10986,0,10986,no trade,no
80,3,91,10986,0,10986,no trade,yes
81,3,86,10986,0,10986,buy,yes
82,3,89,10900,1,10989,sell,yes
83,3,84,10989,0,10989,buy,yes
84,3,87,10905,1,10992,sell,yes
85,3,82,10992,0,10992,no trade,yes
86,3,85,10992,0,10992,buy,yes
87,3,85,10907,1,10992,no trade,yes
88,3,85,10907,1,10992,sell,yes
89,3,80,10992,0,10992,no trade,yes
90,3,83,10992,0,10992,no trade,yes
91,3,79,10992,0,10992,buy,yes
92,3,83,10913,1,10996,sell,yes
93,3,75,10996,0,10996,no trade,yes
94,3,78,10996,0,10996,no trade,yes
95,3,74,10996,0,10996,buy,yes
96,3,78,10922,1,11000,sell,yes
97,3,71,11000,0,11000,buy,yes
98,3,75,10929,1,11004,sell,yes
99,3,68,11004,0,11004,buy,yes
100,3,72,10936,1,11008,sell,no
101,3,65,11008,0,11008,,
