Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,buy,no
3,1,111,9795,12,11127,no trade,no
4,1,115,9795,12,11175,buy,yes
5,1,121,9680,13,11253,buy,yes
6,1,125,9559,14,11309,sell,yes
7,1,125,9684,13,11309,buy,yes
8,1,125,9559,14,11309,buy,yes
9,1,125,9434,15,11309,buy,yes
10,1,125,9309,16,11309,buy,yes
11,1,132,9184,17,11428,sell,yes
12,1,126,9316,16,11332,buy,yes
13,1,130,9190,17,11400,buy,no
14,1,130,9060,18,11400,buy,no
15,1,137,8930,19,11533,sell,yes
16,1,131,9067,18,11425,no trade,no
17,1,131,9067,18,11425,buy,yes
18,1,138,8936,19,11558,sell,yes
19,1,132,9074,18,11450,buy,yes
20,1,136,8942,19,11526,no trade,yes
21,2,132,8942,19,11450,buy,no
22,2,140,8810,20,11610,sell,yes
23,2,133,8950,19,11477,buy,yes
24,2,147,8817,20,11757,sell,yes
25,2,140,8964,19,11624,buy,yes
26,2,140,8824,20,11624,no trade,yes
27,2,140,8824,20,11624,buy,yes
28,2,140,8684,21,11624,buy,yes
29,2,154,8544,22,11932,sell,yes
30,2,147,8698,21,11785,sell,no
31,2,143,8845,20,11705,buy,no
32,2,158,8702,21,12020,sell,no
33,2,151,8860,20,11880,sell,no
34,2,144,9011,19,11747,sell,yes
35,2,144,9155,18,11747,sell,yes
36,2,144,9299,17,11747,sell,yes
37,2,137,9443,16,11635,sell,yes
38,2,137,9580,15,11635,sell,yes
39,2,133,9717,14,11579,sell,yes
40,2,130,9850,13,11540,buy,yes
41,2,138,9720,14,11652,sell,no
42,2,132,9858,13,11574,buy,yes
43,2,140,9726,14,11686,sell,no
44,2,133,9866,13,11595,buy,yes
45,2,141,9733,14,11707,sell,yes
46,2,134,9874,13,11616,sell,yes
47,2,134,10008,12,11616,no trade,yes
48,2,143,10008,12,11724,sell,no
49,2,136,10151,11,11647,sell,yes
50,2,130,10287,10,11587,buy,yes
51,2,143,10157,11,11730,sell,yes
52,2,136,10300,10,11660,sell,yes
53,2,130,10436,9,11606,buy,yes
54,2,143,10306,10,11736,sell,yes
55,2,136,10449,9,11673,sell,yes
56,2,132,10585,8,11641,sell,yes
57,2,132,10717,7,11641,no trade,yes
58,2,140,10717,7,11697,sell,yes
59,2,133,10857,6,11655,buy,yes
60,2,141,10724,7,11711,sell,yes
61,3,134,10865,6,11669,buy,no
62,3,134,10731,7,11669,no trade,yes
63,3,139,10731,7,11704,sell,yes
64,3,131,10870,6,11656,buy,yes
65,3,138,10739,7,11705,sell,no
66,3,125,10877,6,11627,buy,yes
67,3,132,10752,7,11676,sell,yes
68,3,125,10884,6,11634,buy,yes
69,3,132,10759,7,11683,sell,yes
70,3,125,10891,6,11641,buy,no
71,3,132,10766,7,11690,sell,yes
72,3,125,10898,6,11648,no trade,yes
73,3,129,10898,6,11672,sell,yes
74,3,129,11027,5,11672,no trade,yes
75,3,133,11027,5,11692,sell,no
76,3,120,11160,4,11640,buy,yes
77,3,126,11040,5,11670,sell,yes
78,3,119,11166,4,11642,buy,yes
79,3,125,11047,5,11672,sell,yes
80,3,113,11172,4,11624,buy,yes
81,3,119,11059,5,11654,sell,yes
82,3,119,11178,4,11654,no trade,yes
83,3,112,11178,4,11626,buy,yes
84,3,116,11066,5,11646,sell,yes
85,3,110,11182,4,11622,buy,yes
86,3,116,11072,5,11652,sell,yes
87,3,105,11188,4,11608,buy,yes
88,3,111,11083,5,11638,sell,yes
89,3,100,11194,4,11594,buy,yes
90,3,103,11094,5,11609,no trade,yes
91,3,103,11094,5,11609,no trade,yes
92,3,107,11094,5,11629,sell,yes
93,3,97,11201,4,11589,buy,yes
94,3,100,11104,5,11604,no trade,yes
95,3,100,11104,5,11604,no trade,no
96,3,103,11104,5,11619,sell,yes
97,3,93,11207,4,11579,buy,yes
98,3,98,11114,5,11604,sell,yes
99,3,93,11212,4,11584,buy,yes
100,3,96,11119,5,11599,sell,yes
101,3,87,11215,4,11563,,
