Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,no trade,no
2,1,97,10000,10,10970,buy,no
3,1,102,9903,11,11025,sell,no
4,1,102,10005,10,11025,sell,no
5,1,102,10107,9,11025,sell,no
6,1,102,10209,8,11025,sell,no
7,1,102,10311,7,11025,no trade,no
8,1,106,10311,7,11053,sell,no
9,1,106,10417,6,11053,sell,no
10,1,106,10523,5,11053,no trade,no
11,1,110,10523,5,11073,buy,no
12,1,110,10413,6,11073,sell,no
13,1,110,10523,5,11073,sell,no
14,1,110,10633,4,11073,sell,no
15,1,110,10743,3,11073,buy,no
16,1,116,10633,4,11097,sell,no
17,1,116,10749,3,11097,no trade,no
18,1,120,10749,3,11109,sell,no
19,1,120,10869,2,11109,no trade,no
20,1,124,10869,2,11117,buy,no
21,2,128,10745,3,11129,sell,no
22,2,122,10873,2,11117,buy,no
23,2,122,10751,3,11117,sell,no
24,2,122,10873,2,11117,no trade,no
25,2,122,10873,2,11117,no trade,no
26,2,122,10873,2,11117,no trade,no
27,2,130,10873,2,11133,sell,no
28,2,124,11003,1,11127,buy,no
29,2,124,10879,2,11127,no trade,no
30,2,121,10879,2,11121,buy,no
31,2,121,10758,3,11121,buy,no
32,2,121,10637,4,11121,sell,no
33,2,115,10758,3,11103,sell,no
34,2,115,10873,2,11103,sell,no
35,2,110,10988,1,11098,buy,no
36,2,110,10878,2,11098,no trade,no
37,2,107,10878,2,11092,buy,no
38,2,118,10771,3,11125,sell,no
39,2,118,10889,2,11125,sell,no
40,2,113,11007,1,11120,no trade,no
41,2,110,11007,1,11117,buy,no
42,2,110,10897,2,11117,sell,no
43,2,105,11007,1,11112,buy,no
44,2,105,10902,2,11112,sell,no
45,2,105,11007,1,11112,no trade,no
46,2,102,11007,1,11109,no trade,no
47,2,99,11007,1,11106,no trade,no
48,2,105,11007,1,11112,sell,no
49,2,100,11112,0,11112,buy,no
50,2,100,11012,1,11112,no trade,no
51,2,97,11012,1,11109,no trade,no
52,2,95,11012,1,11107,buy,no
53,2,95,10917,2,11107,sell,no
54,2,91,11012,1,11103,sell,no
55,2,87,11103,0,11103,no trade,no
56,2,93,11103,0,11103,buy,no
57,2,93,11010,1,11103,sell,no
58,2,89,11103,0,11103,buy,no
59,2,98,11014,1,11112,sell,no
60,2,98,11112,0,11112,no trade,no
61,3,96,11112,0,11112,no trade,no
62,3,91,11112,0,11112,no trade,no
63,3,94,11112,0,11112,buy,no
64,3,94,11018,1,11112,sell,no
65,3,85,11112,0,11112,buy,no
66,3,90,11027,1,11117,sell,no
67,3,81,11117,0,11117,no trade,no
68,3,81,11117,0,11117,no trade,no
69,3,77,11117,0,11117,no trade,no
70,3,77,11117,0,11117,buy,no
71,3,81,11040,1,11121,sell,no
72,3,81,11121,0,11121,no trade,no
73,3,77,11121,0,11121,no trade,no
74,3,73,11121,0,11121,buy,no
75,3,73,11048,1,11121,sell,no
76,3,73,11121,0,11121,no trade,no
77,3,73,11121,0,11121,buy,no
78,3,77,11048,1,11125,sell,no
79,3,77,11125,0,11125,buy,no
80,3,77,11048,1,11125,no trade,no
81,3,80,11048,1,11128,sell,no
82,3,76,11128,0,11128,buy,no
83,3,80,11052,1,11132,sell,no
84,3,72,11132,0,11132,buy,no
85,3,75,11060,1,11135,sell,no
86,3,68,11135,0,11135,buy,no
87,3,68,11067,1,11135,sell,no
88,3,68,11135,0,11135,no trade,no
89,3,68,11135,0,11135,buy,no
90,3,72,11067,1,11139,sell,no
91,3,65,11139,0,11139,buy,no
92,3,67,11074,1,11141,sell,no
93,3,61,11141,0,11141,buy,no
94,3,63,11080,1,11143,sell,no
95,3,57,11143,0,11143,buy,no
96,3,60,11086,1,11146,no trade,no
97,3,60,11086,1,11146,sell,no
98,3,60,11146,0,11146,buy,no
99,3,62,11086,1,11148,sell,no
100,3,56,11148,0,11148,buy,no
101,3,58,11092,1,11150,,
