Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,no trade,yes
2,1,103,10000,10,11030,sell,yes
3,1,103,10103,9,11030,buy,no
4,1,103,10000,10,11030,no trade,yes
5,1,103,10000,10,11030,buy,no
6,1,103,9897,11,11030,sell,yes
7,1,103,10000,10,11030,buy,no
8,1,103,9897,11,11030,sell,yes
9,1,103,10000,10,11030,no trade,yes
10,1,103,10000,10,11030,no trade,no
11,1,107,10000,10,11070,sell,no
12,1,102,10107,9,11025,buy,no
13,1,108,10005,10,11085,sell,no
14,1,108,10113,9,11085,no trade,no
15,1,105,10113,9,11058,buy,yes
16,1,111,10008,10,11118,buy,no
17,1,111,9897,11,11118,buy,yes
18,1,117,9786,12,11190,sell,no
19,1,112,9903,11,11135,buy,no
20,1,118,9791,12,11207,sell,no
21,2,113,9909,11,11152,sell,no
22,2,113,10022,10,11152,buy,no
23,2,125,9909,11,11284,sell,no
24,2,119,10034,10,11224,buy,no
25,2,131,9915,11,11356,sell,no
26,2,125,10046,10,11296,no trade,no
27,2,125,10046,10,11296,buy,no
28,2,133,9921,11,11384,sell,no
29,2,127,10054,10,11324,buy,no
30,2,135,9927,11,11412,buy,no
31,2,135,9792,12,11412,buy,no
32,2,144,9657,13,11529,sell,no
33,2,137,9801,12,11445,buy,no
34,2,151,9664,13,11627,sell,no
35,2,144,9815,12,11543,buy,yes
36,2,153,9671,13,11660,sell,no
37,2,146,9824,12,11576,buy,no
38,2,155,9678,13,11693,sell,no
39,2,148,9833,12,11609,no trade,no
40,2,144,9833,12,11561,buy,no
41,2,144,9689,13,11561,sell,yes
42,2,144,9833,12,11561,no trade,no
43,2,144,9833,12,11561,buy,yes
44,2,153,9689,13,11678,sell,no
45,2,146,9842,12,11594,buy,no
46,2,161,9696,13,11789,sell,no
47,2,153,9857,12,11693,no trade,yes
48,2,153,9857,12,11693,buy,no
49,2,163,9704,13,11823,sell,yes
50,2,155,9867,12,11727,no trade,no
51,2,165,9867,12,11847,sell,yes
52,2,157,10032,11,11759,buy,no
53,2,173,9875,12,11951,sell,no
54,2,165,10048,11,11863,no trade,no
55,2,175,10048,11,11973,sell,yes
56,2,167,10223,10,11893,buy,yes
57,2,167,10056,11,11893,no trade,no
58,2,178,10056,11,12014,sell,no
59,2,170,10234,10,11934,buy,yes
60,2,188,10064,11,12132,sell,yes
61,3,179,10252,10,12042,buy,yes
62,3,185,10073,11,12108,sell,yes
63,3,167,10258,10,11928,buy,no
64,3,176,10091,11,12027,sell,no
65,3,159,10267,10,11857,buy,yes
66,3,167,10108,11,11945,no trade,no
67,3,157,10108,11,11835,buy,no
68,3,165,9951,12,11931,sell,yes
69,3,149,10116,11,11755,buy,no
70,3,154,9967,12,11815,sell,yes
71,3,139,10121,11,11650,no trade,no
72,3,144,10121,11,11705,sell,no
73,3,136,10265,10,11625,no trade,yes
74,3,141,10265,10,11675,sell,yes
75,3,133,10406,9,11603,no trade,no
76,3,126,10406,9,11540,buy,no
77,3,133,10280,10,11610,sell,no
78,3,126,10413,9,11547,no trade,no
79,3,126,10413,9,11547,sell,yes
80,3,119,10539,8,11491,buy,no
81,3,125,10420,9,11545,sell,no
82,3,118,10545,8,11489,buy,no
83,3,124,10427,9,11543,sell,yes
84,3,112,10551,8,11447,buy,no
85,3,118,10439,9,11501,sell,no
86,3,107,10557,8,11413,buy,no
87,3,111,10450,9,11449,no trade,no
88,3,111,10450,9,11449,sell,yes
89,3,100,10561,8,11361,buy,no
90,3,105,10461,9,11406,sell,yes
91,3,95,10566,8,11326,buy,yes
92,3,100,10471,9,11371,sell,yes
93,3,90,10571,8,11291,buy,yes
94,3,95,10481,9,11336,sell,yes
95,3,90,10576,8,11296,no trade,yes
96,3,90,10576,8,11296,buy,yes
97,3,93,10486,9,11323,no trade,yes
98,3,88,10486,9,11278,buy,yes
99,3,93,10398,10,11328,sell,yes
100,3,88,10491,9,11283,no trade,yes
101,3,88,10491,9,11283,,
