Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,100,10100,9,11000,sell,no
3,1,97,10200,8,10976,sell,no
4,1,97,10297,7,10976,sell,yes
5,1,95,10394,6,10964,sell,no
6,1,93,10489,5,10954,buy,yes
7,1,93,10396,6,10954,buy,yes
8,1,93,10303,7,10954,no trade,yes
9,1,96,10303,7,10975,buy,yes
10,1,99,10207,8,10999,sell,yes
11,1,95,10306,7,10971,sell,yes
12,1,95,10401,6,10971,no trade,yes
13,1,98,10401,6,10989,no trade,yes
14,1,96,10401,6,10977,no trade,yes
15,1,94,10401,6,10965,no trade,yes
16,1,94,10401,6,10965,no trade,yes
17,1,92,10401,6,10953,no trade,yes
18,1,90,10401,6,10941,buy,yes
19,1,90,10311,7,10941,no trade,yes
20,1,88,10311,7,10927,sell,yes
21,2,86,10399,6,10915,no trade,yes
22,2,84,10399,6,10903,sell,yes
23,2,84,10483,5,10903,sell,yes
24,2,84,10567,4,10903,no trade,yes
25,2,84,10567,4,10903,no trade,yes
26,2,90,10567,4,10927,no trade,yes
27,2,88,10567,4,10919,buy,yes
28,2,97,10479,5,10964,sell,yes
29,2,93,10576,4,10948,sell,yes
30,2,89,10669,3,10936,no trade,yes
31,2,89,10669,3,10936,no trade,yes
32,2,89,10669,3,10936,buy,yes
33,2,89,10580,4,10936,buy,yes
34,2,95,10491,5,10966,sell,yes
35,2,91,10586,4,10950,sell,yes
36,2,87,10677,3,10938,buy,yes
37,2,96,10590,4,10974,sell,yes
38,2,92,10686,3,10962,sell,yes
39,2,90,10778,2,10958,no trade,yes
40,2,90,10778,2,10958,no trade,yes
41,2,88,10778,2,10954,no trade,yes
42,2,94,10778,2,10966,sell,yes
43,2,94,10872,1,10966,buy,yes
44,2,104,10778,2,10986,sell,yes
45,2,99,10882,1,10981,sell,yes
46,2,95,10981,0,10981,no trade,yes
47,2,93,10981,0,10981,no trade,yes
48,2,93,10981,0,10981,no trade,yes
49,2,93,10981,0,10981,no trade,yes
50,2,93,10981,0,10981,buy,yes
51,2,99,10888,1,10987,sell,yes
52,2,99,10987,0,10987,no trade,yes
53,2,105,10987,0,10987,buy,yes
54,2,105,10882,1,10987,sell,yes
55,2,100,10987,0,10987,no trade,no
56,2,97,10987,0,10987,no trade,yes
57,2,97,10987,0,10987,no trade,yes
58,2,97,10987,0,10987,buy,yes
59,2,103,10890,1,10993,sell,yes
60,2,100,10993,0,10993,no trade,yes
61,3,106,10993,0,10993,no trade,yes
62,3,110,10993,0,10993,buy,yes
63,3,110,10883,1,10993,sell,yes
64,3,99,10993,0,10993,no trade,yes
65,3,99,10993,0,10993,no trade,yes
66,3,99,10993,0,10993,no trade,yes
67,3,99,10993,0,10993,buy,yes
68,3,102,10894,1,10996,sell,yes
69,3,102,10996,0,10996,buy,yes
70,3,108,10894,1,11002,sell,yes
71,3,98,11002,0,11002,buy,yes
72,3,103,10904,1,11007,buy,yes
73,3,109,10801,2,11019,sell,yes
74,3,99,10910,1,11009,no trade,yes
75,3,102,10910,1,11012,no trade,yes
76,3,96,10910,1,11006,buy,yes
77,3,96,10814,2,11006,buy,yes
78,3,99,10718,3,11015,sell,yes
79,3,94,10817,2,11005,buy,yes
80,3,99,10723,3,11020,no trade,yes
81,3,99,10723,3,11020,no trade,yes
82,3,102,10723,3,11029,sell,yes
83,3,102,10825,2,11029,sell,yes
84,3,102,10927,1,11029,no trade,yes
85,3,106,10927,1,11033,sell,yes
86,3,106,11033,0,11033,no trade,yes
87,3,110,11033,0,11033,no trade,yes
88,3,104,11033,0,11033,no trade,yes
89,3,98,11033,0,11033,no trade,yes
90,3,98,11033,0,11033,no trade,yes
91,3,93,11033,0,11033,no trade,yes
92,3,93,11033,0,11033,no trade,yes
93,3,93,11033,0,11033,no trade,yes
94,3,93,11033,0,11033,buy,yes
95,3,96,10940,1,11036,buy,yes
96,3,99,10844,2,11042,sell,yes
97,3,94,10943,1,11037,no trade,yes
98,3,89,10943,1,11032,buy,yes
99,3,89,10854,2,11032,buy,yes
100,3,89,10765,3,11032,no trade,yes
101,3,92,10765,3,11041,,
