Trials,MarketCondition,StockPrice,p2Cash,p2Stock,p2TotalAsset,p2Decision,p2ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,sell,no
3,1,102,10005,10,11025,buy,yes
4,1,106,9903,11,11069,sell,no
5,1,101,10009,10,11019,buy,no
6,1,107,9908,11,11085,sell,yes
7,1,102,10015,10,11035,no trade,yes
8,1,99,10015,10,11005,buy,no
9,1,102,9916,11,11038,sell,yes
10,1,99,10018,10,11008,no trade,yes
11,1,102,10018,10,11038,sell,yes
12,1,99,10120,9,11011,no trade,no
13,1,99,10120,9,11011,no trade,no
14,1,97,10120,9,10993,buy,no
15,1,100,10023,10,11023,sell,no
16,1,97,10123,9,10996,no trade,no
17,1,100,10123,9,11023,no trade,no
18,1,97,10123,9,10996,no trade,no
19,1,100,10123,9,11023,sell,yes
20,1,97,10223,8,10999,buy,no
21,2,102,10126,9,11044,sell,no
22,2,99,10228,8,11020,buy,no
23,2,105,10129,9,11074,sell,yes
24,2,100,10234,8,11034,buy,yes
25,2,106,10134,9,11088,sell,no
26,2,101,10240,8,11048,no trade,no
27,2,98,10240,8,11024,buy,no
28,2,104,10142,9,11078,no trade,no
29,2,101,10142,9,11051,no trade,no
30,2,101,10142,9,11051,no trade,no
31,2,98,10142,9,11024,buy,no
32,2,108,10044,10,11124,sell,no
33,2,103,10152,9,11079,no trade,no
34,2,103,10152,9,11079,no trade,yes
35,2,103,10152,9,11079,no trade,yes
36,2,110,10152,9,11142,sell,yes
37,2,105,10262,8,11102,no trade,yes
38,2,102,10262,8,11078,no trade,yes
39,2,102,10262,8,11078,no trade,yes
40,2,102,10262,8,11078,no trade,yes
41,2,102,10262,8,11078,no trade,no
42,2,99,10262,8,11054,buy,no
43,2,109,10163,9,11144,sell,yes
44,2,104,10272,8,11104,no trade,no
45,2,111,10272,8,11160,sell,yes
46,2,106,10383,7,11125,no trade,yes
47,2,106,10383,7,11125,no trade,yes
48,2,103,10383,7,11104,no trade,yes
49,2,110,10383,7,11153,no trade,yes
50,2,107,10383,7,11132,no trade,no
51,2,114,10383,7,11181,sell,no
52,2,109,10497,6,11151,no trade,yes
53,2,109,10497,6,11151,buy,no
54,2,120,10388,7,11228,sell,yes
55,2,114,10508,6,11192,sell,no
56,2,114,10622,5,11192,sell,no
57,2,111,10736,4,11180,no trade,yes
58,2,111,10736,4,11180,no trade,yes
59,2,118,10736,4,11208,sell,yes
60,2,118,10854,3,11208,sell,no
61,3,115,10972,2,11202,no trade,no
62,3,115,10972,2,11202,sell,yes
63,3,109,11087,1,11196,buy,yes
64,3,115,10978,2,11208,sell,no
65,3,109,11093,1,11202,no trade,no
66,3,113,11093,1,11206,no trade,no
67,3,107,11093,1,11200,buy,no
68,3,111,10986,2,11208,no trade,no
69,3,115,10986,2,11216,sell,no
70,3,104,11101,1,11205,buy,yes
71,3,110,10997,2,11217,sell,no
72,3,104,11107,1,11211,buy,yes
73,3,110,11003,2,11223,no trade,yes
74,3,110,11003,2,11223,no trade,no
75,3,104,11003,2,11211,buy,no
76,3,110,10899,3,11229,no trade,no
77,3,104,10899,3,11211,no trade,yes
78,3,108,10899,3,11223,no trade,no
79,3,112,10899,3,11235,sell,no
80,3,106,11011,2,11223,no trade,yes
81,3,106,11011,2,11223,no trade,no
82,3,106,11011,2,11223,buy,yes
83,3,110,10905,3,11235,sell,yes
84,3,104,11015,2,11223,buy,yes
85,3,104,10911,3,11223,buy,yes
86,3,104,10807,4,11223,no trade,yes
87,3,104,10807,4,11223,no trade,yes
88,3,108,10807,4,11239,sell,yes
89,3,102,10915,3,11221,buy,yes
90,3,108,10813,4,11245,sell,no
91,3,102,10921,3,11227,buy,yes
92,3,108,10819,4,11251,sell,yes
93,3,102,10927,3,11233,buy,yes
94,3,108,10825,4,11257,sell,yes
95,3,98,10933,3,11227,buy,yes
96,3,103,10835,4,11247,sell,yes
97,3,97,10938,3,11229,buy,yes
98,3,100,10841,4,11241,sell,yes
99,3,94,10941,3,11223,buy,yes
100,3,99,10847,4,11243,sell,no
101,3,90,10946,3,11216,,
