Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,sell,no
3,1,105,10005,10,11055,buy,no
4,1,111,9900,11,11121,sell,no
5,1,111,10011,10,11121,sell,no
6,1,111,10122,9,11121,sell,no
7,1,111,10233,8,11121,sell,no
8,1,108,10344,7,11100,buy,no
9,1,114,10236,8,11148,sell,no
10,1,114,10350,7,11148,sell,no
11,1,114,10464,6,11148,buy,yes
12,1,120,10350,7,11190,sell,no
13,1,117,10470,6,11172,buy,no
14,1,121,10353,7,11200,sell,yes
15,1,115,10474,6,11164,buy,yes
16,1,121,10359,7,11206,sell,yes
17,1,115,10480,6,11170,buy,yes
18,1,121,10365,7,11212,sell,yes
19,1,115,10486,6,11176,no trade,yes
20,1,112,10486,6,11158,buy,yes
21,2,112,10374,7,11158,sell,no
22,2,107,10486,6,11128,sell,yes
23,2,102,10593,5,11103,sell,yes
24,2,97,10695,4,11083,sell,yes
25,2,97,10792,3,11083,sell,yes
26,2,93,10889,2,11075,buy,yes
27,2,93,10796,3,11075,buy,yes
28,2,93,10703,4,11075,sell,yes
29,2,91,10796,3,11069,buy,yes
30,2,91,10705,4,11069,sell,yes
31,2,87,10796,3,11057,sell,yes
32,2,85,10883,2,11053,sell,no
33,2,83,10968,1,11051,buy,yes
34,2,83,10885,2,11051,no trade,yes
35,2,83,10885,2,11051,sell,yes
36,2,79,10968,1,11047,buy,yes
37,2,84,10889,2,11057,sell,no
38,2,80,10973,1,11053,no trade,yes
39,2,80,10973,1,11053,buy,yes
40,2,80,10893,2,11053,no trade,yes
41,2,78,10893,2,11049,buy,no
42,2,86,10815,3,11073,sell,yes
43,2,86,10901,2,11073,sell,yes
44,2,84,10987,1,11071,buy,yes
45,2,84,10903,2,11071,buy,yes
46,2,84,10819,3,11071,sell,yes
47,2,80,10903,2,11063,buy,yes
48,2,88,10823,3,11087,sell,yes
49,2,84,10911,2,11079,sell,yes
50,2,82,10995,1,11077,buy,yes
51,2,91,10913,2,11095,sell,yes
52,2,87,11004,1,11091,sell,yes
53,2,83,11091,0,11091,buy,yes
54,2,92,11008,1,11100,sell,no
55,2,88,11100,0,11100,buy,yes
56,2,88,11012,1,11100,buy,yes
57,2,88,10924,2,11100,no trade,yes
58,2,94,10924,2,11112,sell,yes
59,2,90,11018,1,11108,sell,yes
60,2,88,11108,0,11108,buy,yes
61,3,94,11020,1,11114,sell,no
62,3,85,11114,0,11114,buy,yes
63,3,90,11029,1,11119,sell,no
64,3,90,11119,0,11119,buy,yes
65,3,95,11029,1,11124,sell,yes
66,3,86,11124,0,11124,buy,yes
67,3,91,11038,1,11129,buy,no
68,3,94,10947,2,11135,sell,yes
69,3,85,11041,1,11126,buy,no
70,3,88,10956,2,11132,buy,no
71,3,93,10868,3,11147,sell,yes
72,3,88,10961,2,11137,buy,yes
73,3,93,10873,3,11152,sell,no
74,3,88,10966,2,11142,buy,no
75,3,93,10878,3,11157,sell,yes
76,3,84,10971,2,11139,buy,no
77,3,84,10887,3,11139,buy,no
78,3,84,10803,4,11139,sell,yes
79,3,84,10887,3,11139,buy,yes
80,3,84,10803,4,11139,sell,yes
81,3,79,10887,3,11124,buy,yes
82,3,83,10808,4,11140,sell,yes
83,3,75,10891,3,11116,buy,yes
84,3,79,10816,4,11132,sell,yes
85,3,72,10895,3,11111,sell,yes
86,3,65,10967,2,11097,buy,yes
87,3,65,10902,3,11097,sell,yes
88,3,65,10967,2,11097,sell,yes
89,3,59,11032,1,11091,buy,yes
90,3,62,10973,2,11097,sell,yes
91,3,56,11035,1,11091,buy,yes
92,3,58,10979,2,11095,sell,yes
93,3,55,11037,1,11092,buy,yes
94,3,58,10982,2,11098,sell,yes
95,3,53,11040,1,11093,buy,no
96,3,56,10987,2,11099,sell,yes
97,3,51,11043,1,11094,buy,no
98,3,54,10992,2,11100,sell,yes
99,3,49,11046,1,11095,sell,yes
100,3,49,11095,0,11095,buy,yes
101,3,49,11046,1,11095,,
