Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,sell,no
2,1,95,10100,9,10955,sell,no
3,1,95,10195,8,10955,sell,no
4,1,93,10290,7,10941,no trade,no
5,1,93,10290,7,10941,sell,no
6,1,91,10383,6,10929,sell,no
7,1,91,10474,5,10929,no trade,no
8,1,91,10474,5,10929,no trade,no
9,1,89,10474,5,10919,no trade,yes
10,1,92,10474,5,10934,sell,yes
11,1,92,10566,4,10934,no trade,no
12,1,95,10566,4,10946,sell,no
13,1,93,10661,3,10940,no trade,no
14,1,96,10661,3,10949,no trade,no
15,1,99,10661,3,10958,buy,yes
16,1,99,10562,4,10958,no trade,no
17,1,97,10562,4,10950,sell,no
18,1,93,10659,3,10938,no trade,no
19,1,93,10659,3,10938,buy,yes
20,1,98,10566,4,10958,sell,no
21,2,94,10664,3,10946,buy,no
22,2,100,10570,4,10970,no trade,no
23,2,97,10570,4,10958,no trade,no
24,2,97,10570,4,10958,sell,yes
25,2,93,10667,3,10946,no trade,yes
26,2,93,10667,3,10946,no trade,yes
27,2,99,10667,3,10964,no trade,yes
28,2,105,10667,3,10982,sell,yes
29,2,100,10772,2,10972,sell,yes
30,2,95,10872,1,10967,buy,yes
31,2,101,10777,2,10979,sell,yes
32,2,96,10878,1,10974,buy,yes
33,2,106,10782,2,10994,sell,yes
34,2,103,10888,1,10991,sell,yes
35,2,103,10991,0,10991,buy,yes
36,2,103,10888,1,10991,no trade,yes
37,2,100,10888,1,10988,sell,yes
38,2,95,10988,0,10988,buy,yes
39,2,101,10893,1,10994,no trade,yes
40,2,98,10893,1,10991,no trade,yes
41,2,98,10893,1,10991,buy,yes
42,2,108,10795,2,11011,sell,yes
43,2,105,10903,1,11008,no trade,yes
44,2,102,10903,1,11005,no trade,yes
45,2,102,10903,1,11005,sell,yes
46,2,99,11005,0,11005,buy,yes
47,2,109,10906,1,11015,sell,yes
48,2,104,11015,0,11015,no trade,yes
49,2,101,11015,0,11015,no trade,yes
50,2,98,11015,0,11015,buy,yes
51,2,104,10917,1,11021,sell,yes
52,2,99,11021,0,11021,buy,yes
53,2,109,10922,1,11031,sell,yes
54,2,104,11031,0,11031,no trade,yes
55,2,101,11031,0,11031,no trade,yes
56,2,101,11031,0,11031,no trade,yes
57,2,101,11031,0,11031,buy,yes
58,2,101,10930,1,11031,no trade,yes
59,2,98,10930,1,11028,no trade,yes
60,2,98,10930,1,11028,buy,yes
61,3,108,10832,2,11048,sell,yes
62,3,98,10940,1,11038,buy,yes
63,3,103,10842,2,11048,sell,yes
64,3,93,10945,1,11038,buy,yes
65,3,98,10852,2,11048,no trade,yes
66,3,101,10852,2,11054,sell,yes
67,3,95,10953,1,11048,buy,yes
68,3,100,10858,2,11058,no trade,yes
69,3,94,10858,2,11046,buy,yes
70,3,97,10764,3,11055,no trade,yes
71,3,92,10764,3,11040,no trade,yes
72,3,95,10764,3,11049,no trade,yes
73,3,95,10764,3,11049,no trade,yes
74,3,98,10764,3,11058,no trade,yes
75,3,93,10764,3,11043,buy,yes
76,3,96,10671,4,11055,sell,yes
77,3,87,10767,3,11028,no trade,yes
78,3,90,10767,3,11037,no trade,yes
79,3,93,10767,3,11046,buy,no
80,3,98,10674,4,11066,sell,yes
81,3,89,10772,3,11039,buy,yes
82,3,92,10683,4,11051,sell,yes
83,3,87,10775,3,11036,buy,yes
84,3,90,10688,4,11048,sell,yes
85,3,81,10778,3,11021,buy,yes
86,3,86,10697,4,11041,no trade,yes
87,3,86,10697,4,11041,no trade,yes
88,3,89,10697,4,11053,no trade,yes
89,3,89,10697,4,11053,no trade,yes
90,3,84,10697,4,11033,no trade,yes
91,3,84,10697,4,11033,no trade,yes
92,3,87,10697,4,11045,sell,yes
93,3,79,10784,3,11021,buy,yes
94,3,82,10705,4,11033,sell,yes
95,3,78,10787,3,11021,buy,yes
96,3,82,10709,4,11037,sell,yes
97,3,74,10791,3,11013,no trade,yes
98,3,74,10791,3,11013,buy,yes
99,3,74,10717,4,11013,no trade,yes
100,3,74,10717,4,11013,sell,yes
101,3,74,10791,3,11013,,
