Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,yes
2,1,100,9900,11,11000,buy,yes
3,1,100,9800,12,11000,buy,yes
4,1,100,9700,13,11000,buy,yes
5,1,100,9600,14,11000,buy,yes
6,1,105,9500,15,11075,buy,yes
7,1,111,9395,16,11171,sell,yes
8,1,111,9506,15,11171,sell,yes
9,1,106,9617,14,11101,buy,yes
10,1,106,9511,15,11101,sell,yes
11,1,103,9617,14,11059,buy,yes
12,1,103,9514,15,11059,buy,yes
13,1,103,9411,16,11059,sell,yes
14,1,98,9514,15,10984,buy,yes
15,1,103,9416,16,11064,sell,yes
16,1,103,9519,15,11064,sell,no
17,1,98,9622,14,10994,sell,yes
18,1,94,9720,13,10942,sell,yes
19,1,90,9814,12,10894,sell,yes
20,1,90,9904,11,10894,no trade,yes
21,2,93,9904,11,10927,sell,yes
22,2,93,9997,10,10927,sell,yes
23,2,89,10090,9,10891,sell,yes
24,2,85,10179,8,10859,buy,yes
25,2,85,10094,9,10859,buy,yes
26,2,91,10009,10,10919,buy,yes
27,2,91,9918,11,10919,buy,yes
28,2,97,9827,12,10991,sell,yes
29,2,93,9924,11,10947,sell,yes
30,2,93,10017,10,10947,sell,yes
31,2,93,10110,9,10947,sell,yes
32,2,89,10203,8,10915,sell,yes
33,2,85,10292,7,10887,no trade,yes
34,2,85,10292,7,10887,no trade,yes
35,2,91,10292,7,10929,sell,yes
36,2,87,10383,6,10905,buy,yes
37,2,93,10296,7,10947,buy,yes
38,2,99,10203,8,10995,buy,yes
39,2,99,10104,9,10995,no trade,yes
40,2,105,10104,9,11049,sell,yes
41,2,105,10209,8,11049,sell,yes
42,2,100,10314,7,11014,sell,yes
43,2,97,10414,6,10996,no trade,yes
44,2,97,10414,6,10996,no trade,yes
45,2,97,10414,6,10996,buy,yes
46,2,103,10317,7,11038,buy,yes
47,2,103,10214,8,11038,sell,yes
48,2,100,10317,7,11017,sell,yes
49,2,97,10417,6,10999,sell,yes
50,2,95,10514,5,10989,sell,yes
51,2,95,10609,4,10989,sell,yes
52,2,95,10704,3,10989,buy,yes
53,2,105,10609,4,11029,sell,yes
54,2,100,10714,3,11014,no trade,yes
55,2,100,10714,3,11014,sell,yes
56,2,95,10814,2,11004,buy,yes
57,2,95,10719,3,11004,buy,yes
58,2,105,10624,4,11044,buy,yes
59,2,105,10519,5,11044,buy,yes
60,2,112,10414,6,11086,sell,yes
61,3,109,10526,5,11071,sell,yes
62,3,103,10635,4,11047,sell,yes
63,3,97,10738,3,11029,no trade,yes
64,3,97,10738,3,11029,buy,yes
65,3,102,10641,4,11049,no trade,yes
66,3,96,10641,4,11025,buy,yes
67,3,101,10545,5,11050,buy,yes
68,3,101,10444,6,11050,no trade,yes
69,3,101,10444,6,11050,sell,yes
70,3,95,10545,5,11020,no trade,yes
71,3,95,10545,5,11020,no trade,yes
72,3,98,10545,5,11035,no trade,yes
73,3,101,10545,5,11050,sell,yes
74,3,91,10646,4,11010,sell,yes
75,3,86,10737,3,10995,buy,yes
76,3,89,10651,4,11007,sell,yes
77,3,89,10740,3,11007,no trade,yes
78,3,89,10740,3,11007,buy,yes
79,3,92,10651,4,11019,buy,yes
80,3,95,10559,5,11034,buy,yes
81,3,98,10464,6,11052,buy,yes
82,3,101,10366,7,11073,sell,yes
83,3,95,10467,6,11037,buy,yes
84,3,95,10372,7,11037,no trade,yes
85,3,98,10372,7,11058,no trade,yes
86,3,101,10372,7,11079,sell,yes
87,3,91,10473,6,11019,buy,yes
88,3,94,10382,7,11040,sell,yes
89,3,89,10476,6,11010,no trade,yes
90,3,92,10476,6,11028,sell,yes
91,3,83,10568,5,10983,no trade,yes
92,3,79,10568,5,10963,no trade,yes
93,3,79,10568,5,10963,buy,yes
94,3,83,10489,6,10987,buy,yes
95,3,86,10406,7,11008,no trade,yes
96,3,86,10406,7,11008,sell,yes
97,3,81,10492,6,10978,sell,yes
98,3,77,10573,5,10958,no trade,yes
99,3,80,10573,5,10973,no trade,yes
100,3,76,10573,5,10953,no trade,yes
101,3,72,10573,5,10933,,
