Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,105,9900,11,11055,no trade,no
3,1,102,9900,11,11022,sell,no
4,1,97,10002,10,10972,buy,no
5,1,102,9905,11,11027,sell,no
6,1,99,10007,10,10997,no trade,no
7,1,97,10007,10,10977,buy,no
8,1,100,9910,11,11010,no trade,no
9,1,103,9910,11,11043,sell,no
10,1,98,10013,10,10993,buy,no
11,1,98,9915,11,10993,sell,no
12,1,96,10013,10,10973,no trade,no
13,1,96,10013,10,10973,sell,no
14,1,94,10109,9,10955,no trade,no
15,1,94,10109,9,10955,buy,no
16,1,99,10015,10,11005,sell,no
17,1,95,10114,9,10969,no trade,no
18,1,93,10114,9,10951,buy,no
19,1,98,10021,10,11001,sell,no
20,1,94,10119,9,10965,buy,no
21,2,97,10025,10,10995,sell,no
22,2,93,10122,9,10959,sell,no
23,2,89,10215,8,10927,buy,no
24,2,95,10126,9,10981,no trade,no
25,2,93,10126,9,10963,sell,no
26,2,89,10219,8,10931,buy,no
27,2,98,10130,9,11012,sell,no
28,2,96,10228,8,10996,sell,no
29,2,96,10324,7,10996,sell,no
30,2,94,10420,6,10984,buy,no
31,2,100,10326,7,11026,sell,no
32,2,95,10426,6,10996,no trade,no
33,2,93,10426,6,10984,no trade,yes
34,2,91,10426,6,10972,buy,no
35,2,97,10335,7,11014,sell,no
36,2,93,10432,6,10990,buy,yes
37,2,99,10339,7,11032,sell,no
38,2,97,10438,6,11020,sell,yes
39,2,95,10535,5,11010,sell,yes
40,2,95,10630,4,11010,buy,yes
41,2,101,10535,5,11040,sell,no
42,2,96,10636,4,11020,no trade,no
43,2,96,10636,4,11020,sell,yes
44,2,94,10732,3,11014,buy,no
45,2,100,10638,4,11038,sell,no
46,2,95,10738,3,11023,sell,no
47,2,93,10833,2,11019,buy,yes
48,2,99,10740,3,11037,sell,no
49,2,97,10839,2,11033,sell,no
50,2,95,10936,1,11031,buy,no
51,2,105,10841,2,11051,sell,no
52,2,100,10946,1,11046,buy,no
53,2,106,10846,2,11058,sell,no
54,2,103,10952,1,11055,no trade,no
55,2,103,10952,1,11055,buy,yes
56,2,110,10849,2,11069,sell,no
57,2,107,10959,1,11066,buy,no
58,2,114,10852,2,11080,sell,no
59,2,111,10966,1,11077,no trade,no
60,2,111,10966,1,11077,buy,yes
61,3,118,10855,2,11091,sell,no
62,3,111,10973,1,11084,buy,no
63,3,115,10862,2,11092,sell,yes
64,3,109,10977,1,11086,buy,no
65,3,115,10868,2,11098,sell,yes
66,3,104,10983,1,11087,buy,no
67,3,110,10879,2,11099,sell,yes
68,3,99,10989,1,11088,buy,no
69,3,104,10890,2,11098,sell,no
70,3,104,10994,1,11098,buy,no
71,3,108,10890,2,11106,buy,no
72,3,108,10782,3,11106,buy,yes
73,3,112,10674,4,11122,sell,no
74,3,101,10786,3,11089,buy,no
75,3,107,10685,4,11113,sell,no
76,3,107,10792,3,11113,sell,no
77,3,101,10899,2,11101,buy,no
78,3,105,10798,3,11113,sell,no
79,3,99,10903,2,11101,buy,no
80,3,104,10804,3,11116,sell,no
81,3,94,10908,2,11096,buy,no
82,3,94,10814,3,11096,buy,no
83,3,97,10720,4,11108,sell,no
84,3,92,10817,3,11093,buy,no
85,3,97,10725,4,11113,buy,no
86,3,97,10628,5,11113,sell,no
87,3,88,10725,4,11077,buy,no
88,3,93,10637,5,11102,buy,no
89,3,96,10544,6,11120,sell,no
90,3,91,10640,5,11095,buy,no
91,3,96,10549,6,11125,sell,no
92,3,87,10645,5,11080,sell,no
93,3,79,10732,4,11048,sell,no
94,3,75,10811,3,11036,buy,yes
95,3,78,10736,4,11048,sell,yes
96,3,74,10814,3,11036,sell,no
97,3,74,10888,2,11036,buy,no
98,3,77,10814,3,11045,sell,no
99,3,70,10891,2,11031,buy,no
100,3,74,10821,3,11043,sell,no
101,3,67,10895,2,11029,,
