Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,buy,yes
3,1,109,9797,12,11105,buy,yes
4,1,115,9688,13,11183,buy,yes
5,1,121,9573,14,11267,buy,yes
6,1,128,9452,15,11372,sell,yes
7,1,122,9580,14,11288,sell,yes
8,1,116,9702,13,11210,no trade,yes
9,1,113,9702,13,11171,buy,yes
10,1,113,9589,14,11171,no trade,yes
11,1,113,9589,14,11171,no trade,yes
12,1,110,9589,14,11129,no trade,yes
13,1,110,9589,14,11129,buy,yes
14,1,114,9479,15,11189,buy,yes
15,1,114,9365,16,11189,sell,yes
16,1,111,9479,15,11144,sell,no
17,1,106,9590,14,11074,buy,yes
18,1,110,9484,15,11134,no trade,yes
19,1,110,9484,15,11134,sell,yes
20,1,107,9594,14,11092,no trade,yes
21,2,107,9594,14,11092,no trade,yes
22,2,107,9594,14,11092,sell,yes
23,2,104,9701,13,11053,sell,yes
24,2,101,9805,12,11017,sell,yes
25,2,101,9906,11,11017,no trade,yes
26,2,108,9906,11,11094,no trade,yes
27,2,105,9906,11,11061,sell,yes
28,2,100,10011,10,11011,no trade,yes
29,2,106,10011,10,11071,sell,no
30,2,101,10117,9,11026,no trade,no
31,2,101,10117,9,11026,sell,yes
32,2,98,10218,8,11002,buy,yes
33,2,108,10120,9,11092,sell,yes
34,2,103,10228,8,11052,sell,yes
35,2,98,10331,7,11017,no trade,yes
36,2,104,10331,7,11059,no trade,yes
37,2,101,10331,7,11038,sell,yes
38,2,98,10432,6,11020,buy,yes
39,2,108,10334,7,11090,sell,yes
40,2,103,10442,6,11060,sell,yes
41,2,98,10545,5,11035,sell,no
42,2,96,10643,4,11027,no trade,yes
43,2,102,10643,4,11051,buy,yes
44,2,109,10541,5,11086,sell,yes
45,2,104,10650,4,11066,sell,yes
46,2,99,10754,3,11051,buy,yes
47,2,105,10655,4,11075,buy,no
48,2,105,10550,5,11075,buy,yes
49,2,112,10445,6,11117,sell,yes
50,2,109,10557,5,11102,sell,yes
51,2,104,10666,4,11082,sell,yes
52,2,101,10770,3,11073,sell,yes
53,2,98,10871,2,11067,buy,yes
54,2,108,10773,3,11097,no trade,yes
55,2,105,10773,3,11088,sell,yes
56,2,102,10878,2,11082,no trade,yes
57,2,102,10878,2,11082,no trade,yes
58,2,102,10878,2,11082,no trade,yes
59,2,102,10878,2,11082,sell,yes
60,2,99,10980,1,11079,buy,yes
61,3,109,10881,2,11099,no trade,yes
62,3,103,10881,2,11087,no trade,yes
63,3,103,10881,2,11087,sell,yes
64,3,97,10984,1,11081,buy,yes
65,3,102,10887,2,11091,buy,yes
66,3,108,10785,3,11109,sell,yes
67,3,98,10893,2,11089,buy,yes
68,3,103,10795,3,11104,sell,yes
69,3,103,10898,2,11104,no trade,yes
70,3,103,10898,2,11104,sell,yes
71,3,97,11001,1,11098,buy,yes
72,3,102,10904,2,11108,no trade,yes
73,3,102,10904,2,11108,buy,yes
74,3,106,10802,3,11120,sell,yes
75,3,96,10908,2,11100,buy,yes
76,3,101,10812,3,11115,no trade,yes
77,3,101,10812,3,11115,sell,yes
78,3,95,10913,2,11103,buy,yes
79,3,100,10818,3,11118,no trade,yes
80,3,100,10818,3,11118,sell,yes
81,3,90,10918,2,11098,buy,yes
82,3,95,10828,3,11113,no trade,yes
83,3,98,10828,3,11122,no trade,yes
84,3,98,10828,3,11122,sell,yes
85,3,93,10926,2,11112,buy,yes
86,3,96,10833,3,11121,buy,yes
87,3,99,10737,4,11133,no trade,yes
88,3,94,10737,4,11113,buy,yes
89,3,97,10643,5,11128,no trade,yes
90,3,97,10643,5,11128,no trade,yes
91,3,97,10643,5,11128,no trade,yes
92,3,92,10643,5,11103,buy,yes
93,3,95,10551,6,11121,no trade,yes
94,3,95,10551,6,11121,sell,yes
95,3,90,10646,5,11096,no trade,yes
96,3,93,10646,5,11111,no trade,yes
97,3,93,10646,5,11111,sell,yes
98,3,88,10739,4,11091,no trade,yes
99,3,91,10739,4,11103,no trade,yes
100,3,91,10739,4,11103,sell,yes
101,3,86,10830,3,11088,,
